"NLists" "NSppDetec"
"5558" 1 1
"5559" 5 2
"5560" 3 2
"5566" 11 3
"5571" 2 2
"5573" 9 2
"5574" 18 4
"5575" 3 3
"5576" 4 3
"5578" 1 1
"5580" 4 3
"5581" 91 3
"5582" 94 3
"5583" 123 4
"5584" 89 3
"5585" 99 4
"5586" 2 1
"5587" 2 1
"5588" 1 1
"5589" 6 2
"5590" 3 1
"5591" 8 3
"5592" 6 1
"5593" 8 2
"5594" 15 5
"5604" 11 1
"5605" 12 3
"5606" 2 1
"5607" 4 1
"5608" 3 2
"5610" 2 2
"5611" 8 2
"5612" 18 3
"5613" 6 2
"5614" 12 4
"5615" 22 3
"5616" 103 4
"5617" 89 3
"5618" 141 3
"5619" 121 3
"5620" 2 2
"5621" 8 4
"5622" 8 2
"5623" 3 3
"5625" 1 1
"5626" 9 3
"5627" 2 2
"5628" 6 3
"5629" 5 2
"5630" 4 4
"5640" 11 2
"5641" 22 2
"5642" 7 2
"5643" 3 2
"5644" 8 5
"5645" 6 2
"5646" 2 1
"5647" 10 2
"5648" 4 2
"5649" 18 2
"5650" 4 2
"5651" 1 1
"5652" 84 3
"5653" 83 3
"5654" 99 3
"5655" 82 3
"5656" 103 3
"5657" 4 2
"5658" 3 2
"5660" 3 2
"5661" 4 2
"5662" 24 4
"5663" 6 1
"5664" 4 1
"5665" 8 4
"5666" 15 4
"5675" 4 3
"5678" 11 3
"5679" 12 4
"5680" 18 4
"5681" 32 5
"5682" 2 1
"5684" 5 2
"5685" 4 2
"5686" 10 3
"5687" 12 3
"5688" 15 3
"5689" 9 3
"5690" 10 2
"5691" 90 3
"5692" 104 3
"5693" 121 3
"5694" 87 4
"5695" 10 3
"5696" 4 2
"5697" 2 2
"5698" 8 3
"5699" 11 2
"5700" 2 1
"5702" 4 3
"5703" 10 4
"5704" 7 3
"5705" 21 4
"5707" 10 2
"5711" 11 2
"5714" 8 3
"5718" 28 4
"5719" 15 2
"5720" 2 2
"5721" 8 3
"5723" 13 3
"5724" 3 2
"5725" 14 4
"5726" 9 2
"5727" 7 2
"5728" 1 1
"5729" 1 1
"5730" 10 2
"5731" 63 3
"5732" 63 3
"5733" 105 4
"5734" 82 3
"5735" 60 3
"5736" 7 3
"5737" 4 2
"5738" 2 1
"5740" 2 2
"5741" 7 3
"5742" 8 3
"5743" 4 2
"5744" 3 2
"5745" 21 3
"5746" 9 5
"5754" 1 1
"5755" 11 3
"5759" 1 1
"5760" 3 1
"5762" 9 3
"5763" 4 2
"5764" 29 4
"5765" 1 1
"5766" 3 1
"5767" 1 1
"5769" 8 2
"5770" 13 2
"5771" 8 3
"5772" 8 3
"5774" 70 3
"5775" 80 3
"5776" 92 3
"5777" 47 3
"5778" 10 2
"5779" 7 1
"5781" 1 1
"5782" 13 3
"5783" 7 2
"5785" 5 3
"5786" 11 4
"5787" 17 4
"5788" 2 1
"5796" 1 1
"5803" 3 2
"5804" 22 3
"5805" 25 3
"5806" 4 2
"5807" 9 3
"5808" 27 2
"5809" 17 1
"5810" 11 2
"5811" 3 1
"5812" 7 1
"5813" 10 3
"5814" 4 2
"5815" 2 1
"5816" 2 1
"5817" 3 2
"5818" 51 3
"5819" 47 3
"5820" 95 2
"5821" 74 4
"5822" 45 2
"5823" 7 1
"5825" 9 3
"5826" 8 3
"5829" 2 2
"5830" 6 4
"5831" 18 4
"5832" 16 4
"5833" 3 1
"5834" 4 3
"5841" 1 1
"5842" 11 3
"5845" 3 1
"5847" 1 1
"5848" 1 1
"5849" 5 2
"5850" 31 2
"5851" 4 2
"5852" 28 3
"5853" 15 3
"5854" 49 2
"5855" 5 2
"5856" 5 2
"5857" 2 2
"5858" 4 2
"5859" 2 2
"5861" 1 1
"5864" 32 3
"5865" 40 3
"5866" 63 3
"5867" 57 3
"5868" 4 1
"5869" 2 1
"5870" 6 4
"5873" 11 4
"5874" 6 2
"5875" 3 2
"5876" 15 4
"5877" 9 3
"5878" 3 2
"5879" 16 4
"5880" 1 1
"5888" 4 3
"5891" 4 1
"5892" 6 1
"5894" 2 2
"5896" 13 3
"5897" 7 2
"5898" 15 3
"5899" 24 3
"5900" 7 2
"5901" 9 1
"5902" 13 2
"5903" 7 2
"5904" 3 2
"5905" 3 1
"5906" 1 1
"5907" 1 1
"5910" 2 2
"5911" 15 3
"5912" 21 3
"5913" 32 3
"5914" 49 3
"5915" 38 3
"5916" 4 1
"5917" 1 1
"5919" 9 2
"5920" 2 2
"5922" 4 3
"5923" 9 1
"5924" 7 2
"5926" 14 3
"5927" 5 3
"5935" 1 1
"5936" 5 4
"5939" 72 1
"5941" 4 3
"5942" 8 3
"5943" 1 1
"5944" 7 2
"5945" 146 2
"5946" 10 2
"5947" 31 2
"5948" 15 2
"5949" 29 2
"5950" 20 1
"5952" 1 1
"5955" 1 1
"5959" 7 2
"5960" 9 3
"5961" 12 3
"5962" 27 3
"5963" 2 1
"5964" 3 2
"5965" 9 2
"5966" 4 2
"5969" 4 2
"5970" 4 2
"5971" 10 4
"5972" 8 3
"5973" 9 4
"5974" 14 3
"5975" 5 1
"5985" 12 3
"5987" 39 3
"5988" 3 1
"5989" 2 1
"5991" 1 1
"5992" 2 1
"5993" 3 2
"5994" 8 2
"5995" 15 3
"5996" 60 2
"5997" 55 3
"5998" 9 1
"5999" 128 1
"6000" 1 1
"6001" 4 3
"6009" 6 3
"6010" 4 3
"6011" 4 2
"6012" 7 3
"6013" 23 3
"6014" 8 2
"6015" 7 2
"6018" 3 3
"6019" 4 2
"6020" 2 2
"6021" 3 3
"6022" 6 3
"6023" 9 3
"6024" 12 4
"6026" 1 1
"6033" 1 1
"6034" 1 1
"6035" 6 4
"6036" 9 1
"6037" 4 2
"6038" 2 1
"6039" 5 2
"6040" 1 1
"6041" 6 2
"6043" 8 3
"6044" 9 3
"6045" 11 4
"6046" 1 1
"6047" 7 1
"6048" 33 1
"6049" 231 3
"6050" 6 1
"6051" 27 2
"6052" 142 2
"6053" 4 1
"6062" 3 1
"6063" 4 2
"6064" 6 1
"6065" 8 3
"6067" 3 1
"6068" 4 2
"6069" 2 2
"6070" 5 2
"6074" 10 3
"6075" 5 1
"6076" 2 2
"6077" 2 1
"6078" 9 3
"6090" 6 3
"6091" 4 1
"6092" 3 2
"6093" 6 2
"6094" 10 3
"6096" 6 3
"6097" 6 3
"6098" 20 3
"6099" 1 1
"6101" 3 3
"6102" 8 2
"6103" 6 1
"6104" 89 3
"6105" 12 1
"6107" 23 1
"6108" 40 1
"6109" 1 1
"6111" 1 1
"6116" 1 1
"6117" 3 1
"6118" 3 2
"6119" 1 1
"6120" 2 2
"6121" 4 2
"6124" 2 1
"6125" 3 2
"6126" 2 1
"6127" 9 4
"6128" 5 3
"6129" 9 2
"6130" 22 4
"6131" 9 2
"6144" 5 1
"6145" 3 2
"6147" 3 2
"6150" 17 4
"6151" 5 2
"6152" 11 3
"6153" 1 1
"6154" 4 2
"6157" 4 2
"6158" 12 2
"6159" 8 2
"6160" 3 2
"6161" 34 2
"6162" 5 1
"6163" 2 2
"6168" 1 1
"6171" 3 2
"6172" 8 3
"6173" 6 2
"6176" 2 1
"6177" 5 3
"6178" 11 3
"6179" 9 3
"6180" 17 4
"6191" 1 1
"6193" 2 1
"6195" 3 2
"6196" 2 2
"6197" 1 1
"6198" 3 1
"6200" 5 3
"6202" 1 1
"6203" 1 1
"6204" 3 1
"6205" 1 1
"6206" 4 1
"6207" 1 1
"6209" 17 2
"6210" 3 2
"6212" 3 1
"6215" 1 1
"6218" 3 2
"6219" 1 1
"6222" 2 2
"6223" 1 1
"6225" 6 4
"6226" 13 3
"6227" 15 3
"6228" 7 2
"6240" 2 2
"6242" 2 1
"6243" 1 1
"6244" 2 2
"6246" 2 1
"6247" 2 2
"6249" 2 1
"6250" 2 2
"6252" 1 1
"6259" 1 1
"6263" 1 1
"6264" 5 2
"6265" 1 1
"6266" 2 1
"6267" 1 1
"6268" 7 3
"6269" 17 4
"6270" 3 2
"6271" 6 3
"6272" 4 2
"6284" 3 2
"6285" 1 1
"6286" 2 2
"6289" 1 1
"6292" 2 1
"6302" 1 1
"6305" 3 2
"6306" 5 2
"6309" 5 2
"6310" 3 2
"6311" 11 3
"6313" 4 2
"6314" 25 4
"6315" 3 2
"6331" 1 1
"6333" 1 1
"6334" 1 1
"6344" 1 1
"6345" 1 1
"6346" 3 2
"6347" 1 1
"6348" 4 2
"6349" 3 3
"6350" 11 2
"6351" 12 3
"6352" 1 1
"6353" 1 1
"6365" 1 1
"6374" 1 1
"6377" 2 1
"6378" 7 3
"6379" 1 1
"6380" 7 4
"6381" 15 3
"6382" 17 3
"6383" 12 2
"6393" 5 3
"6394" 1 1
"6396" 2 2
"6397" 19 3
"6398" 6 1
"6399" 23 3
"6400" 14 3
"6408" 1 1
"6411" 3 2
"6412" 3 3
"6413" 7 3
"6414" 23 3
"6415" 9 3
"6416" 3 2
"6424" 2 2
"6427" 3 2
"6428" 45 4
"6429" 11 4
"6430" 7 3
"6431" 1 1
"6435" 12 1
"6437" 3 1
"6440" 6 4
"6441" 16 4
"6442" 15 3
"6443" 6 3
"6444" 10 3
"6451" 1 1
"6452" 1 1
"6453" 6 2
"6454" 6 1
"6455" 13 4
"6456" 4 3
"6457" 1 1
"6458" 3 1
"6461" 2 1
"6465" 4 2
"6466" 19 4
"6467" 13 3
"6468" 1 1
"6472" 2 1
"6473" 1 1
"6475" 4 2
"6476" 3 2
"6477" 17 3
"6478" 11 3
"6479" 14 3
"6480" 9 2
"6486" 1 1
"6487" 2 1
"6489" 1 1
"6490" 7 3
"6491" 13 3
"6492" 7 3
"6493" 2 1
"6494" 3 1
"6500" 1 1
"6503" 3 2
"6504" 2 1
"6505" 11 4
"6506" 1 1
"6507" 6 3
"6508" 7 4
"6509" 6 2
"6528" 1 1
"6530" 3 2
"6531" 12 3
"6532" 12 3
"6533" 6 2
"6534" 5 3
"6535" 14 2
"6556" 1 1
"6559" 10 2
"6560" 3 2
"6561" 6 2
"6562" 12 3
"6563" 4 2
"6564" 10 2
"6565" 10 1
"6589" 1 1
"6591" 1 1
"6592" 9 3
"6593" 14 3
"6594" 2 1
"6595" 8 2
"6596" 11 5
"6597" 3 2
"6611" 1 1
"6621" 2 2
"6622" 1 1
"6626" 4 2
"6627" 12 4
"6628" 3 2
"6629" 10 3
"6630" 13 2
"6631" 7 3
"6632" 6 1
"6661" 1 1
"6663" 3 3
"6664" 2 1
"6665" 10 3
"6666" 13 3
"6667" 7 3
"6668" 1 1
"6669" 2 1
"6689" 1 1
"6691" 1 1
"6701" 4 3
"6702" 7 3
"6703" 11 3
"6704" 15 3
"6705" 5 3
"6706" 1 1
"6734" 1 1
"6737" 2 1
"6738" 1 1
"6739" 1 1
"6740" 11 3
"6741" 8 3
"6742" 11 4
"6744" 3 3
"6778" 3 2
"6779" 17 4
"6780" 10 3
"6781" 11 3
"6782" 9 2
"6783" 5 2
"6784" 3 3
"6814" 1 1
"6817" 2 1
"6818" 2 2
"6819" 5 2
"6820" 10 3
"6821" 10 3
"6822" 9 4
"6823" 1 1
"6824" 4 3
"6854" 1 1
"6855" 1 1
"6856" 3 2
"6858" 2 1
"6859" 11 3
"6860" 9 3
"6861" 14 3
"6863" 4 3
"6893" 1 1
"6894" 1 1
"6896" 2 2
"6897" 6 3
"6898" 8 4
"6899" 10 3
"6900" 13 4
"6901" 2 2
"6902" 4 2
"6934" 5 2
"6935" 2 2
"6937" 11 2
"6938" 6 3
"6939" 15 3
"6940" 7 2
"6975" 2 2
"6977" 6 2
"6978" 10 2
"6979" 22 3
"6980" 29 4
"6981" 5 3
"6982" 3 2
"7010" 1 1
"7012" 14 2
"7014" 3 3
"7015" 1 1
"7017" 22 4
"7018" 7 3
"7019" 8 4
"7020" 5 2
"7021" 2 2
"7049" 1 1
"7052" 3 2
"7053" 1 1
"7055" 13 3
"7056" 9 3
"7057" 10 4
"7058" 3 2
"7059" 5 4
"7070" 7 1
"7076" 6 1
"7087" 3 3
"7091" 2 2
"7092" 2 1
"7093" 2 1
"7094" 8 3
"7095" 11 3
"7096" 3 3
"7097" 5 2
"7098" 7 2
"7103" 8 1
"7130" 1 1
"7133" 5 2
"7134" 1 1
"7135" 3 2
"7136" 1 1
"7165" 1 1
"7170" 2 2
"7171" 1 1
"7172" 2 1
"7173" 2 2
"7174" 6 2
"7175" 4 2
"7202" 1 1
"7205" 4 3
"7206" 4 2
"7209" 8 2
"7210" 6 2
"7211" 7 3
"7239" 2 2
"7242" 1 1
"7244" 3 2
"7245" 19 3
"7246" 12 4
"7247" 11 2
"7248" 1 1
"7279" 3 2
"7280" 1 1
"7281" 6 3
"7282" 20 3
"7283" 7 3
"7284" 3 2
"7311" 1 1
"7314" 5 3
"7315" 2 1
"7316" 3 1
"7317" 19 3
"7318" 15 3
"7319" 2 2
"7320" 1 1
"7350" 2 2
"7353" 4 2
"7354" 1 1
"7355" 1 1
"7356" 24 4
"7357" 3 2
"7358" 5 4
"7359" 8 4
"7390" 1 1
"7392" 12 3
"7393" 8 3
"7394" 4 3
"7395" 6 2
"7396" 6 2
"7420" 5 2
"7421" 2 1
"7424" 3 2
"7425" 6 4
"7426" 20 3
"7428" 6 2
"7429" 13 3
"7430" 2 1
"7456" 3 2
"7457" 1 1
"7460" 3 2
"7461" 1 1
"7462" 18 4
"7463" 4 2
"7464" 9 3
"7465" 10 3
"7466" 2 2
"7467" 13 4
"7493" 2 1
"7494" 1 1
"7496" 1 1
"7498" 4 3
"7499" 12 3
"7500" 7 3
"7501" 29 3
"7502" 6 2
"7503" 3 2
"7504" 8 5
"7534" 3 1
"7535" 2 1
"7536" 10 3
"7537" 13 3
"7538" 17 3
"7539" 8 3
"7540" 11 3
"7566" 1 1
"7569" 1 1
"7571" 5 2
"7572" 21 3
"7573" 12 3
"7574" 21 3
"7575" 13 3
"7576" 1 1
"7577" 7 1
"7605" 13 2
"7606" 16 4
"7607" 18 4
"7608" 11 3
"7609" 13 4
"7610" 1 1
"7611" 6 4
"7644" 2 1
"7646" 38 4
"7647" 17 3
"7648" 14 2
"7649" 8 2
"7650" 8 3
"7651" 20 3
"7652" 8 4
"7683" 14 3
"7684" 24 2
"7685" 28 3
"7686" 12 3
"7687" 20 3
"7688" 28 3
"7689" 3 2
"7690" 1 1
"7722" 7 2
"7723" 5 2
"7724" 5 1
"7725" 6 2
"7726" 24 3
"7727" 23 4
"7728" 21 3
"7729" 1 1
"7764" 13 3
"7765" 16 4
"7766" 27 4
"7767" 31 3
"7768" 2 2
"7769" 9 3
"7788" 1 1
"7798" 2 2
"7799" 3 2
"7800" 8 1
"7801" 20 2
"7802" 20 3
"7803" 5 3
"7804" 1 1
"7805" 2 2
"7822" 4 2
"7825" 1 1
"7828" 3 1
"7836" 1 1
"7838" 2 1
"7839" 13 2
"7840" 17 2
"7841" 11 3
"7842" 24 3
"7843" 22 3
"7844" 1 1
"7854" 7 2
"7862" 5 4
"7874" 5 2
"7875" 19 2
"7876" 24 2
"7877" 14 4
"7878" 18 4
"7879" 26 3
"7880" 7 5
"7887" 6 2
"7903" 1 1
"7914" 12 2
"7915" 3 2
"7916" 10 2
"7917" 15 2
"7918" 13 2
"7919" 22 3
"7920" 7 3
"7949" 4 2
"7951" 23 2
"7952" 14 2
"7953" 8 3
"7954" 8 3
"7955" 31 3
"7956" 3 2
"7979" 9 4
"7989" 5 1
"7990" 12 2
"7991" 28 2
"7992" 3 2
"7993" 5 2
"7994" 38 3
"7995" 5 1
"7996" 7 2
"8017" 1 1
"8018" 2 1
"8026" 3 2
"8027" 37 2
"8028" 30 3
"8029" 41 2
"8030" 8 3
"8031" 15 3
"8032" 8 3
"8033" 14 3
"8034" 1 1
"8068" 2 1
"8069" 23 3
"8070" 31 2
"8071" 20 2
"8072" 25 2
"8073" 23 3
"8074" 50 3
"8075" 6 3
"8076" 2 1
"8102" 2 2
"8107" 1 1
"8111" 2 1
"8112" 48 3
"8113" 27 3
"8114" 26 2
"8115" 31 3
"8116" 50 3
"8117" 15 3
"8118" 10 3
"8156" 3 2
"8157" 2 2
"8159" 4 3
"8160" 1 1
"8161" 44 3
"8162" 37 2
"8163" 41 2
"8164" 40 3
"8165" 44 3
"8166" 31 4
"8167" 2 2
"8169" 5 1
"8181" 3 2
"8207" 4 3
"8208" 7 2
"8211" 1 1
"8212" 3 2
"8213" 30 2
"8214" 36 2
"8215" 31 2
"8216" 29 3
"8217" 10 2
"8218" 13 2
"8219" 1 1
"8255" 5 2
"8256" 7 4
"8258" 1 1
"8259" 4 1
"8260" 10 2
"8261" 25 2
"8262" 24 2
"8263" 62 3
"8264" 22 4
"8265" 21 4
"8266" 4 1
"8307" 1 1
"8308" 1 1
"8309" 1 1
"8311" 16 2
"8312" 30 2
"8313" 31 2
"8314" 34 3
"8315" 14 2
"8316" 10 3
"8318" 1 1
"8332" 1 1
"8360" 1 1
"8361" 3 2
"8362" 5 3
"8363" 35 2
"8364" 38 2
"8365" 50 2
"8366" 13 2
"8367" 32 4
"8368" 17 3
"8377" 6 2
"8379" 8 1
"8384" 1 1
"8385" 1 1
"8411" 1 1
"8412" 1 1
"8415" 2 2
"8416" 5 2
"8417" 16 2
"8418" 44 2
"8419" 36 3
"8420" 22 5
"8421" 20 4
"8422" 37 5
"8424" 1 1
"8430" 6 3
"8431" 1 1
"8432" 18 2
"8436" 1 1
"8437" 7 1
"8438" 1 1
"8439" 3 1
"8460" 1 1
"8467" 2 1
"8468" 2 1
"8469" 5 1
"8470" 26 2
"8471" 27 2
"8472" 40 4
"8473" 29 4
"8474" 23 5
"8475" 15 2
"8476" 2 1
"8483" 13 3
"8484" 6 3
"8485" 19 4
"8486" 1 1
"8487" 1 1
"8488" 2 1
"8489" 1 1
"8490" 7 1
"8514" 1 1
"8521" 4 2
"8522" 6 2
"8523" 15 2
"8524" 13 2
"8525" 18 3
"8526" 39 4
"8527" 15 2
"8528" 5 2
"8529" 4 1
"8536" 16 3
"8537" 23 4
"8538" 6 3
"8539" 9 1
"8540" 9 1
"8541" 10 1
"8542" 9 2
"8543" 4 2
"8571" 2 1
"8572" 4 2
"8574" 14 4
"8575" 46 3
"8576" 28 3
"8577" 12 3
"8579" 1 1
"8585" 13 3
"8586" 26 4
"8587" 15 2
"8588" 8 1
"8589" 9 1
"8590" 6 2
"8591" 5 1
"8592" 9 1
"8593" 2 2
"8615" 2 1
"8616" 3 2
"8617" 7 2
"8618" 7 2
"8619" 28 4
"8620" 34 2
"8621" 34 3
"8622" 23 4
"8623" 3 1
"8630" 38 3
"8631" 33 3
"8632" 11 2
"8633" 14 1
"8634" 6 1
"8635" 1 1
"8636" 5 1
"8660" 2 1
"8661" 9 2
"8662" 1 1
"8663" 14 4
"8664" 28 3
"8665" 44 2
"8666" 29 3
"8667" 5 2
"8676" 16 3
"8677" 28 2
"8678" 8 2
"8679" 4 1
"8680" 8 2
"8681" 2 1
"8682" 2 1
"8683" 3 1
"8684" 2 1
"8708" 2 2
"8710" 9 2
"8711" 15 2
"8712" 16 2
"8713" 39 3
"8714" 36 3
"8715" 6 2
"8726" 5 3
"8727" 19 4
"8728" 8 1
"8729" 2 1
"8730" 5 2
"8731" 3 1
"8732" 1 1
"8733" 5 2
"8734" 3 1
"8760" 4 2
"8761" 8 2
"8762" 11 2
"8763" 36 2
"8764" 25 4
"8765" 7 2
"8766" 4 2
"8775" 4 2
"8776" 21 3
"8777" 9 3
"8780" 1 1
"8781" 4 2
"8783" 2 1
"8807" 2 1
"8808" 13 2
"8809" 9 2
"8810" 16 2
"8811" 12 2
"8812" 13 3
"8814" 1 1
"8823" 15 2
"8824" 26 3
"8825" 41 3
"8830" 2 2
"8831" 1 1
"8844" 5 2
"8855" 4 2
"8856" 12 3
"8857" 15 2
"8858" 17 2
"8859" 41 3
"8860" 18 4
"8862" 1 1
"8867" 2 2
"8868" 14 3
"8869" 29 3
"8870" 39 4
"8871" 40 3
"8872" 1 1
"8873" 1 1
"8876" 2 1
"8883" 5 2
"8900" 1 1
"8901" 4 2
"8902" 13 2
"8903" 23 2
"8904" 27 3
"8905" 50 4
"8906" 4 2
"8913" 2 2
"8914" 13 2
"8915" 38 3
"8916" 71 4
"8917" 58 4
"8918" 25 2
"8919" 5 1
"8948" 11 2
"8949" 18 2
"8950" 17 2
"8951" 8 1
"8952" 40 4
"8953" 2 1
"8954" 1 1
"8960" 13 4
"8961" 19 3
"8962" 35 5
"8963" 40 4
"8964" 52 5
"8965" 30 5
"8966" 34 4
"8967" 1 1
"8993" 1 1
"8994" 6 2
"8995" 13 3
"8996" 16 2
"8997" 67 3
"8998" 13 3
"9002" 1 1
"9004" 3 1
"9005" 11 3
"9006" 39 3
"9007" 21 3
"9008" 64 4
"9009" 91 5
"9010" 71 5
"9011" 42 3
"9012" 32 4
"9013" 5 1
"9014" 4 3
"9040" 2 1
"9041" 8 3
"9042" 17 2
"9043" 40 4
"9044" 25 2
"9045" 3 2
"9046" 1 1
"9050" 1 1
"9051" 21 3
"9052" 29 3
"9053" 20 3
"9054" 38 4
"9055" 61 4
"9056" 84 5
"9057" 42 4
"9058" 44 4
"9059" 20 5
"9060" 10 2
"9061" 21 3
"9084" 1 1
"9085" 1 1
"9086" 14 2
"9087" 34 3
"9088" 69 3
"9089" 57 4
"9091" 1 1
"9092" 1 1
"9093" 5 1
"9094" 1 1
"9095" 22 4
"9096" 13 2
"9097" 16 2
"9098" 20 3
"9099" 97 4
"9100" 89 4
"9101" 106 4
"9102" 54 5
"9103" 56 4
"9104" 31 4
"9105" 17 2
"9106" 17 3
"9108" 1 1
"9109" 1 1
"9131" 4 1
"9132" 16 2
"9133" 35 3
"9134" 46 4
"9135" 20 4
"9136" 1 1
"9137" 2 1
"9138" 5 2
"9139" 3 2
"9140" 23 3
"9141" 22 5
"9142" 47 4
"9143" 19 4
"9144" 55 4
"9145" 91 5
"9146" 100 4
"9147" 94 5
"9148" 82 4
"9149" 40 3
"9150" 16 3
"9151" 23 2
"9152" 12 2
"9154" 1 1
"9155" 1 1
"9156" 5 1
"9174" 4 1
"9175" 18 2
"9176" 60 4
"9177" 66 5
"9178" 4 2
"9179" 2 2
"9180" 1 1
"9181" 5 2
"9182" 20 3
"9183" 19 4
"9184" 24 4
"9185" 7 1
"9186" 41 5
"9187" 71 5
"9188" 102 4
"9189" 86 4
"9190" 108 4
"9191" 66 4
"9192" 36 3
"9193" 32 4
"9194" 30 3
"9197" 1 1
"9198" 8 1
"9199" 7 1
"9218" 12 2
"9219" 35 3
"9220" 52 4
"9221" 46 5
"9222" 12 3
"9223" 24 4
"9224" 6 2
"9225" 19 3
"9226" 27 4
"9227" 25 4
"9228" 25 3
"9229" 29 3
"9230" 47 4
"9231" 73 3
"9232" 74 4
"9233" 93 4
"9234" 78 5
"9235" 58 5
"9236" 35 3
"9237" 22 3
"9238" 10 3
"9241" 16 2
"9258" 21 3
"9259" 78 4
"9260" 68 5
"9261" 46 4
"9262" 46 5
"9263" 23 4
"9264" 24 4
"9265" 19 3
"9266" 27 5
"9267" 23 5
"9268" 9 3
"9269" 26 3
"9270" 72 5
"9271" 60 3
"9272" 64 4
"9273" 82 3
"9274" 74 2
"9275" 33 5
"9276" 43 5
"9277" 39 5
"9278" 14 4
"9279" 1 1
"9280" 1 1
"9284" 21 2
"9285" 4 1
"9299" 4 3
"9300" 17 1
"9301" 67 3
"9302" 46 5
"9303" 120 4
"9304" 28 2
"9305" 42 4
"9306" 31 3
"9307" 46 3
"9308" 22 3
"9309" 33 4
"9310" 49 4
"9311" 58 4
"9312" 66 3
"9313" 29 2
"9314" 55 4
"9315" 40 4
"9316" 76 4
"9317" 57 5
"9318" 19 4
"9319" 10 2
"9320" 12 3
"9321" 10 4
"9325" 7 2
"9326" 5 1
"9341" 4 1
"9342" 42 3
"9343" 44 3
"9344" 92 4
"9345" 56 3
"9346" 48 4
"9347" 33 5
"9348" 27 1
"9349" 14 3
"9350" 15 4
"9351" 16 3
"9352" 40 2
"9353" 30 5
"9354" 43 4
"9355" 45 3
"9356" 52 4
"9357" 67 5
"9358" 42 4
"9359" 38 5
"9360" 29 2
"9361" 19 3
"9362" 12 4
"9363" 20 4
"9365" 1 1
"9366" 1 1
"9367" 7 3
"9369" 1 1
"9383" 2 1
"9384" 10 3
"9385" 24 5
"9386" 81 5
"9387" 47 3
"9388" 13 2
"9389" 16 2
"9390" 36 3
"9391" 24 2
"9392" 35 5
"9393" 41 4
"9394" 19 5
"9395" 48 5
"9396" 39 3
"9397" 29 4
"9398" 43 4
"9399" 69 4
"9400" 57 4
"9401" 26 4
"9402" 21 3
"9403" 29 3
"9404" 14 4
"9405" 20 5
"9406" 8 3
"9407" 5 3
"9408" 6 2
"9409" 5 3
"9425" 9 1
"9426" 10 2
"9427" 47 3
"9428" 40 3
"9429" 26 3
"9430" 8 2
"9431" 20 2
"9432" 12 2
"9433" 12 4
"9434" 42 5
"9435" 13 2
"9436" 36 4
"9437" 52 4
"9438" 63 2
"9439" 31 3
"9440" 62 5
"9441" 33 3
"9442" 43 1
"9443" 14 3
"9444" 26 4
"9445" 14 3
"9446" 35 3
"9447" 32 4
"9448" 13 3
"9449" 7 4
"9450" 9 3
"9452" 6 1
"9466" 1 1
"9467" 6 2
"9468" 27 4
"9469" 21 2
"9470" 15 2
"9471" 23 2
"9472" 35 2
"9473" 23 2
"9474" 51 5
"9475" 44 5
"9476" 40 5
"9477" 51 4
"9478" 54 4
"9479" 46 3
"9480" 19 2
"9481" 19 3
"9482" 38 2
"9483" 50 4
"9484" 28 4
"9485" 20 3
"9486" 26 4
"9487" 48 5
"9488" 34 4
"9489" 1 1
"9490" 2 2
"9491" 1 1
"9492" 1 1
"9508" 25 2
"9509" 50 3
"9510" 34 4
"9511" 21 2
"9512" 29 2
"9513" 8 2
"9514" 25 4
"9515" 42 4
"9516" 12 2
"9517" 46 5
"9518" 52 4
"9519" 63 4
"9520" 49 4
"9521" 40 4
"9522" 13 2
"9523" 37 3
"9524" 27 3
"9525" 9 4
"9526" 27 4
"9527" 44 4
"9528" 38 4
"9529" 23 3
"9530" 6 2
"9531" 9 5
"9532" 5 3
"9548" 4 3
"9549" 19 2
"9550" 28 2
"9551" 28 1
"9552" 34 3
"9553" 36 3
"9554" 31 3
"9555" 55 4
"9556" 27 2
"9557" 20 2
"9558" 46 4
"9559" 41 4
"9560" 36 3
"9561" 28 2
"9562" 5 1
"9564" 16 3
"9565" 48 3
"9566" 31 5
"9567" 40 5
"9568" 51 5
"9569" 47 4
"9570" 18 4
"9571" 8 4
"9572" 4 2
"9573" 1 1
"9588" 10 2
"9589" 14 1
"9590" 24 4
"9591" 29 3
"9592" 7 1
"9593" 7 1
"9594" 12 3
"9595" 27 4
"9596" 14 3
"9597" 33 5
"9598" 46 3
"9599" 31 4
"9600" 27 2
"9601" 37 3
"9602" 12 2
"9603" 12 3
"9604" 10 2
"9605" 38 2
"9606" 22 4
"9607" 70 5
"9608" 54 5
"9609" 45 5
"9610" 15 4
"9611" 7 2
"9612" 5 2
"9613" 3 3
"9628" 14 4
"9629" 30 3
"9630" 19 4
"9631" 16 3
"9632" 7 2
"9633" 10 2
"9634" 10 2
"9635" 33 2
"9636" 16 2
"9637" 23 3
"9638" 20 2
"9639" 10 3
"9640" 16 2
"9641" 4 1
"9642" 4 2
"9644" 35 3
"9645" 56 4
"9646" 54 4
"9647" 37 5
"9648" 82 4
"9649" 6 3
"9650" 16 4
"9651" 11 2
"9652" 4 3
"9653" 1 1
"9666" 2 1
"9667" 12 2
"9668" 20 3
"9669" 14 3
"9672" 2 1
"9673" 2 1
"9674" 5 1
"9675" 13 2
"9676" 10 2
"9677" 3 2
"9678" 4 3
"9679" 10 4
"9680" 6 2
"9681" 13 2
"9682" 6 1
"9683" 80 3
