"NLists" "NSppDetec"
"8542" 2 1
"8577" 1 1
"8585" 6 1
"8586" 10 1
"8587" 16 1
"8588" 10 1
"8589" 1 1
"8592" 1 1
"8622" 7 1
"8630" 15 1
"8631" 12 1
"8632" 25 1
"8633" 2 1
"8676" 15 1
"8677" 13 1
"8678" 20 1
"8679" 6 2
"8680" 2 1
"8681" 2 1
"8715" 7 1
"8727" 14 1
"8728" 10 1
"8729" 2 1
"8730" 1 1
"8731" 1 1
"8775" 1 1
"8776" 7 1
"8777" 2 1
"8812" 9 1
"8823" 6 1
"8824" 10 1
"8825" 4 1
"8860" 10 1
"8867" 3 1
"8868" 2 1
"8869" 6 1
"8870" 5 1
"8871" 6 1
"8913" 2 1
"8914" 10 1
"8915" 6 1
"8916" 2 1
"8917" 8 2
"8918" 14 1
"8960" 5 1
"8961" 3 1
"8962" 1 1
"8963" 2 2
"8964" 2 1
"8965" 6 1
"8966" 14 2
"8967" 2 1
"8998" 10 1
"9005" 6 1
"9006" 1 1
"9009" 1 1
"9010" 2 1
"9011" 7 1
"9012" 13 1
"9013" 10 1
"9014" 4 1
"9045" 2 1
"9051" 6 1
"9056" 1 1
"9059" 15 2
"9060" 13 1
"9061" 9 1
"9064" 1 1
"9095" 1 1
"9102" 1 1
"9103" 3 1
"9104" 5 1
"9105" 9 1
"9106" 15 1
"9135" 11 1
"9139" 1 1
"9140" 2 1
"9142" 1 1
"9149" 2 1
"9150" 8 1
"9151" 13 1
"9152" 4 1
"9174" 1 1
"9182" 3 1
"9188" 2 2
"9191" 2 1
"9192" 2 1
"9193" 7 1
"9194" 11 1
"9218" 1 1
"9221" 2 1
"9222" 1 1
"9224" 1 1
"9225" 1 1
"9231" 1 1
"9232" 1 1
"9237" 3 1
"9238" 15 2
"9261" 8 1
"9262" 4 1
"9263" 3 1
"9264" 2 1
"9266" 1 1
"9268" 2 1
"9269" 3 1
"9276" 3 1
"9277" 2 1
"9278" 15 1
"9302" 2 1
"9303" 1 1
"9304" 3 1
"9311" 1 1
"9312" 2 1
"9316" 2 1
"9317" 1 1
"9318" 1 1
"9319" 10 2
"9320" 14 1
"9321" 4 1
"9326" 2 1
"9344" 1 1
"9352" 2 1
"9353" 3 1
"9361" 10 1
"9362" 5 1
"9363" 19 2
"9366" 10 1
"9367" 21 1
"9390" 2 1
"9392" 1 1
"9398" 1 1
"9401" 1 1
"9403" 6 1
"9404" 13 1
"9405" 16 2
"9406" 7 1
"9407" 9 1
"9408" 10 1
"9409" 11 2
"9431" 2 1
"9437" 3 1
"9438" 1 1
"9444" 3 1
"9445" 6 1
"9446" 8 1
"9447" 23 1
"9448" 25 2
"9449" 25 1
"9450" 12 1
"9477" 1 1
"9482" 1 1
"9485" 1 1
"9486" 1 1
"9487" 12 1
"9488" 10 1
"9489" 16 2
"9490" 8 1
"9491" 17 1
"9511" 2 1
"9520" 1 1
"9523" 1 1
"9524" 1 1
"9527" 3 1
"9528" 13 1
"9529" 24 2
"9530" 11 1
"9531" 11 1
"9532" 12 2
"9551" 1 1
"9552" 2 1
"9557" 1 1
"9565" 2 1
"9568" 2 1
"9569" 2 2
"9570" 16 2
"9571" 13 1
"9572" 24 2
"9573" 1 1
"9590" 1 1
"9592" 1 1
"9600" 1 1
"9602" 1 1
"9607" 2 1
"9609" 1 1
"9610" 3 1
"9611" 10 2
"9612" 15 1
"9613" 5 2
"9631" 1 1
"9632" 1 1
"9633" 1 1
"9634" 1 1
"9639" 1 1
"9641" 1 1
"9643" 1 1
"9649" 2 1
"9650" 1 1
"9651" 9 1
"9652" 22 2
"9653" 15 1
"9667" 1 1
"9668" 1 1
"9669" 5 2
"9670" 3 2
"9671" 3 2
"9673" 1 1
"9674" 1 1
"9677" 1 1
"9678" 1 1
"9688" 2 1
"9689" 3 1
"9690" 9 1
"9691" 21 2
"9692" 3 1
"9705" 5 1
"9706" 2 2
"9707" 1 1
"9708" 1 1
"9709" 1 1
"9711" 9 2
"9712" 1 1
"9714" 3 2
"9716" 1 1
"9718" 1 1
"9722" 2 1
"9723" 2 1
"9724" 2 1
"9725" 1 1
"9726" 3 1
"9727" 3 1
"9728" 7 2
"9741" 2 1
"9744" 1 1
"9746" 2 1
"9747" 1 1
"9748" 3 1
"9749" 4 1
"9750" 2 1
"9751" 1 1
"9757" 3 2
"9759" 4 2
"9760" 2 1
"9761" 2 1
"9762" 3 1
"9763" 1 1
"9764" 18 2
"9777" 1 1
"9778" 6 1
"9780" 1 1
"9781" 1 1
"9782" 2 1
"9783" 1 1
"9787" 1 1
"9789" 3 1
"9791" 2 1
"9792" 1 1
"9793" 3 1
"9794" 5 1
"9807" 2 1
"9808" 1 1
"9809" 1 1
"9810" 1 1
"9811" 1 1
"9814" 1 1
"9819" 2 1
"9821" 1 1
"9822" 4 1
"9837" 1 1
"9838" 1 1
"9846" 1 1
"9847" 1 1
"9848" 1 1
"9849" 6 1
"9850" 10 2
"9865" 3 1
"9866" 1 1
"9869" 1 1
"9877" 1 1
"9878" 5 1
"9879" 7 2
"9894" 3 1
"9896" 1 1
"9900" 1 1
"9907" 3 2
"9908" 4 1
"9909" 4 2
"9910" 5 2
"9923" 3 1
"9924" 2 1
"9936" 3 1
"9937" 11 2
"9938" 4 2
"9939" 7 2
"9940" 10 2
"9941" 2 1
"9954" 1 1
"9962" 2 1
"9968" 5 2
"9969" 2 1
"9970" 8 2
"9971" 17 2
"9972" 17 2
"9973" 1 1
"9983" 1 1
"9984" 1 1
"9987" 1 1
"9989" 1 1
"9997" 3 1
"9998" 2 1
"9999" 16 2
"10000" 21 2
"10008" 2 1
"10011" 1 1
"10012" 1 1
"10016" 2 1
"10019" 1 1
"10022" 1 1
"10024" 1 1
"10025" 10 2
"10026" 17 2
"10032" 2 1
"10033" 1 1
"10034" 1 1
"10049" 8 2
"10058" 2 1
"10066" 1 1
"10074" 2 1
"10075" 12 1
"10076" 1 1
"10082" 1 1
"10085" 4 1
"10098" 13 2
"10107" 1 1
"10120" 2 1
"10122" 1 1
"10123" 20 2
"10131" 3 1
"10132" 2 1
"10133" 2 1
"10146" 6 2
"10168" 2 1
"10170" 2 2
"10171" 10 2
"10177" 2 1
"10178" 4 1
"10180" 1 1
"10182" 1 1
"10183" 1 1
"10187" 1 1
"10188" 2 1
"10189" 3 1
"10191" 1 1
"10192" 2 1
"10193" 2 1
"10195" 1 1
"10200" 2 1
"10209" 1 1
"10210" 2 1
"10214" 1 1
"10215" 1 1
"10222" 2 1
"10223" 1 1
"10226" 1 1
"10232" 1 1
"10234" 1 1
"10236" 4 1
"10243" 4 1
"10244" 1 1
"10252" 1 1
"10253" 3 1
"10254" 1 1
"10266" 2 1
"10267" 1 1
"10276" 3 1
"10280" 8 2
"10289" 1 1
"10298" 7 1
"10304" 3 1
"10310" 2 1
"10323" 3 2
"10326" 0 0
"10331" 5 1
"10332" 1 1
"10333" 1 1
"10334" 4 1
"10339" 2 1
"10344" 1 1
"10345" 10 2
"10354" 1 1
"10356" 1 1
"10362" 3 1
"10368" 1 1
"10376" 1 1
"10383" 2 1
"10389" 1 1
"10399" 1 1
"10400" 2 1
"10412" 8 2
"10420" 8 1
"10425" 1 1
"10426" 2 1
"10427" 1 1
"10442" 3 1
"10448" 1 1
"10454" 3 2
"10467" 1 1
"10474" 13 2
"10482" 1 1
"10483" 1 1
"10491" 1 1
"10493" 1 1
"10500" 3 1
"10501" 2 1
"10511" 10 2
"10512" 1 1
"10519" 2 1
"10521" 1 1
"10530" 4 1
"10542" 1 1
"10549" 4 1
"10557" 3 1
"10568" 2 1
"10577" 1 1
"10579" 1 1
"10582" 2 1
"10583" 1 1
"10587" 3 2
"10588" 3 2
"10596" 1 1
"10597" 6 1
"10598" 1 1
"10599" 1 1
"10601" 1 1
"10606" 1 1
"10614" 3 1
"10615" 2 1
"10616" 1 1
"10617" 1 1
"10620" 1 1
"10624" 3 1
"10636" 5 1
"10637" 1 1
"10641" 1 1
"10642" 1 1
"10646" 1 1
"10647" 3 1
"10648" 5 2
"10659" 3 1
"10667" 1 1
"10668" 1 1
"10669" 6 1
"10670" 6 1
"10680" 1 1
"10684" 1 1
"10685" 1 1
"10689" 5 1
"10691" 9 2
"10698" 1 1
"10701" 3 1
"10702" 1 1
"10703" 1 1
"10709" 17 2
"10718" 3 1
"10724" 1 1
"10725" 3 1
"10726" 4 1
"10727" 1 1
"10728" 7 2
"10734" 1 1
"10736" 1 1
"10738" 1 1
"10741" 2 1
"10742" 6 1
"10744" 7 1
"10745" 1 1
"10759" 1 1
"10760" 2 1
"10761" 2 1
"10762" 4 1
"10763" 16 2
"10770" 2 1
"10771" 1 1
"10773" 1 1
"10774" 1 1
"10775" 2 1
"10776" 1 1
"10778" 1 1
"10779" 5 2
"10780" 4 1
"10787" 2 1
"10788" 1 1
"10789" 1 1
"10790" 2 1
"10791" 2 1
"10793" 1 1
"10794" 1 1
"10795" 4 1
"10796" 17 1
"10797" 1 1
"10809" 2 1
"10813" 5 1
"10817" 10 1
"10818" 16 1
"10832" 2 1
"10833" 5 1
"10834" 4 1
"10836" 1 1
"10837" 2 1
"10838" 5 1
"10839" 19 1
"10840" 13 2
"10851" 2 1
"10854" 1 1
"10857" 4 1
"10858" 9 1
"10870" 2 1
"10871" 1 1
"10873" 2 1
"10875" 2 1
"10876" 1 1
"10877" 1 1
"10878" 15 1
"10879" 17 1
"10893" 3 1
"10895" 4 1
"10896" 2 1
"10899" 1 1
"10901" 2 1
"10902" 6 1
"10903" 1 1
"10917" 2 1
"10922" 6 1
"10924" 8 1
"10925" 13 2
"10941" 1 1
"10942" 4 1
"10943" 2 1
"10945" 1 1
"10946" 8 1
"10948" 12 1
"10954" 1 1
"10964" 7 1
"10966" 2 1
"10967" 1 1
"10968" 1 1
"10970" 1 1
"10971" 3 1
"10972" 2 1
"10973" 11 2
"10975" 2 1
"10976" 6 1
"10977" 1 1
"10978" 42 1
"10979" 2 1
"10989" 3 1
"10990" 1 1
"10991" 3 1
"10992" 2 1
"10993" 2 1
"10994" 2 1
"10995" 7 1
"10997" 18 1
"11001" 10 1
"11002" 2 1
"11003" 7 1
"11004" 25 1
"11005" 38 1
"11014" 3 1
"11015" 3 1
"11016" 3 1
"11017" 1 1
"11019" 3 1
"11020" 2 1
"11023" 4 1
"11027" 6 1
"11028" 6 1
"11029" 1 1
"11030" 10 1
"11031" 64 1
"11032" 4 1
"11033" 21 1
"11042" 2 1
"11044" 2 1
"11045" 3 1
"11050" 9 1
"11054" 4 1
"11055" 10 1
"11056" 14 1
"11057" 6 1
"11058" 8 1
"11059" 14 1
"11060" 6 1
"11061" 41 1
"11072" 5 1
"11073" 3 1
"11075" 1 1
"11082" 2 1
"11083" 5 1
"11085" 4 1
"11086" 12 1
"11087" 20 1
"11088" 23 1
"11089" 36 1
"11099" 1 1
"11100" 2 1
"11101" 1 1
"11102" 3 1
"11105" 2 1
"11111" 2 1
"11112" 10 1
"11113" 7 1
"11114" 7 1
"11115" 3 1
"11116" 5 1
"11117" 64 1
"11118" 27 1
"11119" 1 1
"11128" 1 1
"11130" 1 1
"11131" 1 1
"11132" 6 1
"11141" 4 1
"11142" 12 1
"11143" 8 1
"11144" 4 1
"11145" 6 1
"11146" 2 1
"11147" 10 1
"11148" 35 1
"11149" 50 1
"11150" 4 1
"11151" 41 1
"11152" 0 0
"11159" 3 1
"11160" 1 1
"11162" 2 1
"11166" 1 1
"11170" 2 1
"11171" 8 1
"11172" 6 1
"11173" 2 1
"11174" 5 1
"11175" 7 1
"11176" 2 1
"11177" 12 1
"11178" 27 1
"11179" 18 1
"11180" 56 1
"11181" 28 1
"11182" 10 1
"11189" 2 1
"11190" 1 1
"11191" 1 1
"11192" 1 1
"11193" 2 1
"11194" 2 1
"11195" 1 1
"11196" 2 1
"11197" 2 1
"11199" 4 1
"11200" 20 1
"11201" 10 1
"11202" 5 1
"11204" 3 1
"11205" 3 1
"11206" 3 1
"11207" 6 1
"11208" 29 1
"11209" 19 1
"11210" 59 1
"11211" 21 1
"11212" 6 2
"11219" 5 1
"11220" 2 1
"11221" 2 1
"11222" 1 1
"11223" 2 1
"11224" 2 1
"11225" 2 1
"11231" 12 1
"11232" 12 1
"11233" 2 1
"11234" 2 1
"11237" 1 1
"11239" 11 1
"11240" 31 1
"11241" 36 1
"11242" 10 1
"11243" 12 1
"11244" 1 1
"11249" 1 1
"11254" 3 1
"11255" 7 1
"11257" 3 1
"11259" 2 1
"11264" 19 2
"11265" 15 1
"11266" 8 1
"11267" 1 1
"11268" 3 1
"11270" 1 1
"11273" 6 1
"11274" 17 1
"11275" 24 1
"11276" 29 1
"11277" 16 1
"11285" 2 1
"11287" 1 1
"11288" 1 1
"11289" 1 1
"11290" 2 1
"11291" 1 1
"11296" 0 0
"11297" 12 1
"11298" 11 1
"11300" 4 1
"11302" 1 1
"11304" 2 1
"11305" 3 1
"11306" 3 1
"11307" 6 1
"11308" 38 1
"11309" 36 1
"11321" 1 1
"11322" 1 1
"11323" 5 1
"11326" 1 1
"11328" 1 1
"11332" 5 1
"11333" 8 1
"11334" 9 1
"11335" 3 1
"11336" 2 1
"11337" 2 1
"11338" 1 1
"11339" 2 1
"11340" 2 1
"11343" 17 1
"11344" 44 1
"11345" 3 1
"11355" 2 1
"11356" 2 1
"11358" 2 1
"11361" 1 1
"11367" 5 1
"11368" 4 1
"11369" 2 1
"11370" 1 1
"11372" 2 1
"11373" 2 1
"11374" 1 1
"11375" 1 1
"11378" 16 1
"11379" 54 1
"11384" 1 1
"11392" 2 1
"11393" 2 1
"11395" 1 1
"11403" 3 1
"11404" 4 1
"11405" 4 1
"11409" 1 1
"11413" 6 1
"11414" 35 1
"11415" 28 1
"11426" 4 1
"11439" 5 1
"11441" 2 1
"11442" 3 1
"11443" 3 1
"11449" 19 1
"11450" 48 1
"11451" 18 1
"11463" 2 1
"11465" 2 1
"11467" 1 1
"11473" 2 1
"11475" 4 1
"11476" 31 1
"11477" 1 1
"11479" 1 1
"11481" 1 1
"11482" 1 1
"11486" 24 1
"11487" 55 1
"11501" 1 1
"11502" 1 1
"11506" 1 1
"11511" 0 0
"11512" 2 1
"11513" 4 1
"11514" 3 1
"11515" 2 1
"11517" 1 1
"11518" 1 1
"11519" 1 1
"11523" 3 1
"11524" 11 1
"11525" 10 1
"11538" 4 1
"11549" 4 1
"11550" 10 1
"11552" 1 1
"11554" 1 1
"11559" 1 1
"11561" 13 1
"11562" 49 1
"11563" 19 1
"11588" 3 1
"11591" 2 1
"11595" 1 1
"11600" 2 1
"11601" 20 1
"11602" 68 1
"11603" 10 1
"11618" 1 1
"11619" 1 1
"11626" 9 1
"11627" 17 1
"11631" 1 1
"11632" 1 1
"11633" 2 1
"11635" 1 1
"11639" 5 1
"11640" 21 1
"11641" 10 1
"11654" 5 1
"11657" 1 1
"11664" 7 1
"11665" 7 1
"11668" 1 1
"11671" 1 1
"11675" 1 1
"11677" 1 1
"11678" 6 1
"11679" 37 1
"11680" 3 1
"11694" 1 1
"11696" 1 1
"11699" 3 1
"11704" 3 1
"11715" 2 1
"11716" 2 1
"11718" 3 1
"11719" 21 1
"11733" 1 1
"11740" 1 1
"11743" 5 1
"11744" 1 1
"11745" 1 1
"11750" 1 1
"11755" 1 1
"11757" 1 1
"11758" 41 1
"11759" 34 1
"11775" 3 1
"11777" 2 1
"11781" 2 1
"11782" 4 1
"11783" 4 1
"11784" 13 1
"11785" 4 1
"11786" 6 1
"11787" 1 1
"11790" 1 1
"11795" 2 1
"11799" 2 1
"11800" 30 1
"11801" 3 1
"11802" 39 1
"11803" 1 1
"11816" 1 1
"11818" 3 1
"11823" 1 1
"11825" 5 1
"11826" 9 1
"11832" 1 1
"11834" 1 1
"11837" 2 1
"11839" 2 1
"11840" 24 1
"11841" 39 1
"11842" 12 1
"11843" 17 1
"11844" 39 1
"11864" 1 1
"11865" 3 1
"11866" 3 1
"11867" 8 1
"11868" 9 1
"11869" 4 1
"11871" 1 1
"11874" 1 1
"11879" 1 1
"11881" 10 1
"11882" 1 1
"11883" 23 1
"11884" 2 1
"11885" 23 1
"11886" 25 1
"11887" 1 1
"11900" 5 1
"11902" 3 1
"11907" 2 1
"11908" 5 1
"11909" 6 1
"11910" 7 1
"11911" 8 1
"11912" 6 1
"11918" 1 1
"11924" 40 1
"11925" 2 1
"11928" 26 1
"11929" 7 1
"11946" 2 1
"11950" 5 1
"11951" 7 1
"11952" 4 1
"11960" 1 1
"11964" 1 1
"11966" 5 1
"11967" 3 1
"11968" 1 1
"11969" 4 1
"11970" 35 1
"11971" 22 1
"11977" 1 1
"11984" 2 1
"11985" 1 1
"11988" 1 1
"11991" 2 1
"11992" 3 1
"11995" 20 1
"11996" 1 1
"11998" 1 1
"12007" 2 1
"12008" 14 1
"12009" 11 1
"12010" 58 1
"12011" 3 1
"12012" 30 1
"12026" 2 1
"12027" 1 1
"12029" 1 1
"12030" 1 1
"12031" 3 1
"12032" 8 1
"12042" 2 1
"12048" 2 1
"12049" 20 1
"12050" 37 1
"12051" 10 1
"12052" 6 1
"12054" 2 1
"12063" 2 1
"12069" 1 1
"12070" 12 1
"12071" 15 1
"12074" 1 1
"12080" 1 1
"12083" 1 1
"12087" 2 1
"12088" 3 1
"12089" 38 1
"12090" 2 1
"12092" 11 1
"12103" 6 1
"12105" 4 1
"12110" 4 1
"12111" 6 1
"12112" 2 1
"12113" 12 1
"12114" 5 1
"12115" 5 1
"12119" 1 1
"12120" 1 1
"12122" 1 1
"12123" 1 1
"12127" 3 1
"12128" 51 1
"12129" 70 1
"12130" 3 1
"12131" 10 1
"12132" 17 1
"12138" 3 1
"12143" 1 1
"12145" 1 1
"12149" 2 1
"12150" 1 1
"12152" 2 1
"12154" 6 1
"12161" 2 1
"12165" 1 1
"12167" 1 1
"12168" 29 1
"12169" 28 1
"12170" 28 1
"12171" 34 1
"12178" 1 1
"12179" 4 1
"12183" 4 1
"12185" 1 1
"12188" 1 1
"12190" 1 1
"12191" 4 1
"12192" 5 1
"12194" 2 1
"12202" 1 1
"12206" 1 1
"12208" 3 1
"12209" 19 1
"12210" 1 1
"12211" 30 1
"12212" 6 1
"12229" 1 1
"12230" 1 1
"12231" 2 1
"12232" 1 1
"12235" 3 1
"12240" 1 1
"12243" 1 1
"12249" 22 1
"12250" 35 1
"12253" 1 1
"12269" 1 1
"12271" 2 1
"12273" 5 1
"12277" 25 1
"12278" 1 1
"12280" 2 1
"12286" 1 1
"12287" 3 1
"12289" 1 1
"12290" 2 1
"12292" 37 1
"12293" 21 1
"12294" 13 1
"12309" 1 1
"12310" 5 1
"12311" 1 1
"12314" 2 1
"12315" 5 1
"12316" 4 1
"12318" 2 1
"12320" 1 1
"12321" 1 1
"12323" 1 1
"12328" 1 1
"12333" 1 1
"12334" 1 1
"12335" 50 1
"12336" 8 1
"12337" 10 1
"12338" 50 1
"12351" 1 1
"12358" 6 1
"12359" 4 1
"12360" 3 1
"12363" 2 1
"12368" 1 1
"12374" 1 1
"12376" 1 1
"12378" 26 1
"12379" 24 1
"12380" 21 1
"12381" 42 1
"12395" 1 1
"12399" 1 1
"12401" 3 1
"12402" 4 1
"12403" 4 1
"12404" 4 1
"12406" 4 1
"12410" 1 1
"12414" 1 1
"12421" 6 1
"12422" 22 1
"12423" 60 1
"12441" 2 1
"12442" 4 1
"12443" 2 1
"12444" 1 1
"12445" 2 1
"12447" 26 1
"12448" 2 1
"12449" 5 1
"12450" 1 1
"12457" 1 1
"12461" 2 1
"12462" 6 1
"12463" 44 1
"12464" 64 1
"12465" 3 1
"12467" 6 1
"12475" 2 1
"12480" 1 1
"12483" 1 1
"12484" 1 1
"12485" 1 1
"12486" 2 1
"12487" 3 1
"12488" 3 1
"12490" 1 1
"12492" 1 1
"12496" 1 1
"12497" 4 1
"12499" 1 1
"12501" 1 1
"12502" 1 1
"12504" 1 1
"12505" 8 1
"12506" 25 1
"12507" 20 1
"12508" 7 1
"12510" 1 1
"12527" 18 1
"12528" 8 1
"12529" 2 1
"12531" 2 1
"12532" 1 1
"12536" 1 1
"12540" 3 1
"12544" 1 1
"12546" 7 1
"12547" 40 1
"12548" 16 1
"12549" 9 1
"12561" 1 1
"12565" 1 1
"12566" 5 1
"12568" 3 1
"12569" 4 1
"12570" 2 1
"12572" 1 1
"12575" 1 1
"12576" 2 1
"12577" 1 1
"12581" 1 1
"12583" 2 1
"12586" 2 1
"12587" 10 1
"12588" 47 1
"12589" 4 1
"12590" 1 1
"12591" 5 1
"12604" 1 1
"12607" 1 1
"12608" 2 1
"12609" 3 1
"12610" 5 1
"12611" 3 1
"12612" 3 1
"12613" 1 1
"12616" 1 1
"12620" 1 1
"12621" 1 1
"12622" 1 1
"12624" 3 1
"12626" 2 1
"12627" 1 1
"12628" 16 1
"12629" 23 1
"12630" 34 1
"12632" 13 1
"12642" 2 1
"12644" 1 1
"12647" 2 1
"12649" 2 1
"12650" 6 1
"12651" 2 1
"12653" 2 1
"12655" 1 1
"12668" 3 1
"12669" 39 1
"12670" 35 1
"12671" 6 1
"12687" 1 1
"12690" 1 1
"12691" 2 1
"12692" 2 1
"12693" 4 1
"12694" 2 1
"12700" 1 1
"12708" 1 1
"12709" 1 1
"12710" 5 1
"12711" 85 1
"12712" 11 1
"12714" 4 1
"12725" 1 1
"12726" 2 1
"12729" 1 1
"12730" 1 1
"12731" 7 1
"12732" 8 1
"12733" 4 1
"12734" 2 1
"12735" 4 1
"12738" 1 1
"12739" 1 1
"12742" 1 1
"12745" 3 1
"12748" 1 1
"12750" 3 1
"12751" 8 1
"12752" 18 1
"12753" 17 1
"12771" 1 1
"12772" 1 1
"12773" 1 1
"12774" 2 1
"12776" 35 1
"12777" 1 1
"12778" 2 1
"12779" 2 1
"12780" 1 1
"12784" 1 1
"12788" 1 1
"12791" 1 1
"12793" 48 1
"12794" 21 1
"12795" 16 1
"12808" 1 1
"12816" 25 1
"12817" 1 1
"12818" 23 1
"12819" 13 1
"12821" 2 1
"12830" 1 1
"12831" 2 1
"12833" 1 1
"12834" 12 1
"12835" 15 1
"12836" 26 1
"12837" 3 1
"12850" 1 1
"12852" 2 1
"12853" 1 1
"12857" 1 1
"12859" 2 1
"12860" 5 1
"12861" 11 1
"12862" 1 1
"12864" 1 1
"12867" 11 1
"12874" 1 1
"12876" 16 1
"12877" 4 1
"12878" 56 1
"12893" 3 1
"12902" 34 1
"12904" 46 1
"12905" 1 1
"12908" 1 1
"12910" 2 1
"12911" 11 1
"12912" 3 1
"12913" 6 1
"12914" 3 1
"12918" 1 1
"12919" 11 1
"12920" 19 1
"12921" 8 1
"12938" 4 1
"12940" 3 1
"12943" 2 1
"12945" 1 1
"12947" 2 1
"12948" 4 1
"12949" 6 1
"12950" 2 1
"12954" 41 1
"12955" 19 1
"12956" 6 1
"12957" 2 1
"12958" 14 1
"12959" 15 1
"12961" 1 1
"12962" 3 1
"12963" 1 1
"12964" 5 1
"12965" 9 1
"12966" 2 1
"12984" 2 1
"12993" 1 1
"12994" 7 1
"12995" 2 1
"12997" 2 1
"12998" 1 1
"13000" 9 1
"13001" 44 1
"13002" 17 1
"13003" 34 1
"13004" 28 1
"13005" 19 1
"13006" 9 1
"13007" 7 1
"13008" 2 1
"13009" 3 1
"13010" 2 1
"13011" 2 1
"13012" 29 1
"13015" 15 1
"13029" 2 1
"13031" 1 1
"13032" 1 1
"13036" 6 1
"13037" 7 1
"13038" 29 1
"13041" 1 1
"13042" 47 1
"13043" 38 1
"13044" 20 1
"13045" 29 1
"13046" 2 1
"13047" 4 1
"13049" 21 1
"13050" 10 1
"13052" 10 1
"13053" 21 1
"13055" 23 1
"13068" 2 1
"13069" 1 1
"13070" 3 1
"13077" 1 1
"13078" 5 1
"13079" 8 1
"13080" 3 1
"13081" 3 1
"13083" 19 1
"13086" 48 1
"13087" 11 1
"13088" 3 1
"13089" 7 1
"13090" 15 1
"13091" 17 1
"13092" 17 1
"13093" 165 1
"13094" 7 1
"13096" 1 1
"13097" 22 1
"13110" 3 1
"13120" 1 1
"13121" 3 1
"13122" 35 1
"13123" 4 1
"13124" 3 1
"13125" 37 1
"13126" 10 1
"13127" 60 1
"13128" 43 1
"13130" 20 1
"13131" 8 1
"13132" 1 1
"13134" 5 1
"13135" 1 1
"13136" 1 1
"13137" 67 1
"13139" 60 1
"13140" 339 1
"13141" 122 1
"13144" 2 1
"13145" 9 1
"13154" 1 1
"13155" 1 1
"13156" 1 1
"13162" 16 1
"13163" 1 1
"13164" 3 1
"13165" 3 1
"13166" 2 1
"13167" 59 1
"13168" 39 1
"13169" 18 1
"13170" 18 1
"13171" 43 1
"13172" 10 1
"13173" 13 1
"13174" 12 1
"13175" 23 1
"13176" 13 1
"13177" 1 1
"13178" 41 1
"13179" 2 1
"13182" 241 1
"13183" 442 1
"13184" 5 1
"13197" 1 1
"13203" 3 1
"13204" 2 1
"13207" 1 1
"13208" 29 1
"13209" 3 1
"13210" 51 1
"13211" 11 1
"13212" 28 1
"13213" 1 1
"13214" 30 1
"13215" 21 1
"13216" 10 1
"13217" 1 1
