"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"742" 0 0 NA 0 0 NA NA 0 0 0 0 0
"743" 0 NA 0 0 NA 0 0 NA 0 0 NA 0
"752" NA NA NA 0 NA 0 0 0 0 0 0 0
"753" NA 0 0 NA NA NA 0 0 NA 0 0 NA
"762" NA 0 0 0 NA 0 0 NA NA 0 0 NA
"772" NA NA NA NA NA 0 0 0 NA NA 0 NA
"773" NA NA 0 NA NA NA NA NA NA NA NA NA
"782" NA NA 0 0 NA NA 0 0 0 NA NA NA
"783" NA NA NA NA NA 0 NA NA 0 NA NA NA
"792" NA NA 0 0 0 0 0 0 0 0 NA NA
"801" 0 NA 0 0 0 NA 0 NA NA 0 NA NA
"810" NA NA NA NA NA NA NA 0 NA NA NA NA
"818" NA NA 0 0 0 NA 0 0 0 0 0 NA
"826" NA NA 0 0 0 0 0 0 0 0 0 0
"834" 0 NA NA 0 NA NA 0 NA NA 0 0 0
"842" NA 0 0 0 0 NA 0 0 0 0 0 0
"858" NA NA NA NA NA 0 NA NA NA NA 0 NA
"2615" NA NA NA NA NA NA NA NA NA NA 0 NA
"2616" NA NA NA NA 0 NA NA NA NA NA NA 0
"2632" NA NA NA NA NA NA NA NA NA NA NA 0
"2641" NA NA NA 0 0 0 0 NA 0 0 NA 0
"2648" 0 0 NA NA NA NA NA NA 0 NA NA NA
"2657" NA NA NA NA NA NA NA NA NA NA NA 0
"2659" NA NA NA 0 0 NA NA NA NA NA NA NA
"2660" NA NA 0 0 NA NA 0 NA NA NA NA NA
"2667" 0 0 NA NA NA NA NA NA NA 0 0 0
"2668" NA NA NA NA NA NA NA 0 NA NA NA NA
"2669" NA 0 NA NA NA NA NA 0 NA 0 0 0
"2670" 0 NA NA 0 NA NA 0 NA 0 NA 0 0
"2699" NA 0 NA NA NA NA NA NA NA NA NA 0
"2708" 0 0 0 0 0 0 0 0 0 0 0 NA
"2709" NA NA 0 0 0 NA 0 0 0 NA NA 0
"2724" 0 0 0 0 0 0 0 0 0 0 0 0
"2738" NA 0 0 NA NA NA NA 0 NA 0 0 0
"2746" 0 0 0 0 NA 0 0 NA 0 0 0 0
"2760" 0 0 0 NA NA 0 0 NA 0 NA 0 NA
"2768" 0 NA NA NA 0 NA 0 0 0 0 0 0
"3092" NA NA NA NA NA NA NA NA NA 0 NA NA
"4385" NA NA NA NA 0 0 0 NA NA NA NA NA
"4419" NA NA NA NA 0 0 0 NA NA NA NA NA
"4452" NA NA NA NA 0 0 0 NA NA NA NA NA
"4484" NA NA NA NA 0 0 0 NA NA NA NA NA
"4485" NA NA NA NA NA 0 NA NA NA NA NA NA
"4517" NA NA NA NA 0 0 0 0 NA NA NA NA
"4549" NA NA NA NA 0 0 0 0 NA NA NA NA
"4581" NA NA NA NA 0 0 0 NA NA NA NA NA
"4613" NA NA NA NA 0 0 NA NA NA NA NA NA
"4787" 0 NA NA NA NA NA NA NA NA NA NA NA
"4971" NA NA NA NA NA NA 0 NA NA NA NA NA
"5006" NA NA NA NA NA 0 0 0 NA 0 NA NA
"5024" NA NA NA NA NA NA NA 0 0 NA NA NA
"5034" NA NA NA NA NA NA NA NA NA NA 0 NA
"5039" NA NA NA NA 0 0 0 0 0 0 NA NA
"5071" NA NA NA NA 0 0 0 0 0 NA NA NA
"5084" NA NA NA NA 0 NA 0 0 NA NA NA NA
"5095" NA NA NA NA NA 0 0 0 0 0 NA NA
"5108" NA NA NA NA NA NA NA NA 0 NA 0 NA
"5119" NA NA NA NA NA 0 NA NA 0 NA NA NA
"5133" NA NA NA NA NA 0 0 0 0 NA 0 NA
"5159" NA NA NA 0 NA NA 0 NA NA 0 NA NA
"5166" NA NA NA NA 0 0 0 0 0 NA 0 NA
"5175" NA NA NA 0 0 NA 0 0 NA 1 NA NA
"5177" NA NA NA 0 0 NA 0 NA NA 1 NA NA
"5178" NA NA NA 0 0 NA 0 NA NA 0 NA NA
"5184" NA NA NA NA NA NA NA 0 0 NA NA NA
"5193" NA NA 0 0 NA NA 0 NA NA 0 NA NA
"5194" NA NA NA 1 0 NA 0 NA NA 1 NA NA
"5195" NA NA 0 NA NA NA NA NA NA NA NA NA
"5197" NA NA NA 0 NA NA 1 NA NA 0 NA NA
"5198" NA NA NA 1 0 NA 0 NA NA 0 0 NA
"5199" NA NA NA 0 NA NA 0 NA NA 1 0 NA
"5206" NA NA NA NA NA 0 0 0 NA NA 0 NA
"5216" NA NA 0 NA NA NA NA NA NA NA NA NA
"5217" NA NA 0 0 NA NA 0 NA NA 1 NA NA
"5221" NA NA NA 0 0 NA 0 NA NA 0 NA NA
"5222" NA NA NA 1 1 NA 1 NA NA 1 0 NA
"5223" NA NA NA 0 0 NA 0 NA NA 0 NA NA
"5230" NA NA NA NA NA 0 0 0 0 NA NA NA
"5236" NA NA NA NA 0 NA NA NA NA NA NA NA
"5238" NA NA NA 0 0 NA 0 0 NA 1 NA NA
"5239" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"5241" NA NA 0 NA NA NA NA NA NA NA NA 0
"5242" NA NA NA NA NA NA NA NA NA NA NA 0
"5245" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"5246" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"5247" NA NA NA 0 0 NA 1 0 NA 1 0 NA
"5262" NA NA NA NA NA NA 0 NA NA 0 NA NA
"5263" NA 0 0 0 0 NA 0 0 NA 0 NA NA
"5264" NA NA 0 1 NA NA 0 NA NA 0 NA NA
"5266" NA NA NA NA 1 NA NA NA NA NA NA NA
"5267" NA NA 0 NA NA NA NA NA NA NA NA NA
"5270" NA NA 0 NA NA NA NA NA NA NA NA NA
"5271" NA 0 NA NA NA NA NA NA NA NA NA NA
"5272" NA NA NA 0 NA NA 0 NA NA 1 NA NA
"5273" NA NA NA 0 0 NA 0 NA NA 1 0 NA
"5280" NA NA NA NA NA 0 0 0 0 NA NA NA
"5287" NA NA 0 0 NA NA 0 NA NA 0 NA NA
"5288" NA NA 0 1 NA NA 0 0 NA 0 NA NA
"5290" NA 0 NA NA NA NA NA NA NA NA NA NA
"5291" NA 0 NA NA NA NA NA NA NA NA NA NA
"5292" NA NA 0 NA NA NA NA NA NA NA NA NA
"5298" NA NA 0 NA NA NA NA NA NA NA NA NA
"5299" NA NA NA 1 0 NA 0 NA NA 1 0 NA
"5313" NA NA 0 0 0 NA 0 0 NA 0 NA 0
"5314" NA 0 0 1 NA NA 0 NA NA 0 NA NA
"5315" NA NA 0 NA NA NA NA NA NA NA NA NA
"5317" NA 0 NA NA NA NA NA NA NA NA NA NA
"5322" 0 NA NA NA NA NA NA NA NA NA NA NA
"5323" 0 NA NA NA NA NA NA NA NA NA NA NA
"5325" NA NA NA 0 NA NA NA NA NA NA NA NA
"5326" NA NA NA 1 0 NA 0 NA NA 1 0 NA
"5327" NA NA NA 0 0 NA 0 0 NA 0 0 NA
"5332" NA NA NA NA NA 0 0 0 0 NA NA NA
"5339" NA NA 0 1 0 NA 0 NA NA 0 NA 0
"5340" NA NA 0 0 NA NA 0 NA NA NA NA NA
"5342" NA 0 NA NA NA NA NA NA NA NA NA NA
"5343" NA 0 NA NA NA NA NA NA NA NA NA NA
"5353" NA NA NA 0 NA NA 0 NA NA 0 0 NA
"5354" NA NA NA NA 0 NA 0 0 NA 0 0 NA
"5359" NA NA NA NA NA 0 0 0 0 NA NA NA
"5364" NA NA NA 0 NA NA 0 0 NA 0 NA NA
"5365" NA NA NA NA NA NA NA NA NA NA NA 0
"5366" NA 0 NA NA NA NA NA NA NA NA NA NA
"5367" NA 0 NA NA NA NA NA NA NA NA NA NA
"5368" NA 0 NA NA NA NA NA NA NA NA NA NA
"5369" 0 NA NA NA NA NA NA NA NA NA NA NA
"5374" NA 0 NA NA NA NA NA NA NA NA NA NA
"5380" NA NA NA 1 1 NA 0 NA NA 1 0 NA
"5384" NA NA NA NA NA 0 0 NA 0 NA NA NA
"5389" NA NA NA 0 NA NA 0 0 NA 0 NA NA
"5390" 0 0 NA NA NA NA NA NA NA NA NA NA
"5398" NA NA NA NA NA NA NA NA NA NA NA 0
"5401" NA NA NA 0 NA NA NA NA NA NA NA NA
"5406" NA NA NA 1 1 NA 0 0 NA 0 NA NA
"5411" NA NA NA NA NA 0 0 0 0 0 NA NA
"5416" NA NA NA 0 NA NA 0 0 NA 0 NA 0
"5417" NA 0 NA NA NA NA NA NA NA NA NA NA
"5419" NA 0 NA NA NA NA NA NA NA NA NA NA
"5425" NA NA NA NA NA NA NA NA NA NA NA 0
"5434" NA NA NA 0 0 NA NA NA NA 0 NA NA
"5443" NA NA NA 0 NA NA 0 0 NA 0 NA 0
"5444" NA 0 NA NA NA NA NA NA NA NA NA 0
"5445" NA 0 NA NA NA NA NA NA NA NA NA NA
"5448" NA 0 NA NA NA NA NA NA NA NA NA NA
"5461" NA NA NA 0 0 NA NA NA NA 0 NA NA
"5462" NA NA NA 1 0 NA 0 NA NA 0 0 NA
"5468" NA NA NA NA NA NA 0 0 0 0 NA NA
"5472" NA NA NA 0 NA NA NA NA 0 0 NA NA
"5473" NA NA NA NA NA NA NA NA NA 0 0 NA
"5474" NA NA 0 1 NA NA 0 0 NA 1 NA NA
"5475" NA 0 NA NA NA NA NA NA NA NA NA 0
"5476" NA 0 NA NA NA NA NA NA NA NA NA NA
"5494" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"5501" NA NA NA NA NA 0 0 0 0 0 NA NA
"5504" NA 0 0 NA NA 0 0 0 0 NA 0 0
"5505" NA NA NA 0 NA NA NA NA NA 0 0 0
"5506" 0 NA 0 0 NA NA 0 NA NA 0 NA NA
"5507" NA NA NA NA NA NA NA NA NA NA NA 0
"5514" NA NA NA NA 0 NA NA NA NA NA NA NA
"5526" NA NA NA 1 0 NA 0 NA NA 0 0 NA
"5536" 0 0 0 0 0 0 0 0 0 0 0 0
"5537" 0 NA 0 NA 0 NA NA NA NA 0 0 NA
"5538" NA NA NA NA NA NA NA NA NA 0 NA NA
"5539" 0 NA 0 0 NA NA 0 NA NA 0 NA NA
"5541" 0 NA NA NA NA NA NA NA NA NA NA NA
"5548" 0 NA NA NA 0 NA NA NA NA NA NA NA
"5552" NA 0 NA NA NA NA NA NA NA NA NA NA
"5560" NA NA NA 0 NA NA NA NA NA 0 NA NA
"5566" NA NA NA NA NA 0 NA 0 NA NA NA NA
"5569" NA NA NA NA 0 NA NA NA NA NA NA NA
"5570" 0 0 0 0 0 0 0 0 0 0 0 0
"5571" 0 0 0 0 0 0 0 0 0 0 0 0
"5572" 0 NA 0 0 0 NA 0 0 0 0 0 0
"5573" 0 NA 0 NA NA NA NA NA NA NA NA 0
"5574" 0 NA NA NA NA NA NA NA NA NA NA NA
"5575" NA NA NA NA NA NA NA NA NA NA NA 0
"5581" NA NA NA NA 0 NA 0 NA NA NA NA NA
"5582" NA NA NA NA NA NA NA NA 0 NA NA NA
"5583" NA NA NA NA NA 0 NA NA 0 NA NA NA
"5585" NA NA NA NA NA NA NA NA NA 0 NA NA
"5600" NA NA NA NA NA 0 0 0 NA NA 0 NA
"5603" NA NA 0 NA 0 NA 0 NA 0 0 0 0
"5604" 0 0 0 0 0 0 0 0 0 0 0 0
"5605" 0 0 0 0 0 0 0 0 0 0 0 0
"5606" 0 0 0 0 0 0 0 0 0 0 0 0
"5607" NA NA 0 NA NA NA NA NA NA NA NA 0
"5608" 0 NA NA NA NA NA NA NA NA NA NA NA
"5609" 0 NA NA NA NA NA NA NA NA NA NA NA
"5616" NA NA NA NA 0 NA NA NA NA NA NA NA
"5618" 0 0 NA NA NA NA NA NA NA NA NA NA
"5630" NA NA NA 0 0 NA NA NA NA 0 0 NA
"5636" NA NA NA NA NA NA 0 0 NA NA NA NA
"5639" 0 0 0 0 0 0 0 0 0 0 0 0
"5640" 0 0 0 0 0 0 0 0 0 0 0 0
"5644" 0 NA 0 NA NA NA NA NA NA NA NA NA
"5645" NA 0 0 NA NA NA NA NA NA NA NA NA
"5652" NA NA NA NA 0 0 NA NA NA NA NA NA
"5653" NA NA 0 NA NA NA NA NA NA NA NA NA
"5654" NA NA NA 0 NA 0 NA NA 0 NA NA NA
"5655" NA NA NA NA NA NA NA NA 0 NA NA NA
"5666" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"5667" NA NA NA 0 NA NA NA NA NA NA NA NA
"5674" NA NA NA NA NA 0 0 0 NA NA 0 NA
"5675" NA NA NA NA NA 0 NA 0 NA NA NA NA
"5677" 0 0 0 0 0 0 0 0 0 0 0 0
"5678" 0 0 0 0 0 0 0 0 0 0 0 0
"5682" 0 NA NA NA NA NA NA NA NA NA NA NA
"5683" NA NA NA NA NA NA NA NA NA NA NA 0
"5691" 0 NA NA NA 0 NA NA NA NA NA NA NA
"5692" NA 0 NA NA NA NA NA NA NA NA NA NA
"5693" NA NA NA NA NA NA NA NA 0 NA NA NA
"5694" NA NA 0 NA NA NA NA NA 0 NA NA NA
"5705" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"5714" NA NA NA NA NA 0 0 0 0 NA NA NA
"5715" NA NA NA NA NA 0 NA NA NA NA NA NA
"5717" 0 0 0 0 0 0 0 0 0 0 0 0
"5718" NA 0 NA 0 0 0 0 0 0 0 0 0
"5725" NA NA 0 NA NA NA NA NA NA NA NA NA
"5731" NA NA NA NA NA NA 0 NA NA NA NA NA
"5732" NA NA NA NA 0 0 NA NA NA NA NA NA
"5733" 0 NA NA NA NA NA 0 NA NA NA NA NA
"5735" NA NA NA NA NA NA 0 NA NA NA NA NA
"5746" NA NA NA 0 0 NA 0 NA NA 1 NA NA
"5755" 0 NA NA NA NA 0 0 0 0 0 NA 0
"5759" 0 0 0 0 0 0 0 0 0 0 0 0
"5760" NA 0 0 NA NA NA NA 0 NA 0 0 NA
"5774" NA NA 0 NA NA NA NA NA NA NA NA NA
"5777" NA NA NA 0 0 NA NA NA NA NA NA NA
"5797" NA NA NA NA 0 0 0 0 0 0 0 0
"5803" NA 0 NA NA NA NA NA NA NA NA NA NA
"5804" NA 0 NA NA 0 NA NA 0 NA 0 NA 0
"5818" NA NA NA NA 0 0 NA NA NA NA NA NA
"5819" NA NA 0 NA 0 0 NA NA NA NA NA NA
"5820" NA NA NA NA 0 0 NA NA NA NA NA NA
"5821" NA NA NA NA 0 NA NA NA NA NA NA NA
"5822" NA NA NA 0 NA NA NA NA NA NA NA NA
"5833" NA NA NA 0 NA NA NA NA NA 0 NA NA
"5834" NA NA NA 0 0 NA 0 0 NA 0 0 NA
"5841" NA NA NA NA NA 0 0 0 0 NA NA 0
"5842" NA NA NA NA NA 0 0 0 0 NA NA NA
"5848" NA 0 NA NA NA NA NA NA NA NA NA NA
"5850" NA 0 NA NA NA NA NA NA NA NA NA NA
"5865" NA 0 NA 0 NA NA NA NA NA NA NA NA
"5866" NA NA 0 NA NA 0 NA NA NA NA NA NA
"5867" NA 0 0 NA NA NA NA NA NA NA NA NA
"5879" NA NA NA 0 0 NA 0 0 NA NA 0 NA
"5888" NA NA 0 NA 0 0 NA 0 0 NA 0 NA
"5889" NA NA NA NA NA 0 0 NA NA 0 0 NA
"5895" NA 0 NA NA NA NA NA NA NA NA NA NA
"5911" 0 NA NA NA 0 NA NA NA NA NA NA NA
"5912" NA NA NA NA 0 NA NA 0 NA NA NA NA
"5913" NA NA NA 0 0 0 NA NA NA NA NA NA
"5914" NA NA NA 0 0 NA NA NA NA NA NA NA
"5915" NA NA NA 0 NA NA NA NA NA NA NA NA
"5927" NA NA NA 1 0 NA 0 NA NA NA NA NA
"5935" NA NA 1 NA NA NA NA NA NA NA 0 NA
"5936" NA NA NA NA 0 0 0 0 0 0 0 0
"5937" NA NA NA NA 0 0 0 0 0 0 NA 0
"5938" NA NA NA NA NA 0 NA 0 0 NA NA NA
"5942" NA 0 NA NA NA NA NA NA NA NA NA NA
"5943" NA 0 NA NA NA NA NA NA NA NA NA NA
"5944" NA 0 NA NA NA NA NA NA NA NA NA NA
"5959" NA NA 0 NA NA NA NA NA NA NA NA NA
"5961" 0 NA NA 0 0 NA NA 0 NA NA NA NA
"5962" NA NA NA NA NA 0 NA NA NA NA NA NA
"5975" NA NA NA 0 NA NA NA NA NA 0 0 NA
"5984" NA NA NA NA NA 0 NA 0 0 0 0 0
"5985" NA NA NA NA 0 0 0 0 0 0 0 NA
"5986" NA NA NA NA NA NA NA 0 0 NA NA NA
"5993" NA 0 NA NA NA NA NA NA NA NA NA NA
"5995" NA 0 NA NA NA NA NA NA NA NA NA NA
"6011" NA NA NA NA NA NA NA NA NA NA NA 0
"6012" 0 NA 0 NA 0 NA NA NA NA NA NA NA
"6013" NA NA NA NA NA 0 0 0 NA NA NA NA
"6022" NA NA NA NA NA NA NA NA 0 NA NA NA
"6026" NA NA NA 0 NA NA 0 NA NA 0 0 NA
"6034" NA NA NA NA 0 0 0 0 0 NA 0 NA
"6035" NA NA NA NA 0 0 0 0 0 NA 0 NA
"6036" NA NA NA NA 0 0 0 0 0 0 NA NA
"6037" NA NA NA NA NA NA NA NA 0 NA NA NA
"6064" NA NA NA NA NA NA NA NA 0 NA NA NA
"6065" 0 NA NA NA NA NA NA NA NA NA NA NA
"6076" NA NA NA NA NA 0 NA NA NA NA NA NA
"6077" NA NA NA 0 NA NA NA NA NA NA NA NA
"6078" NA NA NA 0 0 NA NA NA NA 0 NA NA
"6089" NA NA NA 0 0 0 0 0 0 0 NA NA
"6090" NA NA NA NA 0 NA NA NA NA 0 0 NA
"6093" NA NA NA NA NA 0 NA NA NA NA NA NA
"6097" NA NA NA 0 NA NA NA NA NA 0 NA NA
"6130" NA NA NA 0 NA NA NA NA NA NA NA NA
"6131" NA NA NA 0 1 NA 1 0 NA 0 0 NA
"6150" NA NA NA NA NA NA 0 NA 0 NA NA NA
"6179" NA NA NA NA 0 NA NA NA NA NA NA NA
"6180" NA NA NA NA NA NA NA NA NA 0 NA NA
"6226" NA NA NA NA 0 NA NA NA NA NA NA NA
"6227" NA NA NA NA 0 NA NA NA NA 0 NA NA
"6228" NA NA NA 0 0 NA 0 0 NA 1 0 NA
"6270" NA NA NA NA 0 NA NA NA NA NA NA NA
"6272" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"6313" NA NA NA NA 0 NA NA NA NA NA NA NA
"6314" NA NA NA NA 0 NA NA NA NA NA NA 0
"6315" NA NA NA 1 0 NA NA NA NA 1 0 NA
"6351" NA NA NA NA 0 NA NA NA NA NA NA NA
"6352" NA NA NA NA 0 NA NA NA NA NA NA NA
"6353" NA NA NA 0 0 NA NA 0 NA 0 NA NA
"6381" NA NA NA NA 0 NA NA NA NA NA NA NA
"6383" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"6397" NA NA NA NA NA 0 NA NA NA NA NA NA
"6398" NA NA NA NA 0 NA NA NA NA NA NA NA
"6399" NA NA NA NA 0 NA NA NA 0 0 NA NA
"6400" NA NA NA 0 0 NA 1 0 NA 1 0 NA
"6416" NA NA NA 0 0 NA 1 NA NA 1 0 NA
"6430" NA NA NA NA 0 NA NA NA NA NA NA NA
"6443" NA NA NA NA 0 NA NA NA NA NA NA NA
"6444" NA NA NA 0 1 NA 0 0 NA 1 0 NA
"6457" NA NA NA 0 NA NA 0 0 NA 0 0 NA
"6468" NA NA NA NA NA NA NA NA 0 NA NA NA
"6478" NA NA NA NA 0 NA NA NA NA NA NA NA
"6480" NA NA NA 1 NA NA 0 0 NA 1 0 NA
"6492" NA NA NA NA 0 NA NA NA NA NA NA NA
"6493" NA NA NA 0 0 NA 0 NA NA 0 0 NA
"6508" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"6509" NA NA NA NA 0 NA 0 NA NA 0 0 NA
"6532" NA NA NA NA 0 NA NA NA NA NA NA NA
"6533" NA NA NA 0 1 NA 0 NA NA 0 0 NA
"6534" NA NA NA 0 0 NA 0 NA NA 1 0 NA
"6535" NA NA NA 0 1 NA 0 NA NA 1 0 NA
"6564" NA NA NA 0 0 NA NA NA NA 0 0 NA
"6565" NA NA NA 0 0 0 0 NA NA 0 0 NA
"6596" NA NA NA NA NA 0 NA NA NA NA NA NA
"6597" NA NA NA 0 0 NA 0 NA NA 0 NA NA
"6611" NA NA NA NA NA NA 0 NA NA NA NA NA
"6629" NA NA NA NA 0 NA NA NA NA NA NA NA
"6630" NA NA NA NA 0 NA NA NA NA NA NA NA
"6631" NA NA NA 0 0 NA NA NA NA 0 0 NA
"6632" NA NA NA 1 1 NA 1 0 NA 0 0 NA
"6667" NA NA NA NA 0 NA NA NA NA NA NA NA
"6702" NA NA NA NA 0 NA NA NA NA NA NA NA
"6744" NA NA NA NA NA 0 NA NA NA NA NA NA
"6783" NA NA NA NA NA 0 NA NA NA NA NA NA
"6784" NA NA NA 0 NA NA NA NA NA 0 0 NA
"6824" NA NA NA 0 1 NA 1 NA NA 0 0 NA
"6860" NA NA NA NA NA 0 NA NA NA NA NA NA
"6863" NA NA NA 0 NA NA NA 0 NA 1 0 NA
"6902" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"6980" NA NA NA NA 0 NA NA NA NA NA NA NA
"7097" NA NA NA NA 0 NA NA NA 0 NA NA NA
"7098" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"7175" NA NA NA 0 0 NA 0 NA NA 1 NA NA
"7211" NA NA NA NA 0 NA NA NA NA NA NA NA
"7247" NA NA NA NA NA NA NA NA NA 0 NA NA
"7248" NA NA NA 0 NA NA 0 NA NA NA NA NA
"7282" NA 0 NA NA NA NA NA NA NA NA NA NA
"7284" NA NA NA 0 0 NA 0 NA NA 1 0 NA
"7319" NA NA NA 0 0 NA 0 NA NA 1 1 NA
"7320" NA NA NA NA 0 NA NA NA NA 0 NA NA
"7358" NA NA NA 1 1 0 0 NA NA 1 NA NA
"7359" NA NA NA 0 0 NA 1 NA NA 1 NA NA
"7394" NA NA NA 1 0 NA 0 NA NA 1 NA NA
"7395" NA NA NA 0 1 NA 0 NA NA 1 NA NA
