"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"298" 0 0 0 0 0 0 0 0 0 0 0 0
"299" 0 0 0 0 0 0 0 0 0 0 0 0
"321" 0 0 0 0 0 0 NA 0 NA 0 0 0
"322" 0 0 0 0 0 0 0 0 0 0 0 0
"323" 0 0 0 0 0 0 0 0 0 0 0 0
"344" 0 NA 0 NA 0 0 0 0 0 0 0 NA
"345" 0 0 0 0 0 0 0 0 0 0 0 0
"346" NA NA NA NA 0 NA 0 NA 0 NA 0 0
"367" 0 0 0 0 0 0 0 0 0 0 0 0
"368" 0 0 0 0 0 0 0 0 0 0 0 0
"369" NA NA NA 0 0 0 0 NA 0 NA NA 0
"391" 0 0 0 0 0 0 0 0 0 0 0 0
"392" 0 0 0 0 0 0 0 0 0 0 0 0
"393" 0 0 0 0 0 0 0 0 0 0 0 0
"408" NA NA NA NA NA NA 0 NA NA NA NA NA
"414" 0 0 0 0 0 0 0 0 0 0 0 0
"415" 0 0 0 0 0 0 0 0 0 0 0 0
"416" NA NA NA NA 0 0 0 0 0 0 NA NA
"436" 0 NA NA 0 0 0 0 NA NA NA NA 0
"437" 0 0 0 0 0 0 0 0 0 0 0 0
"438" 0 0 0 0 0 0 0 0 0 0 0 0
"459" 0 0 0 0 0 0 0 0 0 0 0 0
"460" 0 0 0 0 0 0 0 0 0 0 0 0
"461" 0 0 0 0 0 0 0 0 0 0 0 0
"482" 0 0 0 0 0 0 0 0 0 0 0 0
"483" 0 0 0 0 0 0 0 0 0 0 0 0
"504" 0 0 0 0 0 0 0 0 0 0 0 0
"505" 0 0 0 0 0 0 0 0 0 0 0 0
"526" 0 0 0 0 0 0 0 0 0 0 0 0
"527" NA NA NA 0 0 NA NA NA 0 0 NA NA
"538" NA NA NA NA NA NA NA NA NA 0 NA NA
"547" NA 0 0 0 0 0 0 0 0 0 0 0
"548" 0 0 0 0 0 0 0 0 0 0 0 0
"549" 0 0 0 0 0 0 0 0 0 0 0 0
"557" NA NA NA NA NA 0 NA NA NA NA NA NA
"569" 0 0 0 0 0 0 0 0 0 0 0 0
"570" 0 0 0 0 0 0 0 0 0 0 0 0
"571" 0 0 0 0 0 0 0 0 0 NA 0 NA
"586" NA NA NA NA NA NA 0 NA NA NA NA NA
"591" 0 0 0 0 0 0 0 0 0 0 0 0
"592" 0 0 0 0 0 0 0 0 0 0 0 0
"602" NA NA NA NA NA NA NA NA NA 0 NA NA
"611" NA NA NA 0 0 0 0 NA 0 NA 0 NA
"612" 0 0 0 0 0 0 0 0 0 0 0 0
"613" 0 0 0 0 0 0 0 0 0 0 0 0
"618" NA NA NA NA NA NA NA NA NA NA NA 0
"632" 0 0 0 0 0 0 0 0 0 0 0 0
"633" 0 0 0 0 0 0 0 0 0 0 0 0
"639" NA NA NA NA NA 0 NA NA NA NA NA NA
"649" NA NA NA NA NA 0 NA NA NA NA NA NA
"651" 0 0 0 0 0 0 0 0 0 0 0 0
"652" NA 0 0 0 0 0 0 0 0 0 0 NA
"655" NA NA NA NA NA 0 NA NA NA NA NA NA
"658" NA NA 0 NA NA NA NA NA NA NA NA NA
"668" NA NA NA 0 0 0 NA NA 0 0 0 NA
"669" NA NA NA NA NA 0 NA NA NA NA 0 NA
"670" 0 NA 0 0 0 0 0 0 0 0 0 NA
"671" 0 0 0 0 0 0 0 0 0 0 0 0
"685" 0 0 0 0 0 0 0 0 0 0 0 0
"686" NA NA NA 0 0 NA NA NA 0 0 0 NA
"687" 0 0 0 0 0 0 0 0 0 0 0 0
"698" NA 0 0 0 0 0 0 0 0 0 0 NA
"699" NA 0 0 0 0 0 0 0 0 0 0 0
"700" NA NA NA NA 0 NA NA 0 NA NA 0 NA
"709" 0 0 0 0 0 0 0 0 0 0 0 0
"710" 0 0 0 0 0 0 0 0 0 0 0 0
"711" NA NA 0 NA NA 0 0 0 0 0 0 NA
"720" 0 0 0 0 0 0 0 0 0 0 0 0
"721" 0 0 0 0 0 0 0 0 0 0 0 0
"722" 0 0 0 0 0 0 0 0 0 0 0 0
"732" 0 0 0 0 0 0 0 0 0 0 0 0
"733" 0 NA 0 0 0 0 0 0 0 0 0 0
"734" NA 0 NA NA NA NA NA NA NA NA NA NA
"742" 0 0 0 0 0 0 0 0 0 0 0 0
"743" 0 0 0 0 0 0 0 0 0 0 0 0
"752" 0 0 0 0 0 0 0 0 0 0 0 0
"753" 0 0 0 0 0 0 0 0 0 0 0 0
"762" 0 0 0 0 0 0 0 0 0 0 0 0
"763" NA NA NA NA 0 NA NA NA NA 0 NA NA
"772" 0 NA 0 0 0 0 0 0 0 0 0 0
"773" 0 0 0 0 0 0 NA 0 0 0 NA NA
"782" 0 0 0 0 0 0 0 0 0 0 0 0
"783" NA NA NA NA NA 0 NA NA NA NA NA NA
"792" 0 0 0 0 0 0 0 0 0 0 0 0
"801" 0 0 0 0 0 0 0 0 0 0 0 0
"802" NA NA NA 0 NA NA NA NA NA NA NA NA
"810" 0 0 0 0 0 0 0 0 0 0 0 0
"818" 0 0 0 0 0 0 0 0 0 0 0 0
"826" 0 0 0 0 0 0 0 0 0 0 0 0
"834" 0 0 0 0 0 0 0 0 0 0 0 0
"842" 0 0 0 0 0 0 0 0 0 0 0 0
"844" NA NA NA NA NA 0 NA NA NA NA NA NA
"858" NA 0 0 0 0 0 NA NA 0 0 0 NA
"912" NA NA NA NA NA 0 NA NA NA NA NA NA
"943" NA NA NA 0 NA NA NA NA NA NA NA NA
"987" NA NA NA NA 0 NA NA NA NA NA NA NA
"1024" NA NA NA NA NA 0 NA NA NA NA NA NA
"1072" NA 0 NA NA NA NA NA NA NA NA NA NA
"1100" NA 0 NA NA NA NA NA NA NA NA NA NA
"1104" NA NA NA NA NA NA NA 0 NA NA NA NA
"1139" NA NA NA 0 NA NA NA 0 NA NA NA NA
"1179" NA NA 0 NA NA NA NA NA NA NA NA NA
"1192" NA NA NA NA NA NA NA 0 NA NA NA NA
"1234" NA NA NA NA NA NA NA 0 NA NA NA NA
"1245" NA NA NA NA NA NA NA 0 NA NA NA NA
"1247" NA NA NA NA NA NA 0 0 NA NA NA NA
"1251" NA NA NA NA NA NA NA NA NA NA 0 NA
"1262" NA NA 0 NA NA NA NA NA NA NA NA NA
"1291" NA NA NA NA NA NA NA 0 NA NA NA NA
"1303" 0 NA 0 0 0 0 0 0 0 0 0 0
"1308" NA NA NA NA NA NA 0 NA NA NA NA NA
"1318" 0 NA NA NA NA NA NA NA NA NA NA NA
"1319" 0 0 0 0 0 0 0 0 0 0 0 0
"1322" NA NA NA NA NA NA 0 NA NA NA NA NA
"1328" NA NA NA NA NA NA NA NA NA NA 0 NA
"1335" NA NA 0 0 0 0 0 NA NA 0 NA 0
"1336" 0 0 0 0 0 0 0 0 0 0 0 0
"1337" NA NA NA NA NA NA NA 0 NA NA NA NA
"1338" NA NA NA NA NA NA NA 0 NA NA NA NA
"1339" NA NA NA NA NA NA NA NA 0 NA NA NA
"1341" NA NA NA NA 0 NA NA NA NA NA NA NA
"1352" 0 0 0 0 0 0 0 0 0 0 0 0
"1353" 0 0 0 0 0 0 0 0 0 0 0 0
"1368" 0 0 0 0 0 0 0 0 0 0 0 0
"1369" NA NA NA NA NA NA NA 0 NA NA NA NA
"1384" NA NA NA NA NA NA 0 NA NA NA NA NA
"1385" NA NA NA NA NA NA NA 0 NA NA NA NA
"1400" NA 0 NA NA NA NA NA NA NA NA NA NA
"1415" NA NA NA NA NA NA NA 0 NA NA NA NA
"1416" NA NA 0 NA NA NA NA NA NA NA NA NA
"1428" NA NA NA NA NA NA 0 NA NA NA NA NA
"1430" NA NA NA NA NA NA 0 NA NA NA NA NA
"1442" NA NA NA NA NA NA NA 0 NA NA NA NA
"1446" NA NA 0 NA NA 0 NA NA NA NA NA NA
"1461" NA NA NA NA NA NA NA NA NA NA NA 0
"1505" NA NA NA NA NA NA NA NA NA 0 NA NA
"1507" NA NA NA NA NA NA NA NA NA NA NA 0
"1541" NA NA NA NA NA NA NA NA NA 0 NA NA
"1568" NA NA NA NA 0 NA NA NA NA NA NA NA
"1577" NA NA NA NA NA NA 0 NA NA NA NA NA
"1580" NA NA NA NA NA NA NA NA NA NA 0 NA
"1582" NA NA 0 NA NA NA NA NA NA NA NA NA
"1591" NA NA NA NA NA NA 0 NA NA NA NA NA
"1609" NA NA NA NA NA NA NA NA NA NA 0 NA
"1616" NA 0 NA NA NA NA NA NA NA NA NA NA
"1622" NA NA NA NA NA NA NA NA NA 0 NA NA
"1708" 0 NA NA NA NA NA NA NA NA NA NA NA
"1711" NA NA NA NA NA NA NA NA NA 0 0 NA
"1717" NA NA NA NA 0 NA NA NA NA NA NA NA
"1721" NA 0 NA NA NA NA NA NA NA NA NA NA
"1737" NA NA NA NA NA NA NA NA 0 NA NA NA
"1748" NA NA NA NA NA NA NA NA NA NA NA 0
"1758" NA NA NA NA NA NA NA NA NA NA NA 0
"1786" NA NA NA NA NA 0 NA 0 NA NA NA NA
"1789" NA NA NA NA NA NA NA NA NA 0 NA NA
"1792" NA NA NA NA 0 NA NA NA NA NA NA NA
"1812" NA NA NA NA NA NA NA NA NA NA 0 NA
"1853" NA NA NA NA 0 NA NA NA NA NA NA NA
"1854" NA NA NA NA NA NA NA NA NA NA 0 NA
"1881" 0 NA NA NA NA NA NA NA NA NA NA NA
"1882" NA NA NA NA NA NA NA NA 0 NA NA NA
"1911" NA NA NA NA NA NA NA NA NA NA 0 NA
"1924" NA 0 NA NA NA NA NA NA NA NA NA NA
"1935" 0 NA NA NA NA NA NA NA NA NA NA NA
"1960" 0 NA NA NA NA NA NA NA NA NA NA NA
"1961" NA NA NA NA NA NA NA NA NA 0 NA NA
"1983" NA NA 0 NA 0 0 NA 0 NA NA NA NA
"1985" 0 NA NA NA NA NA NA NA NA NA NA NA
"1990" 0 NA NA NA NA NA NA NA NA NA NA NA
"2008" 0 0 0 0 0 NA NA 0 0 0 NA NA
"2015" NA NA NA NA NA NA NA NA 0 NA NA NA
"2034" NA 0 NA NA NA NA 0 NA NA NA NA 0
"2040" NA NA NA NA NA 0 NA NA NA NA NA NA
"2041" NA NA NA NA NA NA 0 NA NA NA NA NA
"2044" NA NA NA NA NA 0 NA NA NA NA NA NA
"2054" NA NA NA NA NA NA NA 0 NA NA NA NA
"2060" NA NA NA NA NA 0 NA NA NA NA NA NA
"2065" NA 0 NA NA NA NA NA NA NA NA NA NA
"2068" NA NA NA NA 0 NA NA NA NA NA NA NA
"2074" NA 0 NA NA NA 0 NA NA NA NA NA NA
"2077" NA NA NA NA 0 NA NA NA NA 0 NA NA
"2093" NA NA NA NA 0 NA NA NA NA NA NA NA
"2098" NA 0 NA NA NA NA NA NA NA NA NA 0
"2099" NA 0 NA 0 NA NA NA NA NA NA NA NA
"2100" NA NA NA NA NA NA NA NA 0 NA NA NA
"2105" NA NA NA NA NA NA 0 0 NA NA NA NA
"2108" NA NA NA NA NA NA NA NA 0 NA NA NA
"2113" NA 0 NA NA NA NA NA NA NA NA NA NA
"2120" NA NA NA NA 0 NA NA NA NA NA NA NA
"2124" NA NA NA 0 NA NA NA NA NA 0 0 NA
"2125" NA NA NA NA NA NA NA NA NA 0 NA NA
"2133" NA NA NA NA NA NA NA NA NA NA NA 0
"2134" NA NA NA NA NA NA NA NA NA 0 NA NA
"2140" NA NA NA NA NA NA NA 0 0 NA NA NA
"2142" 0 NA NA NA NA NA NA NA NA NA NA NA
"2143" NA NA NA 0 NA NA NA NA NA NA NA NA
"2145" NA NA NA NA NA NA NA NA 0 NA NA NA
"2152" NA NA NA 0 NA NA NA 0 NA NA NA NA
"2161" 0 NA NA 0 NA NA 0 NA NA NA NA NA
"2163" NA 0 NA NA NA NA NA NA NA NA NA NA
"2164" NA NA NA NA NA NA NA NA 0 NA NA NA
"2170" NA NA NA NA NA NA 0 NA NA NA NA NA
"2171" NA NA NA NA NA NA NA NA 0 NA NA NA
"2177" NA NA NA NA NA NA NA NA 0 NA NA NA
"2180" NA NA NA NA NA NA NA NA 0 NA NA NA
"2183" NA NA NA NA 0 NA NA NA NA NA NA NA
"2191" NA NA NA 0 NA NA NA NA NA NA NA NA
"2193" NA NA NA NA NA NA 0 NA NA NA NA NA
"2195" NA NA NA NA NA NA NA NA NA NA 0 NA
"2203" NA 0 NA NA NA NA NA NA NA NA NA NA
"2207" NA NA NA NA NA NA NA NA NA NA 0 NA
"2213" NA 0 NA NA NA 0 NA NA NA NA NA NA
"2218" NA NA NA NA NA NA NA NA 0 NA NA 0
"2219" NA NA NA NA NA NA 0 NA NA NA NA NA
"2225" NA NA NA NA NA NA 0 NA NA NA NA NA
"2226" NA 0 NA 0 NA NA NA NA NA NA NA NA
"2227" NA NA NA NA NA NA 0 NA NA NA NA NA
"2230" NA NA NA NA 0 NA NA NA NA NA NA NA
"2231" NA NA NA NA 0 NA NA NA NA 0 NA NA
"2238" NA NA 0 NA NA NA NA NA NA NA 0 NA
"2239" NA NA NA NA NA NA NA 0 0 NA NA NA
"2240" NA NA 0 NA NA NA NA NA NA NA NA NA
"2251" NA NA NA NA NA 0 NA NA NA 0 NA NA
"2253" NA NA NA NA NA NA NA NA NA NA 0 0
"2255" NA NA NA NA NA NA NA NA NA NA NA 0
"2263" NA NA 0 NA NA NA NA NA NA NA NA NA
"2264" NA NA NA NA NA NA NA NA NA NA NA 0
"2266" NA NA NA 0 0 NA NA 0 NA 0 NA 0
"2269" 0 NA NA NA NA NA NA NA NA NA NA NA
"2270" NA NA NA NA NA NA NA 0 NA NA NA NA
"2275" NA NA NA NA NA NA NA NA NA 0 0 NA
"2276" NA NA 0 0 NA NA NA NA 0 NA NA NA
"2279" NA NA NA NA 0 NA NA NA NA NA NA NA
"2280" NA NA NA NA NA NA NA NA 0 NA NA NA
"2287" NA NA NA 0 0 NA NA NA NA NA NA NA
"2289" NA NA NA NA NA 0 NA NA NA NA NA NA
"2296" NA NA NA NA NA NA NA NA 0 NA NA NA
"2314" NA NA NA NA NA 0 NA NA NA NA NA NA
"2325" NA NA NA NA NA NA 0 NA NA NA NA NA
"2326" NA NA 0 NA NA NA NA 0 NA NA NA NA
"2335" 0 NA NA NA NA 0 NA NA NA NA NA NA
"2338" NA NA NA NA NA NA 0 NA NA NA NA NA
"2346" NA NA NA NA NA NA NA NA NA 0 NA NA
"2347" NA NA 0 NA NA NA NA NA NA NA NA NA
"2348" NA NA NA NA NA NA NA NA NA 0 NA NA
"2359" NA NA 0 NA NA NA NA NA NA 0 NA NA
"2370" NA NA 0 NA NA NA NA NA 0 NA NA NA
"2380" NA NA NA NA NA 0 NA NA NA NA 0 NA
"2381" NA NA NA 0 NA 0 NA NA NA NA NA NA
"2390" NA NA 0 NA NA NA 0 NA 0 NA NA 0
"2391" NA NA NA NA NA NA NA NA 0 NA NA NA
"2403" NA 0 0 NA NA NA NA 0 0 0 NA NA
"2404" NA NA NA NA NA NA 0 NA NA NA NA NA
"2414" NA NA 0 NA NA NA NA NA NA NA NA NA
"2415" NA NA NA 0 NA NA NA NA 0 NA NA NA
"2416" NA NA NA NA NA NA NA NA 0 NA NA NA
"2427" 0 0 0 NA 0 NA 0 NA 0 0 0 0
"2428" NA 0 NA 0 NA NA NA NA 0 NA NA NA
"2439" 0 NA NA NA NA NA NA NA NA NA NA NA
"2440" NA NA NA NA NA NA NA NA 0 NA NA NA
"2450" NA NA NA NA 0 NA 0 NA NA NA NA NA
"2451" NA NA NA NA NA NA NA NA 0 NA NA NA
"2461" NA NA NA NA NA NA NA 0 NA NA 0 NA
"2462" NA NA NA NA 0 NA NA NA 0 NA NA NA
"2473" NA NA NA NA 0 NA NA NA NA NA NA NA
"2482" NA 0 NA NA NA NA 0 NA 0 NA NA NA
"2483" 0 NA NA NA NA NA NA NA NA NA NA NA
"2493" NA 0 0 NA 0 NA 0 NA NA NA NA NA
"2504" NA NA NA 0 NA NA NA NA 0 NA NA NA
"2514" NA NA NA NA 0 NA 0 NA NA NA 0 NA
"2524" NA NA 0 NA 0 NA NA NA NA NA 0 NA
"2534" NA NA NA 0 0 NA NA NA NA NA NA NA
"2545" NA NA NA NA NA NA NA NA NA NA 0 NA
"2563" NA NA NA NA NA NA NA 0 NA NA NA NA
"2573" NA NA NA NA NA NA NA NA NA NA 0 NA
"2587" NA NA 0 NA NA NA NA NA NA NA NA NA
"2590" NA NA NA NA NA NA 0 NA NA NA NA NA
"2598" NA NA NA NA NA NA 0 NA NA NA NA NA
"2599" NA NA NA NA 0 NA NA NA NA NA 0 NA
"2600" NA NA NA NA NA 0 NA NA NA NA 0 NA
"2606" NA NA NA 0 NA NA 0 NA NA NA NA NA
"2608" NA NA NA 0 NA NA NA NA NA NA NA NA
"2609" NA NA NA NA NA 0 NA NA NA NA NA NA
"2615" 0 0 0 0 0 0 0 NA 0 0 0 0
"2616" 0 0 0 0 0 0 0 0 0 0 0 0
"2617" NA NA NA 0 0 NA NA NA NA NA NA NA
"2618" NA NA 0 NA NA NA NA NA NA NA NA NA
"2624" NA NA NA 0 NA NA 0 NA NA NA NA NA
"2627" NA NA NA NA NA NA NA NA NA NA 0 NA
"2632" 0 0 0 0 0 0 0 0 0 0 0 0
"2633" NA NA NA 0 NA NA 0 NA NA NA NA NA
"2634" NA NA 0 0 NA NA NA NA NA NA NA NA
"2641" 0 0 0 0 0 0 0 0 0 0 0 0
"2642" NA NA 0 0 NA NA NA NA NA NA NA NA
"2648" 0 0 0 0 0 0 0 0 0 NA 0 0
"2652" NA NA 0 NA NA NA NA NA NA NA NA NA
"2657" 0 0 0 NA 0 0 0 0 0 0 0 0
"2658" NA 0 NA 0 NA NA 0 0 NA NA NA NA
"2659" 0 0 0 0 0 0 0 0 0 0 0 0
"2660" 0 0 0 0 0 0 0 0 0 0 0 0
"2667" 0 0 0 0 0 0 0 0 0 0 0 0
"2668" NA 0 NA NA 0 NA 0 0 NA NA NA NA
"2669" 0 0 0 0 0 0 0 0 0 0 0 0
"2670" 0 0 0 0 0 0 0 0 0 0 0 0
"2678" NA NA NA 0 NA NA 0 0 NA NA NA NA
"2679" 0 0 0 0 0 0 0 0 0 0 0 0
"2680" 0 0 0 0 0 0 0 0 0 0 0 0
"2689" NA 0 NA NA 0 NA 0 0 NA NA NA NA
"2692" NA NA NA NA NA NA NA NA NA 0 NA NA
"2699" 0 0 0 0 0 0 0 0 0 0 0 0
"2708" 0 0 0 0 0 0 0 0 0 0 0 0
"2709" 0 0 0 0 0 0 0 0 0 0 0 0
"2724" 0 0 0 0 0 0 0 0 0 0 0 0
"2732" NA NA NA 0 0 NA NA NA NA NA NA NA
"2738" 0 0 0 NA NA 0 0 0 0 0 NA 0
"2740" NA NA NA 0 NA NA NA NA 0 NA NA NA
"2746" 0 0 0 0 0 0 0 0 0 0 0 0
"2749" NA NA NA NA NA 0 NA NA NA NA NA NA
"2754" NA NA NA 0 NA NA NA NA NA 0 NA NA
"2760" 0 0 0 0 0 0 0 0 0 0 0 0
"2762" NA NA NA 0 NA NA NA NA NA NA NA NA
"2768" 0 0 0 0 0 0 0 0 0 0 0 0
"2777" NA NA NA 0 NA NA NA NA NA NA NA NA
"2788" NA NA NA NA NA 0 NA NA NA NA NA NA
"2790" NA NA NA NA NA 0 NA NA NA NA NA NA
"2794" NA NA NA NA NA NA NA 0 NA NA NA NA
"2798" NA NA NA NA NA NA NA NA 0 NA NA NA
"2806" NA NA NA NA NA NA NA NA NA 0 NA NA
"2813" NA NA NA NA NA 0 NA NA NA 0 NA NA
"2835" NA NA NA NA NA NA NA 0 NA 0 NA NA
"2838" NA NA NA NA NA NA NA 0 NA NA NA NA
"2842" NA NA NA NA 0 NA NA NA NA NA NA NA
"2866" NA NA NA NA NA NA NA NA NA 0 NA NA
"2870" NA NA NA NA NA 0 NA NA NA NA NA NA
"2877" NA NA NA NA NA 0 NA NA NA NA NA NA
"2886" NA NA NA NA 0 NA NA NA NA NA NA NA
"2890" NA NA NA NA NA NA NA NA 0 NA NA NA
"2897" NA NA 0 NA NA NA NA NA NA NA NA NA
"2898" NA NA NA NA NA NA NA NA NA 0 NA NA
"2899" NA NA NA NA NA NA NA NA NA NA 0 NA
"2908" NA NA NA NA NA 0 NA NA NA NA NA NA
"2910" NA NA NA NA 0 NA NA NA NA NA NA NA
"2911" NA NA 0 NA NA NA NA NA NA NA NA NA
"2912" NA NA NA NA NA NA 0 NA NA NA NA NA
"2921" 0 0 NA NA NA NA NA NA NA NA NA NA
"2922" NA NA 0 NA 0 NA NA NA NA NA NA NA
"2933" 0 NA NA NA NA NA NA NA NA NA NA NA
"2935" 0 NA NA NA NA NA NA NA NA NA NA NA
"2937" NA NA 0 NA NA NA NA NA NA NA NA NA
"2950" NA NA NA NA NA 0 NA NA NA NA NA NA
"2951" NA NA 0 NA NA NA NA NA NA NA NA NA
"2960" NA NA NA NA NA 0 0 0 NA NA NA NA
"2961" NA NA NA 0 NA NA NA NA NA NA NA NA
"2962" NA NA 0 NA NA NA NA NA NA NA NA NA
"2963" NA NA 0 NA NA NA NA NA NA 0 NA NA
"2977" NA NA NA NA NA 0 NA NA NA NA NA NA
"2987" NA NA NA NA NA NA 0 NA NA NA NA NA
"3001" NA NA NA NA NA NA NA NA NA 0 NA NA
"3002" NA NA NA NA NA NA NA NA NA 0 NA NA
"3003" NA 0 NA NA NA NA NA NA NA 0 NA NA
"3004" NA NA NA NA NA NA NA NA NA 0 NA NA
"3009" NA NA NA NA NA NA NA 0 NA NA NA NA
"3014" NA NA NA NA 0 NA NA NA NA 0 NA NA
"3016" NA NA NA NA NA 0 NA NA NA NA NA NA
"3027" NA NA NA NA 0 0 0 NA NA NA NA NA
"3028" NA NA 0 NA NA 0 NA NA NA 0 NA NA
"3029" NA NA NA NA 0 NA NA NA NA NA 0 NA
"3030" NA NA NA NA NA NA NA NA 0 NA NA NA
"3040" NA NA NA NA 0 NA NA NA NA NA NA NA
"3041" 0 NA NA NA NA NA NA NA NA NA 0 NA
"3042" NA NA NA NA NA NA NA NA NA 0 NA NA
"3043" 0 NA NA NA NA NA NA NA NA NA NA NA
"3053" NA NA NA 0 0 0 NA NA NA 0 0 NA
"3054" 0 NA NA NA NA NA NA NA NA NA NA NA
"3066" 0 NA NA 0 0 0 NA NA NA NA NA NA
"3067" NA NA 0 NA 0 0 NA NA NA 0 NA NA
"3069" NA 0 NA NA NA NA NA NA NA NA NA NA
"3077" NA NA NA NA NA NA NA 0 NA NA NA NA
"3080" NA NA NA NA NA 0 NA NA NA NA 0 NA
"3081" NA 0 0 NA NA NA NA NA NA NA 0 NA
"3091" NA NA NA NA NA NA NA NA 0 0 NA NA
"3092" 0 NA NA NA 0 0 0 NA NA NA NA NA
"3094" NA 0 NA NA 0 0 0 NA NA NA NA NA
"3105" NA NA NA NA NA NA NA 0 NA NA NA NA
"3108" 0 NA NA NA NA 0 0 NA NA NA NA NA
"3122" NA NA NA NA NA NA NA NA NA 0 0 0
"3123" NA NA NA NA NA 0 NA NA NA NA NA NA
"3137" NA NA NA NA NA 0 NA NA NA 0 NA NA
"3143" NA NA NA NA NA NA NA 0 NA NA NA NA
"3148" NA NA NA NA NA NA NA NA 0 NA NA NA
"3151" NA NA NA 0 NA 0 0 NA NA NA NA NA
"3165" NA 0 NA NA NA 0 NA NA NA NA NA NA
"3180" NA 0 NA NA NA NA 0 NA NA NA NA NA
"3193" NA NA NA NA NA 0 NA NA NA NA NA NA
"3207" NA NA 0 NA NA NA NA NA NA NA NA NA
"3220" NA NA NA NA NA 0 NA NA NA NA NA NA
"3227" NA NA NA NA NA NA NA NA NA NA NA 0
"3233" NA NA NA NA 0 NA NA NA NA NA NA NA
"3240" NA NA NA NA NA NA NA 0 NA NA NA NA
"3248" NA NA 0 NA NA NA NA NA NA NA NA NA
"3258" NA NA NA NA NA NA 0 NA 0 NA NA NA
"3262" NA NA NA NA NA 0 0 NA NA NA NA NA
"3319" NA 0 NA NA NA NA NA NA NA NA NA NA
"3479" NA NA 0 NA NA NA NA NA NA NA NA NA
"3524" NA NA NA NA NA NA 0 NA NA NA NA NA
"3554" 0 NA NA NA NA NA NA NA NA 0 NA NA
"3555" 0 NA NA NA NA NA NA NA NA NA NA NA
"3556" NA NA NA 0 NA NA NA NA NA NA NA NA
"3586" 0 NA NA NA NA NA NA NA NA NA NA NA
"3587" NA NA NA 0 NA NA NA NA NA NA NA NA
"3619" NA NA NA NA NA NA NA NA NA NA 0 NA
"3634" NA NA NA NA NA NA NA NA 0 NA NA NA
"3654" NA NA NA NA 0 NA NA NA NA NA NA 0
"3687" NA NA NA 0 NA NA NA NA NA NA NA NA
"3721" NA 0 NA NA NA NA NA NA NA NA NA NA
"3770" NA NA NA NA NA 0 NA NA NA NA NA NA
"3805" NA NA NA NA NA 0 NA NA NA NA NA NA
"3841" NA NA NA NA NA 0 NA NA NA NA NA NA
"3842" NA NA NA NA NA 0 NA NA NA NA NA NA
"3850" NA 0 NA NA NA NA NA NA NA NA NA NA
"3894" NA NA NA NA 0 NA NA NA NA NA NA NA
"3977" NA NA NA NA NA NA NA NA NA NA NA 0
"4038" 0 NA NA NA NA NA NA NA NA NA NA NA
"4164" 0 NA NA NA NA NA NA NA NA NA NA NA
"4179" NA NA NA 0 NA NA NA NA NA NA NA NA
