"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"8867" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8868" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8869" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8870" NA NA NA 0 NA NA NA NA 0 0 NA NA
"8871" NA NA NA 0 NA NA NA NA 0 0 NA NA
"8895" NA NA NA NA NA NA NA NA 1 NA NA NA
"8904" NA NA 0 NA NA NA NA NA NA NA NA NA
"8906" NA NA NA 0 NA NA 0 NA NA NA NA NA
"8907" NA NA NA 0 NA NA NA NA NA NA NA NA
"8913" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8914" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8915" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8916" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8917" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8918" NA NA NA 0 NA NA NA NA 0 0 NA NA
"8947" NA 0 NA NA NA NA NA NA NA NA NA NA
"8952" NA NA 0 NA NA NA NA NA NA NA NA NA
"8960" NA NA NA 0 NA NA NA NA NA 0 0 NA
"8961" NA NA 0 0 NA NA NA NA NA 0 NA NA
"8962" NA NA 0 0 NA NA NA NA NA 0 NA NA
"8963" NA NA NA NA NA NA NA NA 0 NA NA NA
"8964" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8965" NA NA NA 0 NA NA NA NA 0 0 NA NA
"8966" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8987" NA NA NA NA NA 1 NA NA NA NA NA NA
"8996" NA NA 0 NA NA NA NA NA NA NA NA NA
"8997" NA NA 0 NA NA NA NA NA 0 NA NA NA
"8998" NA NA 0 0 0 NA 0 NA NA 0 NA NA
"9004" NA NA NA NA NA NA NA NA NA 0 NA NA
"9005" NA NA NA 0 NA NA NA NA NA 0 0 NA
"9006" NA NA 0 NA 0 NA NA NA 0 0 0 NA
"9007" NA NA NA NA NA NA NA NA 0 NA NA NA
"9009" NA NA NA NA NA NA NA NA 0 NA NA NA
"9010" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9011" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9012" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9013" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9014" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9043" NA NA 0 NA NA NA NA NA NA NA NA NA
"9044" NA NA 0 NA NA NA NA NA NA NA NA NA
"9045" NA NA NA 0 NA NA 0 NA NA NA 0 NA
"9050" NA NA NA NA NA NA NA NA NA 0 NA NA
"9051" NA NA 0 0 NA NA NA NA NA 0 NA NA
"9052" NA NA 0 NA NA NA NA NA NA NA 0 NA
"9056" NA NA NA 0 NA NA NA NA NA NA NA NA
"9057" NA NA NA NA NA NA NA NA NA 0 NA NA
"9058" NA NA NA NA NA NA NA NA 0 0 NA NA
"9059" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9060" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9061" NA NA NA NA NA NA NA NA 0 0 NA NA
"9088" NA NA 0 NA NA NA NA NA NA NA NA NA
"9089" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9094" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9095" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9096" NA NA 0 NA NA NA NA NA NA NA NA NA
"9097" NA NA NA NA NA NA NA NA 0 NA NA NA
"9102" NA NA NA NA NA NA NA NA 0 0 NA NA
"9103" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9104" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9105" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9106" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9134" NA NA 0 NA NA NA NA NA NA NA NA NA
"9135" NA NA 0 0 0 NA 0 NA NA 0 NA NA
"9139" NA NA NA NA NA NA NA NA NA 0 NA NA
"9140" NA NA NA 0 NA NA NA NA NA 0 0 NA
"9141" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9147" NA NA NA NA NA NA NA NA 0 NA NA NA
"9149" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9150" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9151" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9152" NA NA NA 0 0 NA NA NA 0 NA NA NA
"9176" NA NA NA NA NA NA NA NA 0 NA NA NA
"9177" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9181" NA NA 0 NA NA NA NA NA NA NA NA NA
"9182" NA NA NA 0 NA NA NA NA NA NA 0 NA
"9188" NA NA 0 NA NA NA NA NA NA NA NA NA
"9189" NA NA NA NA NA NA NA NA 0 NA NA NA
"9192" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9193" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9194" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9213" NA NA 1 NA NA NA NA NA NA NA 1 NA
"9220" NA NA 0 NA NA NA NA NA NA NA NA NA
"9221" NA NA 0 0 NA NA NA NA NA NA NA NA
"9222" NA NA 0 0 NA NA NA NA NA 0 NA NA
"9223" NA NA NA 0 NA NA NA NA NA NA 0 NA
"9224" NA NA NA 0 NA NA NA NA NA NA NA NA
"9225" NA NA NA 0 NA NA NA NA 0 NA 0 NA
"9228" NA NA NA NA NA NA NA NA 0 NA NA NA
"9229" NA NA NA NA NA 0 NA NA NA NA NA NA
"9237" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9238" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9255" NA NA NA NA 0 NA NA NA NA NA NA NA
"9259" NA NA 0 NA NA NA NA NA NA NA NA NA
"9260" NA NA NA NA NA NA NA NA NA NA NA 0
"9261" NA NA NA 0 NA NA NA NA 0 0 0 NA
"9262" NA NA 0 0 NA NA NA NA NA 0 NA NA
"9263" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9264" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9268" NA 0 NA NA NA NA NA NA NA NA NA NA
"9276" NA NA NA NA NA NA NA NA 0 0 NA NA
"9277" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9278" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9298" NA NA NA NA NA NA NA NA NA NA 1 NA
"9300" NA NA 0 NA NA NA NA NA NA NA NA NA
"9301" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9302" NA NA 0 0 0 NA NA NA 0 0 0 NA
"9303" NA NA 0 NA 0 NA NA NA NA NA NA NA
"9304" NA NA 0 0 NA NA NA NA NA NA NA NA
"9305" NA NA 0 NA NA NA NA NA NA NA 0 NA
"9306" NA NA NA NA NA NA NA NA 0 NA NA NA
"9309" NA NA NA NA 0 NA NA NA NA NA NA NA
"9319" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9320" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9321" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9343" NA NA 0 NA NA NA NA NA NA NA NA NA
"9344" NA NA 0 NA NA NA NA NA NA NA NA NA
"9346" NA NA NA NA 0 NA NA NA NA NA NA NA
"9347" NA NA 0 NA NA NA NA NA NA NA NA NA
"9349" NA NA 0 NA NA NA NA NA NA NA NA NA
"9360" NA NA NA NA NA NA NA NA 0 NA NA NA
"9361" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9362" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9363" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9366" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9367" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9385" NA 0 0 NA NA NA NA NA NA NA NA NA
"9386" NA NA 0 NA NA NA NA NA NA NA NA 0
"9387" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"9388" NA NA 0 NA NA NA NA NA NA NA NA NA
"9389" NA NA 0 NA NA NA NA NA NA NA NA NA
"9390" NA 0 NA NA NA NA NA NA NA NA NA NA
"9392" NA NA 0 NA NA NA NA NA NA NA NA NA
"9393" NA 0 NA NA NA NA NA NA NA NA NA NA
"9394" NA NA NA NA NA NA NA NA NA 0 NA NA
"9402" NA NA NA NA NA NA NA NA 0 NA NA NA
"9403" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9404" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9405" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9406" NA NA NA 0 0 NA NA NA NA 0 NA NA
"9407" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9408" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9409" NA NA NA NA NA NA NA 0 0 NA NA NA
"9426" NA NA 0 NA NA NA NA NA NA NA NA NA
"9427" NA NA 0 NA NA NA NA NA NA NA NA 0
"9428" NA NA 0 NA NA NA NA NA NA NA NA NA
"9431" NA 0 0 NA NA NA NA NA NA NA NA NA
"9434" NA 0 NA NA NA NA NA 0 NA NA NA NA
"9435" NA 0 NA NA NA NA NA NA NA NA NA NA
"9444" NA NA NA NA NA NA NA NA 0 0 NA NA
"9445" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9446" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9447" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9448" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9449" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9450" NA NA NA 0 0 NA NA NA 0 0 0 NA
"9466" NA NA NA NA NA NA NA NA 0 NA NA NA
"9467" NA 0 NA NA NA NA NA NA NA NA NA NA
"9471" NA 0 NA NA NA NA NA NA NA NA NA NA
"9473" NA 0 NA NA NA NA NA NA NA NA NA NA
"9475" NA NA NA NA NA NA NA NA NA NA 0 NA
"9483" NA NA NA NA NA NA NA NA 0 NA NA NA
"9485" NA NA NA NA NA NA NA NA 0 0 NA NA
"9486" NA NA NA NA NA NA NA NA 0 0 NA NA
"9487" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9488" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9489" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9490" NA NA NA 0 0 NA NA NA NA 0 NA NA
"9491" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9510" NA NA 0 NA NA NA NA NA NA NA NA NA
"9511" NA 0 NA NA NA NA NA NA NA NA NA NA
"9512" NA 0 0 NA NA NA NA NA NA NA NA NA
"9515" NA 0 NA NA NA NA NA NA NA NA NA NA
"9525" NA NA NA NA NA NA NA NA NA 0 NA NA
"9526" NA NA NA NA NA NA NA NA 0 NA NA NA
"9527" NA NA NA NA NA NA NA NA 0 NA NA NA
"9528" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9529" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9530" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9531" NA NA NA NA 0 NA NA 0 0 0 0 NA
"9532" NA NA NA NA 0 0 NA NA 0 0 NA NA
"9550" NA NA 0 NA NA NA NA NA NA NA NA NA
"9551" NA 0 NA NA NA NA NA NA NA NA NA NA
"9554" NA 0 0 NA NA NA NA NA NA NA NA NA
"9555" NA 0 NA NA 0 NA NA NA NA NA NA NA
"9556" NA 0 NA NA NA NA NA NA NA NA NA NA
"9557" NA 0 NA NA NA NA NA NA NA NA NA NA
"9562" NA 0 NA NA NA NA NA NA NA NA NA NA
"9568" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9569" NA NA NA NA NA NA NA NA 0 0 NA NA
"9570" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9571" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9572" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9573" NA NA NA NA NA NA NA NA 0 NA NA NA
"9588" NA NA NA NA NA 0 NA NA NA NA NA NA
"9590" NA 0 0 NA NA NA NA NA NA NA NA NA
"9591" NA 0 NA NA NA NA NA NA NA NA NA NA
"9593" NA NA 0 NA NA NA NA NA NA NA NA NA
"9597" NA 0 NA NA NA NA NA NA NA NA NA NA
"9598" NA NA NA 0 NA NA NA NA NA NA NA NA
"9603" NA NA NA NA NA NA NA NA NA 0 NA NA
"9604" NA NA NA NA NA NA NA NA 0 NA NA NA
"9606" NA NA NA NA NA NA NA NA 0 NA NA NA
"9608" NA NA NA NA NA NA NA NA 0 NA NA NA
"9609" NA NA NA NA NA NA NA NA NA 0 NA NA
"9610" NA NA NA 0 0 NA NA NA NA 0 NA NA
"9611" NA NA NA 0 0 0 NA 0 0 0 NA NA
"9612" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9613" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9629" NA 0 NA NA NA NA NA NA NA NA NA NA
"9630" NA NA 0 NA NA NA NA NA NA NA NA NA
"9631" NA 0 0 NA NA NA NA NA NA NA NA NA
"9632" NA NA 0 NA NA NA NA NA NA NA NA NA
"9633" NA 0 0 NA NA NA NA NA NA NA NA NA
"9634" NA 0 0 NA NA NA NA NA NA NA NA NA
"9635" NA 0 NA NA NA NA NA NA NA NA NA NA
"9639" NA 0 NA NA NA NA NA NA NA NA NA NA
"9641" NA 0 NA NA NA NA NA NA NA NA NA NA
"9647" NA NA NA NA NA NA NA NA 0 NA NA NA
"9648" NA NA NA NA NA NA NA NA NA 0 NA NA
"9649" NA NA NA 0 NA NA NA NA NA 0 NA NA
"9650" NA NA NA NA 0 0 NA NA 0 NA 0 NA
"9651" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9652" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9653" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9667" NA NA 0 NA NA NA NA NA NA NA NA NA
"9668" NA 0 0 NA NA NA NA NA NA NA NA NA
"9669" NA 0 0 NA NA NA NA NA NA NA NA NA
"9670" NA 0 0 NA NA NA NA NA NA NA NA NA
"9671" NA 0 0 NA NA NA NA NA NA NA NA NA
"9672" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9673" NA 0 0 NA NA NA NA NA NA NA NA NA
"9675" NA 0 NA NA NA NA NA NA NA NA NA NA
"9676" NA NA 0 NA NA NA NA NA NA NA NA NA
"9677" NA 0 0 NA NA NA NA NA NA NA NA NA
"9678" NA 0 NA NA NA NA NA NA NA NA NA NA
"9689" NA NA NA NA NA NA NA NA 0 0 NA NA
"9690" NA NA NA 0 0 NA NA 0 0 0 NA NA
"9691" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9692" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9705" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9706" NA 0 0 NA NA NA NA NA NA NA NA NA
"9707" NA 0 0 NA NA NA NA NA NA NA NA 0
"9708" 0 0 0 NA NA 0 NA NA NA NA NA NA
"9709" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9710" NA 0 NA NA NA NA NA NA NA NA NA NA
"9711" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9712" NA 0 NA NA NA NA NA NA NA NA NA NA
"9713" NA 0 NA NA NA NA NA NA NA NA NA NA
"9714" NA 0 0 NA NA NA NA NA NA NA NA NA
"9722" NA NA NA NA NA NA NA NA NA 0 NA NA
"9725" NA NA NA NA NA NA NA NA 0 NA NA NA
"9726" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9727" NA NA NA NA 0 NA NA NA 0 0 0 NA
"9728" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9743" NA 0 0 NA NA NA NA NA NA NA NA NA
"9744" NA 0 NA NA NA 0 NA NA NA NA NA NA
"9746" NA 0 NA NA NA NA NA NA NA NA NA NA
"9747" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9748" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9749" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9750" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9752" NA 0 NA NA NA NA NA NA NA NA NA NA
"9761" NA NA NA NA NA NA NA NA 0 NA NA NA
"9762" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9763" NA NA NA NA 0 NA NA NA 0 NA NA NA
"9764" NA NA NA NA 0 NA NA 0 0 0 NA NA
"9777" NA NA 0 NA NA NA NA NA NA NA NA NA
"9778" NA 0 0 NA NA NA NA NA NA NA NA NA
"9780" NA 0 0 NA NA NA NA NA NA NA NA NA
"9782" NA 0 NA NA NA NA NA NA NA NA NA NA
"9787" NA NA NA NA NA NA NA NA NA 0 NA NA
"9791" NA NA NA NA NA NA NA NA NA NA 0 NA
"9792" NA NA NA NA NA NA NA NA 0 NA NA NA
"9793" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9794" NA NA NA NA 0 NA NA NA NA 0 0 NA
"9807" NA 0 NA NA NA NA NA NA NA NA 0 0
"9808" NA 0 0 NA NA NA NA NA NA NA NA NA
"9809" NA NA 0 NA NA NA NA NA NA NA NA NA
"9812" NA NA NA NA NA NA NA NA 0 NA NA NA
"9818" NA NA NA NA NA NA NA NA 0 NA NA NA
"9820" NA NA NA NA NA NA NA NA 0 NA NA NA
"9821" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9822" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9836" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9837" NA 0 NA NA NA NA NA NA NA NA NA NA
"9838" NA 0 NA NA NA NA NA NA NA NA NA NA
"9847" NA NA NA NA NA NA NA NA 0 NA NA NA
"9848" NA NA NA NA NA NA NA NA 0 0 NA NA
"9849" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9850" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9866" NA 0 NA NA NA NA NA NA NA NA NA NA
"9875" NA NA NA NA NA NA NA NA 0 NA NA NA
"9876" NA NA NA NA NA NA NA NA 0 NA NA NA
"9877" NA NA NA NA NA NA NA NA NA 0 NA NA
"9878" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9879" NA NA NA NA 0 0 NA NA 0 0 NA NA
"9894" NA 0 0 NA NA NA NA NA NA NA NA NA
"9895" NA 0 NA NA NA NA NA NA NA NA NA NA
"9901" NA NA NA NA NA NA NA NA 0 NA NA NA
"9905" NA NA NA NA NA NA NA NA 0 NA NA NA
"9907" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9908" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9909" NA NA NA NA NA NA NA NA 0 0 NA NA
"9910" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9923" NA 0 NA NA NA NA NA NA NA NA NA NA
"9925" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9928" NA NA NA NA NA NA NA NA 0 NA NA NA
"9933" NA NA NA NA NA NA NA NA 0 NA NA NA
"9934" NA NA NA NA NA NA NA NA 0 NA NA NA
"9935" NA NA NA NA NA NA NA NA 0 NA NA NA
"9936" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9937" NA NA NA NA 0 0 NA NA 0 0 NA NA
"9938" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9939" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9940" NA NA NA NA 0 NA NA 0 0 0 NA NA
"9941" NA NA NA NA 0 NA NA NA NA NA NA NA
"9954" NA 0 NA NA NA NA 0 NA NA NA NA NA
"9957" NA 0 NA NA NA NA NA NA NA NA NA NA
"9964" NA NA NA NA NA NA NA NA 0 NA NA NA
"9965" NA NA NA NA NA NA NA 0 0 NA NA NA
"9966" NA NA NA NA NA NA NA NA 0 NA NA NA
"9967" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9968" NA NA NA NA 0 NA NA NA 0 0 NA NA
"9969" NA NA NA NA 0 NA NA NA 0 NA NA NA
"9970" NA NA NA NA NA 0 NA NA 0 0 NA NA
"9971" NA NA NA NA NA NA NA NA 0 0 NA NA
"9972" NA NA NA NA 0 NA NA NA 0 0 0 NA
"9973" NA NA NA NA NA NA NA NA NA 0 NA NA
"9983" NA 0 NA NA NA NA NA NA NA NA NA NA
"9984" NA 0 NA NA NA NA NA NA NA NA NA NA
"9992" NA NA NA NA NA NA NA NA 0 NA NA NA
"9994" NA NA NA NA NA NA NA 0 0 NA NA NA
"9996" NA NA NA NA NA NA NA NA 0 NA NA NA
"9997" NA NA NA NA NA NA NA NA 0 NA NA NA
"9998" NA NA NA NA NA NA NA NA NA 0 NA NA
"9999" NA NA NA NA NA NA NA 0 0 0 0 NA
"10000" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10008" NA NA NA NA NA NA NA NA NA 0 NA NA
"10009" NA 0 0 NA NA NA NA NA NA NA NA NA
"10012" NA NA NA NA 0 NA NA NA NA NA NA NA
"10016" NA NA NA NA NA NA 0 NA 0 NA NA NA
"10018" NA NA NA NA NA NA NA NA 0 NA NA NA
"10019" NA NA NA NA NA NA NA NA 0 NA NA NA
"10021" NA NA NA NA NA NA NA NA NA NA 0 NA
"10022" NA NA NA NA NA NA NA NA 0 NA NA NA
"10023" NA NA NA NA NA NA NA NA 0 NA NA NA
"10025" NA NA NA NA NA NA NA NA 0 NA NA NA
"10026" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10033" NA 0 0 NA NA NA NA NA NA NA NA NA
"10042" NA NA NA NA NA NA NA NA 0 NA NA NA
"10043" NA NA NA NA NA NA NA NA 0 NA NA NA
"10045" NA NA NA NA NA NA NA NA 0 NA NA NA
"10049" NA NA NA NA NA NA NA NA 0 NA NA NA
"10058" NA 0 NA NA NA NA NA NA NA 0 NA NA
"10059" NA 0 NA NA NA NA NA 0 NA NA NA NA
"10066" NA NA NA NA NA NA NA NA 0 NA NA NA
"10067" NA NA NA NA NA NA NA NA 0 NA NA NA
"10071" NA NA NA NA NA NA NA NA 0 NA NA NA
"10072" NA NA NA NA NA NA NA 0 0 NA NA NA
"10073" NA NA NA NA NA NA NA 0 NA NA NA NA
"10074" NA NA NA NA NA 0 NA NA 0 NA NA NA
"10075" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10082" NA 0 NA NA NA NA 0 NA NA NA NA NA
"10096" NA NA NA NA 0 NA NA NA NA NA NA NA
"10097" NA NA NA NA NA 0 NA NA 0 NA NA NA
"10098" NA NA NA NA 0 0 NA NA 0 0 NA NA
"10107" NA NA NA NA NA NA 0 NA NA NA NA NA
"10117" NA NA NA NA NA NA NA NA 0 NA NA NA
"10119" NA NA NA NA NA NA NA NA 0 NA NA NA
"10121" NA NA NA NA 0 NA NA NA NA NA NA NA
"10122" NA NA NA NA NA NA 0 0 0 NA NA NA
"10123" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10131" NA 0 NA NA NA NA NA NA NA NA NA NA
"10139" NA NA NA NA NA NA NA NA 0 NA NA NA
"10140" NA NA NA NA NA NA NA NA 0 NA NA NA
"10141" NA NA NA NA NA NA NA 0 NA NA NA NA
"10142" NA NA NA NA NA NA NA 0 0 NA NA NA
"10143" NA NA NA NA NA NA NA NA 0 NA NA NA
"10145" NA NA NA NA NA NA NA NA 0 NA NA NA
"10146" NA NA NA NA 0 NA 0 NA 0 0 NA NA
"10156" NA 0 0 NA NA NA NA NA NA NA 0 NA
"10157" NA 0 NA NA NA NA NA 0 NA NA NA NA
"10162" NA NA NA NA NA NA NA NA 0 NA NA NA
"10163" NA NA NA NA NA NA NA NA 0 NA NA NA
"10165" NA NA NA NA NA NA NA 0 0 NA NA NA
"10166" NA NA NA NA NA NA NA 0 NA NA NA NA
"10167" NA NA NA NA NA NA NA 0 0 NA NA NA
"10170" NA NA NA NA NA NA NA NA 0 NA NA NA
"10171" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10178" NA 0 0 NA NA NA NA 0 NA NA NA NA
"10188" NA NA NA NA NA NA NA NA 0 NA NA NA
"10190" NA NA NA NA NA NA NA NA 0 NA NA NA
"10191" NA NA NA NA NA NA NA NA 0 NA NA NA
"10192" NA NA NA NA NA NA NA NA 0 NA NA NA
"10193" NA NA NA NA NA NA NA NA NA 0 NA NA
"10200" NA 0 NA NA NA NA NA NA NA NA NA NA
"10209" NA NA NA NA 0 NA NA NA NA NA NA NA
"10212" NA NA NA NA NA 0 0 0 NA NA NA NA
"10213" NA NA NA NA NA NA NA NA 0 NA NA NA
"10214" NA NA NA NA NA NA 0 NA 0 NA NA NA
"10219" NA NA NA NA NA 1 NA NA NA NA NA NA
"10227" NA NA NA NA NA NA NA NA 0 NA NA NA
"10229" NA NA NA NA NA NA NA 0 NA NA NA NA
"10234" NA NA NA NA NA 0 NA 0 NA NA NA NA
"10235" NA NA NA NA NA NA 0 NA NA NA NA NA
"10236" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10240" NA NA NA NA 1 1 NA NA NA NA NA NA
"10241" NA NA NA NA 1 NA NA NA NA NA NA NA
"10243" NA 0 NA NA NA NA NA NA NA NA NA NA
"10244" NA 0 NA NA NA NA NA NA NA NA NA NA
"10245" NA NA NA NA NA NA 0 NA NA NA NA NA
"10249" NA NA NA NA NA NA NA 0 NA NA NA NA
"10251" NA NA NA NA NA NA NA NA NA NA NA 0
"10252" NA NA NA NA NA NA NA 0 0 NA NA NA
"10254" NA NA NA NA NA NA NA NA 0 NA NA NA
"10255" NA NA NA NA NA 0 NA NA NA NA NA NA
"10266" NA 0 NA NA NA NA NA NA NA NA NA NA
"10271" NA NA NA NA NA NA NA 0 NA NA NA NA
"10275" NA NA NA NA NA NA NA NA 0 NA NA NA
"10276" NA NA NA NA NA NA NA NA 0 NA NA NA
"10277" NA NA NA NA NA NA NA NA 0 NA NA NA
"10278" NA NA NA NA NA 0 NA NA NA NA NA NA
"10279" NA NA NA NA NA NA NA NA 0 NA NA NA
"10280" NA NA NA NA NA NA NA NA 0 0 NA NA
"10289" NA 0 NA NA NA NA NA NA NA NA NA NA
"10298" NA NA NA NA NA NA NA NA 0 NA NA NA
"10300" NA NA NA NA NA 0 NA NA NA NA NA NA
"10301" NA NA NA NA NA NA NA NA 0 NA NA NA
"10302" NA NA NA NA NA NA NA NA 0 NA NA NA
"10303" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10310" 0 0 0 NA NA NA NA NA NA NA NA NA
"10313" NA NA NA NA NA NA NA 0 NA NA NA NA
"10314" NA NA NA NA NA NA NA 0 NA NA NA NA
"10321" NA NA NA NA NA 0 NA NA NA NA NA NA
"10322" NA NA NA NA 0 NA NA NA 0 NA NA NA
"10323" NA NA NA NA 0 NA NA NA 0 NA NA NA
"10332" NA 0 NA NA NA NA NA NA NA NA NA NA
"10333" NA NA NA NA NA NA 0 NA NA NA NA NA
"10334" NA NA NA NA NA NA NA 0 NA NA NA NA
"10340" NA NA NA NA NA NA NA 0 NA NA NA NA
"10343" NA NA NA NA 0 NA NA NA 0 NA NA NA
"10345" NA NA NA NA 0 NA NA NA 0 0 NA NA
"10355" NA 0 NA NA NA NA NA NA NA NA NA NA
"10356" NA 0 NA NA NA NA 0 NA NA NA NA NA
"10366" NA NA NA NA NA NA NA NA 0 NA NA NA
"10367" NA NA NA NA NA NA NA NA 0 NA NA NA
"10368" NA NA NA NA 0 NA NA NA NA NA NA NA
"10377" NA NA NA NA NA NA NA 0 NA NA NA NA
"10378" NA NA NA NA 0 NA NA NA NA NA NA NA
"10379" NA NA NA NA 0 NA NA NA NA NA NA NA
"10380" NA NA NA NA NA NA NA 0 NA NA NA NA
"10381" NA NA NA NA NA NA NA 0 NA NA NA NA
"10388" NA NA NA NA NA NA NA NA 0 NA NA NA
"10389" NA NA NA NA 0 NA NA NA 0 NA NA NA
"10399" NA NA NA NA NA NA NA NA NA 0 NA NA
"10400" NA 0 NA NA NA NA NA NA NA NA NA NA
"10402" NA NA NA NA 0 NA NA NA NA NA NA NA
"10403" NA NA NA NA 0 NA NA NA NA NA NA NA
