"NLists" "NSppDetec"
"1258" 3 1
"1259" 7 1
"1260" 20 1
"1271" 7 2
"1273" 5 1
"1274" 10 1
"1284" 2 1
"1285" 4 1
"1287" 6 1
"1288" 3 1
"1296" 1 1
"1297" 1 1
"1298" 1 1
"1299" 1 1
"1300" 1 1
"1301" 4 1
"1302" 7 1
"1303" 2 1
"1314" 5 1
"1315" 1 1
"1317" 1 1
"1318" 3 1
"1329" 7 1
"1330" 2 1
"1331" 9 1
"1333" 1 1
"1334" 5 1
"1347" 9 1
"1349" 1 1
"1350" 2 1
"1351" 1 1
"1362" 5 1
"1364" 2 1
"1365" 1 1
"1367" 7 1
"1375" 3 1
"1379" 3 1
"1380" 4 2
"1381" 1 1
"1382" 6 1
"1383" 1 1
"1392" 2 2
"1394" 2 1
"1397" 8 1
"1410" 4 1
"1411" 1 1
"1412" 1 1
"1422" 2 1
"1425" 1 1
"1426" 1 1
"1427" 7 1
"1428" 1 1
"1439" 3 2
"1440" 2 1
"1441" 1 1
"1443" 5 1
"1444" 2 1
"1455" 1 1
"1456" 1 1
"1457" 3 1
"1458" 5 1
"1459" 2 1
"1470" 1 1
"1471" 2 1
"1473" 2 1
"1474" 4 1
"1480" 1 1
"1482" 4 1
"1483" 4 2
"1484" 1 1
"1487" 2 1
"1488" 2 1
"1497" 1 1
"1498" 1 1
"1499" 2 2
"1500" 6 2
"1503" 1 1
"1504" 1 1
"1506" 1 1
"1513" 3 3
"1514" 5 1
"1515" 2 1
"1518" 2 1
"1529" 1 1
"1530" 1 1
"1531" 1 1
"1532" 2 1
"1533" 1 1
"1541" 2 1
"1544" 3 1
"1546" 1 1
"1547" 5 1
"1556" 4 2
"1557" 1 1
"1558" 5 2
"1570" 5 1
"1571" 2 2
"1572" 7 3
"1573" 4 2
"1574" 1 1
"1576" 2 1
"1586" 1 1
"1587" 2 1
"1589" 1 1
"1593" 1 1
"1595" 1 1
"1596" 1 1
"1599" 1 1
"1600" 1 1
"1601" 2 1
"1608" 3 1
"1609" 2 1
"1610" 2 1
"1611" 1 1
"1613" 4 1
"1621" 2 1
"1622" 5 1
"1624" 1 1
"1625" 1 1
"1628" 1 1
"1634" 10 1
"1638" 2 1
"1639" 3 1
"1650" 1 1
"1651" 2 1
"1652" 1 1
"1654" 1 1
"1659" 1 1
"1661" 1 1
"1662" 1 1
"1664" 3 1
"1665" 2 1
"1666" 3 1
"1673" 7 1
"1677" 3 1
"1678" 2 1
"1687" 2 1
"1688" 3 1
"1690" 3 1
"1691" 4 1
"1693" 10 1
"1703" 2 1
"1704" 4 1
"1715" 3 1
"1716" 1 1
"1717" 1 1
"1720" 1 1
"1727" 3 1
"1728" 2 1
"1729" 1 1
"1730" 5 2
"1732" 1 1
"1738" 1 1
"1739" 4 1
"1740" 3 1
"1741" 6 3
"1742" 3 1
"1744" 4 1
"1749" 1 1
"1752" 2 1
"1753" 1 1
"1755" 1 1
"1756" 1 1
"1763" 1 1
"1764" 3 1
"1765" 1 1
"1766" 2 1
"1775" 1 1
"1777" 5 2
"1778" 8 2
"1779" 2 1
"1789" 2 1
"1790" 1 1
"1792" 4 1
"1793" 5 1
"1803" 21 1
"1816" 4 1
"1817" 1 1
"1818" 1 1
"1819" 4 1
"1820" 8 1
"1832" 4 1
"1833" 3 1
"1834" 2 1
"1847" 10 1
"1848" 9 2
"1849" 1 1
"1860" 2 1
"1861" 9 1
"1873" 1 1
"1875" 15 1
"1876" 2 1
"1877" 1 1
"1886" 2 1
"1887" 1 1
"1888" 3 1
"1889" 15 1
"1903" 37 1
"1904" 1 1
"1911" 1 1
"1916" 10 1
"1917" 4 1
"1925" 2 1
"1926" 9 1
"1927" 2 1
"1928" 6 1
"1929" 37 1
"1930" 1 1
"1941" 5 1
"1942" 12 1
"1943" 2 1
"1953" 1 1
"1954" 19 1
"1955" 15 1
"1956" 1 1
"1958" 6 1
"1966" 9 1
"1967" 11 1
"1968" 1 1
"1977" 1 1
"1978" 2 1
"1979" 22 1
"1980" 4 1
"1981" 1 1
"1988" 1 1
"1990" 5 2
"1991" 23 1
"1992" 4 1
"1993" 1 1
"2002" 1 1
"2003" 5 2
"2004" 2 1
"2005" 1 1
"2015" 1 1
"2016" 1 1
"2025" 1 1
"2026" 2 1
"2027" 9 1
"2028" 2 1
"2037" 2 1
"2038" 5 1
"2039" 2 1
"2047" 1 1
"2048" 5 1
"2049" 2 1
"2050" 3 1
"2057" 4 1
"2058" 1 1
"2060" 1 1
"2065" 1 1
"2066" 5 2
"2067" 4 1
"2068" 5 1
"2070" 3 1
"2076" 3 1
"2077" 9 1
"2078" 2 1
"2079" 2 1
"2084" 1 1
"2085" 5 1
"2086" 9 2
"2092" 1 1
"2093" 5 1
"2094" 2 1
"2101" 5 2
"2102" 7 1
"2103" 3 1
"2104" 1 1
"2109" 5 2
"2110" 11 2
"2111" 6 1
"2112" 4 1
"2113" 1 1
"2118" 5 1
"2119" 8 1
"2120" 7 1
"2121" 1 1
"2127" 15 2
"2128" 6 1
"2134" 1 1
"2136" 2 1
"2137" 3 1
"2138" 1 1
"2145" 7 2
"2146" 2 1
"2154" 3 1
"2156" 4 1
"2157" 1 1
"2164" 2 1
"2166" 1 1
"2167" 1 1
"2184" 1 1
"2191" 1 1
"2194" 1 1
"2195" 1 1
"2213" 2 1
"2251" 2 2
"2255" 1 1
"2275" 1 1
"2288" 1 1
"2297" 3 2
"2308" 2 1
"2337" 1 1
"2338" 2 1
"2349" 1 1
"2365" 14 3
"2415" 1 1
"2475" 1 1
"2487" 2 1
"2493" 1 1
"2509" 1 1
"2511" 1 1
"2515" 1 1
"2517" 2 1
"2519" 1 1
"2521" 2 2
"2526" 3 1
"2528" 4 2
"2530" 2 1
"2555" 1 1
"2565" 17 2
"2566" 6 2
"2567" 1 1
"2575" 5 1
"2576" 9 2
"2601" 1 1
"2602" 3 2
"2611" 4 2
"2612" 4 2
"2621" 2 1
"2622" 1 1
"2631" 2 2
"2636" 2 1
"2643" 2 2
"2644" 4 2
"2645" 4 1
"2646" 5 2
"2655" 4 2
"2656" 1 1
"2662" 2 1
"2666" 3 1
"2671" 1 1
"2672" 2 2
"2673" 1 1
"2683" 1 1
"2684" 3 2
"2685" 2 2
"2694" 1 1
"2695" 2 2
"2696" 7 2
"2697" 3 1
"2698" 2 1
"2702" 1 1
"2707" 4 1
"2711" 1 1
"2713" 1 1
"2727" 2 2
"2729" 1 1
"2730" 4 1
"2737" 3 1
"2738" 1 1
"2741" 7 2
"2745" 1 1
"2748" 1 1
"2753" 2 1
"2757" 1 1
"2758" 3 1
"2765" 1 1
"2766" 3 2
"2772" 1 1
"2773" 1 1
"2774" 4 2
"2781" 1 1
"2787" 4 1
"2789" 1 1
"2791" 1 1
"2793" 1 1
"2794" 2 1
"2795" 3 1
"2803" 1 1
"2806" 5 1
"2809" 1 1
"2822" 6 1
"2824" 2 2
"2829" 14 2
"2831" 1 1
"2832" 1 1
"2833" 4 3
"2836" 2 1
"2840" 1 1
"2845" 1 1
"2852" 2 1
"2854" 3 1
"2860" 1 1
"2863" 6 1
"2864" 2 1
"2878" 1 1
"2889" 11 3
"2890" 4 1
"2892" 2 2
"2893" 2 1
"2902" 3 2
"2903" 1 1
"2904" 1 1
"2905" 1 1
"2906" 1 1
"2915" 2 1
"2918" 3 2
"2924" 1 1
"2927" 1 1
"2929" 2 1
"2931" 1 1
"2940" 1 1
"2941" 2 1
"2942" 1 1
"2955" 3 1
"2956" 1 1
"2957" 4 2
"2963" 1 1
"2968" 2 1
"2969" 1 1
"2970" 2 2
"2971" 1 1
"2976" 1 1
"2977" 1 1
"2980" 2 2
"2981" 2 1
"2982" 8 2
"2994" 1 1
"2995" 4 1
"2996" 8 2
"3009" 1 1
"3010" 29 2
"3011" 3 2
"3022" 4 2
"3023" 3 1
"3024" 34 3
"3033" 2 2
"3036" 6 3
"3037" 22 2
"3038" 30 3
"3050" 16 3
"3051" 41 3
"3052" 1 1
"3057" 1 1
"3062" 13 4
"3063" 39 3
"3064" 18 3
"3071" 1 1
"3073" 1 1
"3076" 26 3
"3077" 22 4
"3078" 8 2
"3089" 1 1
"3090" 3 1
"3091" 18 2
"3092" 15 2
"3099" 1 1
"3102" 1 1
"3104" 14 3
"3105" 5 2
"3106" 1 1
"3116" 3 1
"3117" 2 1
"3118" 9 2
"3119" 15 3
"3120" 7 2
"3123" 1 1
"3131" 3 1
"3132" 2 1
"3133" 7 1
"3134" 13 2
"3139" 4 1
"3143" 1 1
"3145" 9 2
"3148" 9 2
"3151" 2 1
"3156" 2 1
"3158" 1 1
"3159" 2 1
"3161" 2 1
"3162" 1 1
"3163" 1 1
"3171" 7 3
"3172" 4 2
"3173" 1 1
"3180" 1 1
"3182" 1 1
"3185" 3 1
"3186" 6 2
"3187" 1 1
"3188" 6 1
"3190" 1 1
"3191" 1 1
"3193" 2 2
"3197" 1 1
"3200" 1 1
"3202" 1 1
"3210" 1 1
"3212" 2 2
"3213" 7 1
"3214" 3 2
"3222" 1 1
"3224" 2 2
"3226" 3 1
"3229" 1 1
"3238" 1 1
"3239" 4 3
"3242" 1 1
"3243" 2 2
"3253" 1 1
"3254" 1 1
"3256" 4 1
"3257" 1 1
"3258" 1 1
"3270" 1 1
"3271" 1 1
"3272" 4 1
"3273" 1 1
"3289" 1 1
"3307" 3 1
"3309" 1 1
"3310" 4 2
"3332" 2 2
"3356" 4 1
"3379" 1 1
"3380" 2 2
"3404" 1 1
"3407" 3 1
"3426" 1 1
"3431" 1 1
"3432" 1 1
"3434" 2 1
"3460" 1 1
"3461" 2 2
"3471" 4 2
"3477" 5 1
"3513" 6 1
"3515" 1 1
"3538" 1 1
"3551" 7 2
"3568" 1 1
"3576" 1 1
"3581" 1 1
"3586" 1 1
"3602" 1 1
"3611" 1 1
"3614" 1 1
"3643" 1 1
"3645" 1 1
"3670" 1 1
"3672" 1 1
"3700" 1 1
"3703" 1 1
"3707" 2 1
"3711" 2 1
"3713" 2 2
"3715" 1 1
"3716" 2 2
"3721" 1 1
"3734" 3 1
"3748" 2 1
"3751" 2 2
"3752" 1 1
"3760" 1 1
"3771" 2 1
"3772" 2 2
"3780" 2 2
"3788" 1 1
"3791" 1 1
"3818" 3 2
"3821" 3 1
"3831" 1 1
"3858" 1 1
"3879" 1 1
"3884" 4 2
"3912" 1 1
"3913" 2 1
"3915" 1 1
"3921" 2 2
"3924" 1 1
"3925" 2 1
"3946" 1 1
"3947" 1 1
"3952" 1 1
"3955" 1 1
"3956" 2 2
"3961" 1 1
"3964" 1 1
"3977" 1 1
"3982" 1 1
"3984" 1 1
"3987" 1 1
"3993" 1 1
"3994" 1 1
"3995" 1 1
"3998" 2 1
"4020" 1 1
"4022" 1 1
"4026" 3 1
"4027" 1 1
"4048" 1 1
"4050" 2 2
"4055" 2 2
"4057" 1 1
"4059" 1 1
"4064" 1 1
"4066" 3 2
"4068" 1 1
"4077" 1 1
"4089" 1 1
"4090" 2 2
"4092" 1 1
"4093" 2 1
"4097" 2 2
"4099" 1 1
"4100" 1 1
"4119" 1 1
"4120" 1 1
"4123" 1 1
"4124" 2 1
"4125" 1 1
"4127" 3 1
"4128" 5 2
"4130" 2 1
"4136" 1 1
"4137" 2 2
"4138" 1 1
"4141" 1 1
"4144" 4 1
"4147" 1 1
"4150" 7 1
"4159" 1 1
"4162" 2 2
"4163" 9 2
"4168" 2 2
"4170" 1 1
"4192" 9 2
"4193" 1 1
"4194" 3 2
"4195" 2 1
"4199" 1 1
"4200" 1 1
"4202" 1 1
"4205" 7 2
"4208" 2 2
"4209" 1 1
"4210" 1 1
"4222" 2 2
"4229" 2 1
"4230" 3 1
"4232" 1 1
"4233" 1 1
"4236" 1 1
"4238" 2 2
"4239" 4 2
"4246" 7 2
"4254" 1 1
"4256" 1 1
"4265" 1 1
"4266" 2 1
"4270" 1 1
"4272" 2 1
"4280" 4 2
"4297" 2 1
"4298" 5 2
"4299" 2 2
"4300" 1 1
"4301" 5 2
"4308" 1 1
"4309" 1 1
"4310" 2 1
"4311" 4 1
"4327" 1 1
"4331" 3 2
"4332" 1 1
"4333" 3 2
"4335" 2 1
"4336" 1 1
"4337" 1 1
"4340" 1 1
"4342" 2 2
"4346" 2 2
"4354" 1 1
"4356" 1 1
"4365" 1 1
"4367" 1 1
"4368" 5 2
"4369" 8 2
"4370" 2 1
"4376" 2 1
"4377" 2 2
"4378" 1 1
"4379" 1 1
"4398" 5 2
"4399" 2 1
"4400" 1 1
"4401" 6 2
"4402" 3 2
"4404" 6 2
"4406" 1 1
"4408" 7 2
"4409" 4 2
"4420" 1 1
"4429" 1 1
"4430" 1 1
"4431" 2 1
"4432" 1 1
"4435" 1 1
"4438" 1 1
"4444" 2 1
"4445" 2 1
"4446" 2 1
"4451" 1 1
"4466" 3 2
"4467" 2 1
"4468" 3 1
"4469" 1 1
"4470" 1 1
"4471" 1 1
"4473" 1 1
"4474" 1 1
"4475" 2 2
"4476" 6 1
"4491" 12 1
"4496" 1 1
"4499" 1 1
"4502" 1 1
"4503" 1 1
"4505" 1 1
"4512" 1 1
"4523" 1 1
"4524" 3 1
"4534" 1 1
"4535" 1 1
"4540" 4 2
"4541" 3 1
"4543" 1 1
"4555" 9 1
"4559" 1 1
"4560" 1 1
"4561" 1 1
"4563" 1 1
"4566" 1 1
"4567" 3 1
"4568" 1 1
"4569" 2 1
"4575" 1 1
"4576" 2 1
"4586" 2 1
"4587" 2 1
"4588" 2 1
"4590" 1 1
"4596" 1 1
"4598" 3 1
"4599" 1 1
"4604" 3 2
"4605" 3 2
"4607" 1 1
"4612" 2 1
"4617" 1 1
"4621" 2 1
"4623" 1 1
"4624" 2 1
"4625" 1 1
"4631" 1 1
"4632" 1 1
"4633" 2 2
"4634" 1 1
"4643" 1 1
"4649" 2 1
"4651" 2 1
"4652" 9 1
"4653" 1 1
"4661" 1 1
"4662" 1 1
"4668" 1 1
"4669" 2 1
"4670" 1 1
"4671" 1 1
"4679" 1 1
"4682" 1 1
"4684" 1 1
"4688" 3 1
"4689" 1 1
"4693" 2 1
"4715" 3 1
"4716" 2 1
"4717" 4 1
"4718" 1 1
"4724" 1 1
"4725" 8 1
"4733" 2 2
"4738" 1 1
"4744" 1 1
"4745" 2 1
"4746" 1 1
"4752" 1 1
"4754" 1 1
"4756" 1 1
"4768" 1 1
"4775" 3 2
"4777" 1 1
"4778" 1 1
"4784" 2 1
"4794" 13 2
"4800" 10 1
"4801" 1 1
"4802" 1 1
"4808" 1 1
"4818" 1 1
"4822" 1 1
"4826" 1 1
"4827" 1 1
"4828" 7 1
"4829" 1 1
"4830" 1 1
"4831" 10 2
"4842" 1 1
"4844" 1 1
"4847" 1 1
"4848" 1 1
"4853" 3 1
"4861" 1 1
"4869" 1 1
"4870" 1 1
"4871" 2 1
"4872" 2 1
"4873" 2 1
"4881" 5 2
"4883" 1 1
"4887" 1 1
"4888" 2 1
"4890" 1 1
"4895" 2 2
"4899" 1 1
"4901" 1 1
"4904" 1 1
"4905" 1 1
"4908" 1 1
"4909" 1 1
"4911" 2 1
"4912" 1 1
"4917" 1 1
"4925" 1 1
"4927" 1 1
"4928" 1 1
"4936" 2 1
"4941" 1 1
"4955" 1 1
"4957" 1 1
"4962" 1 1
"4963" 2 2
"4964" 1 1
"4972" 1 1
"4974" 2 1
"4976" 2 1
"4977" 1 1
"4983" 1 1
"4989" 2 1
"4992" 1 1
"4999" 3 1
"5000" 2 2
"5001" 2 1
"5005" 1 1
"5006" 1 1
"5010" 1 1
"5011" 5 1
"5012" 2 1
"5015" 2 1
"5018" 2 2
"5023" 1 1
"5025" 1 1
"5032" 1 1
"5034" 1 1
"5035" 2 1
"5039" 6 3
"5040" 2 1
"5044" 1 1
"5045" 3 2
"5046" 1 1
"5056" 2 2
"5060" 1 1
"5065" 3 1
"5078" 1 1
"5086" 1 1
"5095" 1 1
"5097" 1 1
"5099" 4 2
"5102" 1 1
"5108" 3 2
"5112" 1 1
"5113" 1 1
"5133" 17 2
"5135" 3 2
"5138" 1 1
"5139" 12 2
"5155" 1 1
"5158" 3 1
"5159" 10 2
"5170" 3 1
"5171" 1 1
"5175" 51 3
"5176" 20 1
"5177" 30 3
"5178" 58 3
"5179" 10 1
"5191" 3 2
"5193" 28 2
"5194" 103 3
"5195" 25 1
"5196" 19 1
"5197" 21 2
"5198" 81 3
"5199" 24 1
"5209" 2 1
"5210" 1 1
"5212" 2 1
"5216" 22 4
"5217" 65 3
"5218" 5 1
"5219" 4 1
"5220" 16 2
"5221" 21 3
"5222" 74 3
"5223" 29 2
"5230" 5 1
"5232" 1 1
"5238" 16 3
"5239" 32 3
"5240" 10 2
"5241" 6 1
"5242" 3 1
"5243" 21 3
"5244" 11 1
"5245" 14 2
"5246" 31 3
"5247" 51 3
"5248" 4 1
"5254" 1 1
"5256" 1 1
"5262" 2 2
"5263" 10 4
"5264" 25 3
"5265" 6 1
"5266" 9 3
"5267" 5 1
"5268" 15 1
"5269" 16 1
"5270" 18 2
"5271" 7 1
"5272" 8 3
"5273" 36 3
"5274" 17 2
"5281" 2 2
"5287" 4 3
"5288" 9 2
"5289" 16 3
"5290" 18 2
"5291" 12 1
"5292" 18 2
"5293" 13 3
"5294" 28 3
"5295" 22 2
"5296" 13 1
"5297" 10 2
"5298" 8 1
"5299" 28 3
"5300" 18 1
"5313" 6 3
"5314" 13 3
"5315" 6 2
"5316" 15 2
"5317" 16 1
"5318" 12 2
"5319" 12 3
"5320" 8 2
"5321" 25 2
"5322" 40 2
"5323" 10 1
"5324" 3 1
"5326" 30 2
"5327" 25 3
"5339" 13 3
"5340" 2 1
"5341" 6 1
"5342" 7 2
"5343" 10 3
"5344" 7 2
"5345" 9 1
"5346" 9 1
"5347" 20 2
"5348" 10 2
"5349" 13 1
"5350" 4 1
"5351" 5 2
"5352" 3 2
"5353" 17 2
"5354" 37 3
"5359" 1 1
"5364" 12 3
"5365" 5 3
"5366" 2 2
"5367" 5 2
"5368" 4 2
"5369" 3 1
"5370" 2 2
"5371" 10 2
"5372" 22 3
"5373" 33 3
"5374" 15 1
"5375" 11 3
"5376" 6 3
"5377" 4 1
"5378" 7 2
"5379" 7 2
"5380" 30 3
"5389" 10 3
"5390" 11 3
"5391" 2 1
"5392" 1 1
"5393" 9 3
"5394" 4 3
"5395" 11 3
"5396" 8 1
"5397" 4 1
"5398" 13 1
"5399" 10 2
"5400" 12 2
"5401" 6 1
"5402" 6 1
"5403" 3 1
"5404" 20 2
"5405" 6 1
"5406" 38 4
"5411" 5 2
"5416" 9 3
"5417" 10 1
"5418" 12 2
"5419" 9 3
"5420" 15 4
"5421" 6 2
"5422" 1 1
"5423" 3 2
"5424" 9 2
"5425" 7 2
"5426" 8 1
"5427" 12 4
"5428" 6 1
"5429" 4 1
"5430" 8 3
"5431" 2 1
"5432" 7 1
"5433" 9 3
"5434" 9 3
"5443" 16 4
"5444" 3 2
"5445" 3 1
"5446" 1 1
"5447" 2 1
"5448" 3 1
"5449" 3 3
"5450" 11 3
"5451" 6 2
"5452" 5 2
"5453" 4 2
"5454" 3 2
"5455" 10 2
"5456" 12 3
"5457" 9 1
"5458" 9 2
"5459" 11 3
"5460" 6 3
"5461" 7 3
"5462" 1 1
"5474" 26 3
"5475" 8 2
"5476" 5 3
"5477" 9 3
"5478" 2 2
"5479" 12 1
"5480" 6 1
"5481" 1 1
"5485" 5 2
"5486" 9 3
"5487" 1 1
"5488" 11 4
"5489" 11 2
"5490" 18 3
"5491" 7 1
"5492" 3 1
"5493" 10 3
"5494" 5 3
"5506" 24 3
"5507" 7 2
"5508" 5 2
"5509" 1 1
"5513" 1 1
"5514" 7 2
"5515" 4 1
"5516" 4 2
"5517" 3 2
"5518" 1 1
"5519" 3 2
"5520" 4 2
"5521" 4 2
"5522" 7 2
"5523" 5 1
"5524" 5 2
"5525" 7 3
"5526" 13 3
"5533" 3 1
"5539" 25 4
"5540" 2 1
"5541" 1 1
"5542" 2 1
"5543" 4 1
"5544" 2 1
"5545" 9 3
"5546" 9 3
"5547" 39 2
"5548" 34 1
"5549" 43 2
"5550" 31 2
"5552" 2 1
"5553" 6 3
"5555" 1 1
"5556" 11 3
"5557" 12 2
"5558" 1 1
"5559" 5 2
"5560" 3 2
"5566" 5 2
"5571" 2 2
"5573" 9 2
"5574" 7 3
"5575" 3 3
"5576" 3 2
"5581" 82 2
"5582" 81 2
"5583" 103 3
"5584" 72 2
"5585" 82 3
"5589" 3 1
"5590" 2 1
"5591" 5 1
"5592" 6 1
"5593" 8 2
"5594" 13 4
"5604" 11 1
"5605" 6 2
"5606" 1 1
"5608" 3 2
"5611" 4 1
"5612" 5 1
"5613" 3 1
"5614" 7 3
"5615" 7 2
"5616" 84 3
"5617" 75 2
"5618" 123 2
"5619" 99 2
"5620" 1 1
"5621" 3 1
"5622" 3 1
"5623" 1 1
"5626" 7 2
"5627" 2 2
"5628" 6 3
"5629" 5 2
"5630" 2 2
"5640" 3 1
"5641" 21 1
"5642" 5 1
"5643" 1 1
"5644" 7 4
"5645" 2 1
"5646" 1 1
"5649" 15 3
"5652" 69 2
"5653" 70 2
"5654" 83 2
"5655" 70 2
"5656" 82 2
"5657" 1 1
"5658" 2 1
"5661" 1 1
"5662" 25 3
"5663" 6 1
"5664" 4 1
"5665" 6 3
"5666" 10 3
"5675" 2 2
"5678" 3 2
"5679" 7 3
"5680" 8 2
"5681" 25 3
"5682" 2 1
"5686" 2 1
"5687" 6 2
"5688" 8 2
"5689" 4 2
"5690" 4 1
"5691" 76 2
"5692" 92 2
"5693" 104 2
"5694" 79 4
"5695" 5 2
"5696" 3 1
"5698" 2 1
"5699" 9 1
"5702" 4 3
"5703" 9 3
"5704" 7 3
"5705" 17 3
"5707" 12 3
"5711" 11 2
"5714" 6 2
"5718" 17 3
"5719" 1 1
"5720" 1 1
"5721" 2 2
"5723" 10 2
"5725" 5 3
"5726" 2 1
"5727" 7 2
"5730" 4 1
"5731" 57 2
"5732" 52 2
"5733" 90 3
"5734" 68 2
"5735" 51 2
"5736" 4 2
"5741" 6 2
"5742" 7 2
"5743" 4 2
"5744" 3 2
"5745" 16 2
"5746" 4 3
"5754" 1 1
"5755" 7 2
"5759" 1 1
"5760" 1 1
"5762" 4 2
"5763" 1 1
"5764" 13 3
"5765" 1 1
"5766" 2 1
"5769" 2 1
"5770" 5 1
"5771" 3 1
"5772" 4 2
"5774" 59 2
"5775" 69 2
"5776" 78 2
"5777" 41 2
"5778" 8 1
"5779" 5 1
"5782" 5 2
"5783" 4 1
"5785" 5 3
"5786" 10 3
"5787" 11 3
"5788" 2 1
"5804" 7 2
"5805" 4 2
"5806" 1 1
"5808" 23 1
"5809" 3 1
"5810" 5 1
"5811" 2 1
"5812" 4 1
"5813" 3 1
"5814" 2 1
"5816" 2 1
"5817" 1 1
"5818" 45 2
"5819" 42 2
"5820" 83 1
"5821" 63 3
"5822" 39 1
"5823" 6 1
"5825" 4 2
"5826" 1 1
"5829" 1 1
"5830" 5 3
"5831" 12 3
"5832" 15 3
"5833" 2 1
"5834" 3 2
"5842" 8 2
"5845" 3 1
"5847" 1 1
"5849" 2 1
"5852" 6 2
"5853" 4 1
"5854" 7 1
"5855" 1 1
"5856" 1 1
"5859" 1 1
"5864" 30 2
"5865" 32 2
"5866" 52 2
"5867" 49 2
"5868" 4 1
"5869" 2 1
"5870" 3 2
"5873" 5 3
"5875" 2 1
"5876" 12 3
"5877" 6 2
"5878" 3 2
"5879" 12 3
"5880" 1 1
"5888" 2 2
"5891" 4 1
"5892" 6 1
"5894" 2 2
"5896" 9 2
"5897" 3 1
"5898" 9 2
"5899" 13 2
"5900" 1 1
"5901" 3 1
"5902" 6 1
"5903" 5 1
"5904" 2 1
"5905" 3 1
"5910" 2 2
"5911" 10 2
"5912" 15 2
"5913" 29 2
"5914" 39 2
"5915" 33 2
"5916" 2 1
"5919" 6 1
"5920" 1 1
"5923" 9 1
"5924" 6 1
"5926" 11 2
"5927" 4 2
"5935" 1 1
"5936" 4 3
"5939" 72 1
"5941" 2 2
"5942" 6 2
"5944" 7 2
"5945" 133 1
"5946" 4 1
"5947" 25 1
"5948" 13 1
"5949" 22 1
"5955" 1 1
"5959" 4 1
"5960" 7 2
"5961" 11 2
"5962" 26 2
"5963" 2 1
"5964" 2 1
"5965" 5 1
"5969" 3 1
"5970" 1 1
"5971" 7 3
"5972" 7 2
"5973" 5 3
"5974" 9 2
"5975" 2 1
"5985" 7 2
"5987" 35 2
"5988" 3 1
"5989" 2 1
"5994" 4 1
"5995" 8 2
"5996" 28 1
"5997" 43 1
"5998" 3 1
"5999" 42 1
"6001" 3 2
"6009" 5 2
"6010" 3 2
"6011" 4 2
"6012" 6 2
"6013" 20 2
"6014" 7 2
"6018" 2 2
"6021" 2 2
"6022" 4 2
"6023" 9 3
"6024" 7 3
"6026" 1 1
"6035" 5 3
"6036" 9 1
"6037" 2 2
"6038" 2 1
"6039" 5 2
