"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"5540" 0 0 0 0 0 0 0 0 0 0 0 0
"5567" 0 0 0 0 0 0 0 0 0 0 0 0
"5571" 0 0 0 0 0 0 0 0 0 0 0 0
"5572" 0 0 0 0 0 0 0 0 0 0 0 0
"5574" 0 0 0 0 0 0 0 0 0 0 0 0
"5594" 0 0 0 0 0 0 0 0 0 0 0 0
"5595" 0 0 0 0 0 0 0 0 0 0 0 0
"5596" 0 0 0 0 0 0 0 0 0 0 0 0
"5600" 0 0 0 0 0 0 0 0 0 0 0 0
"5604" 0 0 0 0 0 0 0 0 0 0 0 0
"5606" 0 0 0 0 0 0 0 0 0 0 0 0
"5607" 0 0 0 0 0 0 0 0 0 0 0 0
"5608" 0 0 0 0 0 0 0 0 0 0 0 0
"5629" 0 0 0 0 0 0 0 0 0 0 0 0
"5630" 0 0 0 0 0 0 0 0 0 0 0 0
"5636" 0 0 0 0 0 0 0 0 0 0 0 0
"5639" 0 0 0 0 0 0 0 0 0 0 0 0
"5640" 0 0 0 0 0 0 0 0 0 0 0 0
"5641" 0 0 0 0 0 0 0 0 0 0 0 0
"5642" 0 0 0 0 0 0 0 0 0 0 0 0
"5643" 0 0 0 0 0 0 0 0 0 0 0 0
"5644" 0 0 0 0 0 0 0 0 0 0 0 0
"5666" 0 0 0 0 0 0 0 0 0 0 0 0
"5674" 0 0 0 0 0 0 0 0 0 0 0 0
"5675" 0 0 0 0 0 0 0 0 0 0 0 0
"5677" 0 0 0 0 0 0 0 0 0 0 0 0
"5680" 0 0 0 0 0 0 0 0 0 0 0 0
"5681" 0 0 0 0 0 0 0 0 0 0 0 0
"5682" 0 0 0 0 0 0 0 0 0 0 0 0
"5713" 0 0 0 0 0 0 0 0 0 0 0 0
"5714" 0 0 0 0 0 0 0 0 0 0 0 0
"5717" 0 0 0 0 0 0 0 0 0 0 0 0
"5718" 0 0 0 0 0 0 0 0 0 0 0 0
"5721" 0 0 0 0 0 0 0 0 0 0 0 0
"5722" 0 0 0 0 0 0 0 0 0 0 0 0
"5723" 0 0 0 0 0 0 0 0 0 0 0 0
"5747" 0 0 0 0 0 0 0 0 0 0 0 0
"5755" 0 0 0 0 0 0 0 0 0 0 0 0
"5759" 0 0 0 0 0 0 0 0 0 0 0 0
"5764" 0 0 0 0 0 0 0 0 0 0 0 0
"5787" 0 0 0 0 0 0 0 0 0 0 0 0
"5788" 0 0 0 0 0 0 0 0 0 0 0 0
"5789" 0 0 0 0 0 0 0 0 0 0 0 0
"5790" 0 0 0 0 0 0 0 0 0 0 0 0
"5799" 0 0 0 0 0 0 0 0 0 0 0 0
"5800" 0 0 0 0 0 0 0 0 0 0 0 0
"5802" 0 0 0 0 0 0 0 0 0 0 0 0
"5809" 0 0 0 0 0 0 0 0 0 0 0 0
"5834" 0 0 0 0 0 0 0 0 0 0 0 0
"5841" 0 0 0 0 0 0 0 0 0 0 0 0
"5842" 0 0 0 0 0 0 0 0 0 0 0 0
"5843" 0 0 0 0 0 0 0 0 0 0 0 0
"5844" 0 0 0 0 0 0 0 0 0 0 0 0
"5845" 0 0 0 0 0 0 0 0 0 0 0 0
"5846" 0 0 0 0 0 0 0 0 0 0 0 0
"5847" 0 0 0 0 0 0 0 0 0 0 0 0
"5854" 0 0 0 0 0 0 0 0 0 0 0 0
"5855" 0 0 0 0 0 0 0 0 0 0 0 0
"5889" 0 0 0 0 0 0 0 0 0 0 0 0
"5890" 0 0 0 0 0 0 0 0 0 0 0 0
"5891" 0 0 0 0 0 0 0 0 0 0 0 0
"5892" 0 0 0 0 0 0 0 0 0 0 0 0
"5894" 0 0 0 0 0 0 0 0 0 0 0 0
"5895" 0 0 0 0 0 0 0 0 0 0 0 0
"5901" 0 0 0 0 0 0 0 0 0 0 0 0
"5928" 0 0 0 0 0 0 0 0 0 0 0 0
"5936" 0 0 0 0 0 0 0 0 0 0 0 0
"5937" 0 0 0 0 0 0 0 0 0 0 0 0
"5938" 0 0 0 0 0 0 0 0 0 0 0 0
"5939" 0 0 0 0 0 0 0 0 0 0 0 0
"5940" 0 0 0 0 0 0 0 0 0 0 0 0
"5941" 0 0 0 0 0 0 0 0 0 0 0 0
"5942" 0 0 0 0 0 0 0 0 0 0 0 0
"5985" 0 0 0 0 0 0 0 0 0 0 0 0
"5986" 0 0 0 0 0 0 0 0 0 0 0 0
"5987" 0 0 0 0 0 0 0 0 0 0 0 0
"5991" 0 0 0 0 0 0 0 0 0 0 0 0
"5993" 0 0 0 0 0 0 0 0 0 0 0 0
"6035" 0 0 0 0 0 0 0 0 0 0 0 0
"6036" 0 0 0 0 0 0 0 0 0 0 0 0
"6037" 0 0 0 0 0 0 0 0 0 0 0 0
"6042" 0 0 0 0 0 0 0 0 0 0 0 0
"6043" 0 0 0 0 0 0 0 0 0 0 0 0
"6044" 0 0 0 0 0 0 0 0 0 0 0 0
"6077" 0 0 0 0 0 0 0 0 0 0 0 0
"6088" NA NA NA NA NA NA NA NA NA NA NA NA
"6089" 0 0 0 0 0 0 0 0 0 0 0 0
"6090" NA NA NA NA NA NA NA NA NA NA NA NA
"6091" NA NA NA NA NA NA NA NA NA NA NA NA
"6094" 0 0 0 0 0 0 0 0 0 0 0 0
"6095" 0 0 0 0 0 0 0 0 0 0 0 0
"6096" 0 0 0 0 0 0 0 0 0 0 0 0
"6097" 0 0 0 0 0 0 0 0 0 0 0 0
"6098" 0 0 0 0 0 0 0 0 0 0 0 0
"6099" 0 0 0 0 0 0 0 0 0 0 0 0
"6104" 0 0 0 0 0 0 0 0 0 0 0 0
"6130" 0 0 0 0 0 0 0 0 0 0 0 0
"6149" 0 0 0 0 0 0 0 0 0 0 0 0
"6150" 0 0 0 0 0 0 0 0 0 0 0 0
"6151" 0 0 0 0 0 0 0 0 0 0 0 0
"6152" 0 0 0 0 0 0 0 0 0 0 0 0
"6153" 0 0 0 0 0 0 0 0 0 0 0 0
"6180" 0 0 0 0 0 0 0 0 0 0 0 0
"6181" 0 0 0 0 0 0 0 0 0 0 0 0
"6182" 0 0 0 0 0 0 0 0 0 0 0 0
"6199" 0 0 0 0 0 0 0 0 0 0 0 0
"6228" 0 0 0 0 0 0 0 0 0 0 0 0
"6229" 0 0 0 0 0 0 0 0 0 0 0 0
"6269" 0 0 0 0 0 0 0 0 0 0 0 0
"6271" 0 0 0 0 0 0 0 0 0 0 0 0
"6314" 0 0 0 0 0 0 0 0 0 0 0 0
"6315" 0 0 0 0 0 0 0 0 0 0 0 0
"6352" 0 0 0 0 0 0 0 0 0 0 0 0
"6399" 0 0 0 0 0 0 0 0 0 0 0 0
"6415" 0 0 0 0 0 0 0 0 0 0 0 0
"6429" 0 0 0 0 0 0 0 0 0 0 0 0
"6442" 0 0 0 0 0 0 0 0 0 0 0 0
"6453" 0 0 0 0 0 0 0 0 0 0 0 0
"6476" 0 0 0 0 0 0 0 0 0 0 0 0
"6482" 0 0 0 0 0 0 0 0 0 0 0 0
"6483" 0 0 0 0 0 0 0 0 0 0 0 0
"6484" 0 0 0 0 0 0 0 0 0 0 0 0
"6494" 0 0 0 0 0 0 0 0 0 0 0 0
"6497" 0 0 0 0 0 0 0 0 0 0 0 0
"6498" 0 0 0 0 0 0 0 0 0 0 0 0
"6509" 0 0 0 0 0 0 0 0 0 0 0 0
"6515" 0 0 0 0 0 0 0 0 0 0 0 0
"6516" 0 0 0 0 0 0 0 0 0 0 0 0
"6517" 0 0 0 0 0 0 0 0 0 0 0 0
"6534" 0 0 0 0 0 0 0 0 0 0 0 0
"6545" 0 0 0 0 0 0 0 0 0 0 0 0
"6546" 0 0 0 0 0 0 0 0 0 0 0 0
"6547" 0 0 0 0 0 0 0 0 0 0 0 0
"6551" 0 0 0 0 0 0 0 0 0 0 0 0
"6575" 0 0 0 0 0 0 0 0 0 0 0 0
"6577" 0 0 0 0 0 0 0 0 0 0 0 0
"6582" 0 0 0 0 0 0 0 0 0 0 0 0
"6597" NA NA NA NA NA NA NA NA NA NA NA NA
"6611" 0 0 0 0 0 0 0 0 0 0 0 0
"6616" 0 0 0 0 0 0 0 0 0 0 0 0
"6617" 0 0 0 0 0 0 0 0 0 0 0 0
"6631" 0 0 0 0 0 0 0 0 0 0 0 0
"6632" 0 0 0 0 0 0 0 0 0 0 0 0
"6649" 0 0 0 0 0 0 0 0 0 0 0 0
"6653" 0 0 0 0 0 0 0 0 0 0 0 0
"6668" 0 0 0 0 0 0 0 0 0 0 0 0
"6705" 0 0 0 0 0 0 0 0 0 0 0 0
"6743" 0 0 0 0 0 0 0 0 0 0 0 0
"6863" 0 0 0 0 0 0 0 0 0 0 0 0
"6939" 0 0 0 0 0 0 0 0 0 0 0 0
"6966" 0 0 0 0 0 0 0 0 0 0 0 0
"6981" 0 0 0 0 0 0 0 0 0 0 0 0
"7056" 0 0 0 0 0 0 0 0 0 0 0 0
"7110" 0 0 0 0 0 0 0 0 0 0 0 0
"7158" 0 0 0 0 0 0 0 0 0 0 0 0
"7320" 0 0 0 0 0 0 0 0 0 0 0 0
"7489" 0 0 0 0 0 0 0 0 0 0 0 0
"7503" 0 0 0 0 0 0 0 0 0 0 0 0
"7571" 0 0 0 0 0 0 0 0 0 0 0 0
"7574" 0 0 0 0 0 0 0 0 0 0 0 0
"7598" 0 0 0 0 0 0 0 0 0 0 0 0
"7668" 0 0 0 0 0 0 0 0 0 0 0 0
"7669" 0 0 0 0 0 0 0 0 0 0 0 0
"7686" 0 0 0 0 0 0 0 0 0 0 0 0
"7687" 0 0 0 0 0 0 0 0 0 0 0 0
"7706" 0 0 0 0 0 0 0 0 0 0 0 0
"7707" 0 0 0 0 0 0 0 0 0 0 0 0
"7726" 0 0 0 0 0 0 0 0 0 0 0 0
"7747" 0 0 0 0 0 0 0 0 0 0 0 0
"7756" 0 0 0 0 0 0 0 0 0 0 0 0
"7766" 0 0 0 0 0 0 0 0 0 0 0 0
"7786" 0 0 0 0 0 0 0 0 0 0 0 0
"7793" 0 0 0 0 0 0 0 0 0 0 0 0
"7822" 0 0 0 0 0 0 0 0 0 0 0 0
"7846" 0 0 0 0 0 0 0 0 0 0 0 0
"7860" 0 0 0 0 0 0 0 0 0 0 0 0
"7861" 0 0 0 0 0 0 0 0 0 0 0 0
"7868" 0 0 0 0 0 0 0 0 0 0 0 0
"7900" 0 0 0 0 0 0 0 0 0 0 0 0
"7920" 0 0 0 0 0 0 0 0 0 0 0 0
"7977" NA NA NA NA NA NA NA NA NA NA NA NA
"7993" 0 0 0 0 0 0 0 0 0 0 0 0
"7994" 0 0 0 0 0 0 0 0 0 0 0 0
"7995" 0 0 0 0 0 0 0 0 0 0 0 0
"8016" 0 0 0 0 0 0 0 0 0 0 0 0
"8033" 0 0 0 0 0 0 0 0 0 0 0 0
"8034" 0 0 0 0 0 0 0 0 0 0 0 0
"8038" 0 0 0 0 0 0 0 0 0 0 0 0
"8039" 0 0 0 0 0 0 0 0 0 0 0 0
"8040" 0 0 0 0 0 0 0 0 0 0 0 0
"8060" NA NA NA NA NA NA NA NA NA NA NA NA
"8079" NA NA NA NA NA NA NA NA NA NA NA NA
"8080" NA NA NA NA NA NA NA NA NA NA NA NA
"8119" 0 0 0 0 0 0 0 0 0 0 0 0
"8123" 0 0 0 0 0 0 0 0 0 0 0 0
"8125" NA NA NA NA NA NA NA NA NA NA NA NA
"8126" NA NA NA NA NA NA NA NA NA NA NA NA
"8127" NA NA NA NA NA NA NA NA NA NA NA NA
"8151" 0 0 0 0 0 0 0 0 0 0 0 0
"8167" 0 0 0 0 0 0 0 0 0 0 0 0
"8175" NA NA NA NA NA NA NA NA NA NA NA NA
"8178" 0 0 0 0 0 0 0 0 0 0 0 0
"8179" 0 0 0 0 0 0 0 0 0 0 0 0
"8181" 0 0 0 0 0 0 0 0 0 0 0 0
"8183" 0 0 0 0 0 0 0 0 0 0 0 0
"8204" 0 0 0 0 0 0 0 0 0 0 0 0
"8215" 0 0 0 0 0 0 0 0 0 0 0 0
"8218" 0 0 0 0 0 0 0 0 0 0 0 0
"8219" 0 0 0 0 0 0 0 0 0 0 0 0
"8226" NA NA NA NA NA NA NA NA NA NA NA NA
"8228" 0 0 0 0 0 0 0 0 0 0 0 0
"8230" 0 0 0 0 0 0 0 0 0 0 0 0
"8231" 0 0 0 0 0 0 0 0 0 0 0 0
"8235" 0 0 0 0 0 0 0 0 0 0 0 0
"8251" NA NA NA NA NA NA NA NA NA NA NA NA
"8263" 0 0 0 0 0 0 0 0 0 0 0 0
"8265" 0 0 0 0 0 0 0 0 0 0 0 0
"8266" 0 0 0 0 0 0 0 0 0 0 0 0
"8275" NA NA NA NA NA NA NA NA NA NA NA NA
"8279" 0 0 0 0 0 0 0 0 0 0 0 0
"8283" 0 0 0 0 0 0 0 0 0 0 0 0
"8286" 0 0 0 0 0 0 0 0 0 0 0 0
"8287" 0 0 0 0 0 0 0 0 0 0 0 0
"8305" 0 0 0 0 0 0 0 0 0 0 0 0
"8314" 0 0 0 0 0 0 0 0 0 0 0 0
"8315" 0 0 0 0 0 0 0 0 0 0 0 0
"8316" 0 0 0 0 0 0 0 0 0 0 0 0
"8317" 0 0 0 0 0 0 0 0 0 0 0 0
"8322" 0 0 0 0 0 0 0 0 0 0 0 0
"8327" 0 0 0 0 0 0 0 0 0 0 0 0
"8328" 0 0 0 0 0 0 0 0 0 0 0 0
"8331" 0 0 0 0 0 0 0 0 0 0 0 0
"8365" 0 0 0 0 0 0 0 0 0 0 0 0
"8367" 0 0 0 0 0 0 0 0 0 0 0 0
"8368" 0 0 0 0 0 0 0 0 0 0 0 0
"8379" 0 0 0 0 0 0 0 0 0 0 0 0
"8381" 0 0 0 0 0 0 0 0 0 0 0 0
"8384" 0 0 0 0 0 0 0 0 0 0 0 0
"8388" NA NA NA NA NA NA NA NA NA NA NA NA
"8420" 0 0 0 0 0 0 0 0 0 0 0 0
"8421" 0 0 0 0 0 0 0 0 0 0 0 0
"8422" NA NA NA NA NA NA NA NA NA NA NA NA
"8432" 0 0 0 0 0 0 0 0 0 0 0 0
