"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"804" NA NA 0 NA NA NA NA NA NA NA NA NA
"809" NA NA NA NA 0 NA NA NA NA NA NA NA
"823" NA NA 0 NA NA NA NA NA NA NA NA NA
"825" NA NA NA NA NA 0 NA 0 NA NA NA NA
"831" NA NA NA NA NA NA NA 0 NA NA NA NA
"833" NA NA NA NA NA 0 NA NA NA NA NA NA
"865" NA NA NA NA 0 NA NA NA NA NA NA NA
"879" 0 NA NA 0 0 NA NA NA NA NA NA NA
"880" NA NA NA NA NA 0 NA NA NA NA NA NA
"889" NA NA NA NA 0 NA NA NA NA NA NA NA
"896" NA NA NA NA 0 NA NA NA NA NA NA NA
"905" NA NA NA NA 0 NA NA NA NA NA NA NA
"910" NA NA NA NA NA NA NA 0 NA NA NA NA
"912" NA NA 0 NA NA NA NA NA NA NA NA NA
"913" NA NA NA NA 0 NA NA NA NA NA NA NA
"920" NA NA 0 NA NA NA NA NA NA NA NA NA
"921" NA NA NA NA NA 0 NA NA NA NA NA NA
"922" NA NA NA NA 0 0 NA NA NA NA NA NA
"928" NA NA NA NA NA NA NA NA NA NA 0 NA
"930" NA NA NA NA 0 NA NA NA NA NA NA NA
"931" NA NA NA NA NA 0 NA NA NA NA NA NA
"939" NA NA NA NA 0 0 NA NA NA NA NA NA
"940" NA NA NA NA 0 0 NA NA NA NA NA NA
"941" NA NA NA NA NA 0 NA NA NA NA NA NA
"950" NA NA NA NA NA 0 NA NA NA NA NA NA
"951" NA NA NA NA 0 NA NA NA NA NA NA NA
"960" NA NA NA NA 0 NA NA NA NA NA NA NA
"961" NA NA NA NA 0 NA NA NA NA NA NA NA
"962" NA NA NA NA 0 0 NA NA NA NA NA NA
"970" NA NA 0 NA NA NA NA 0 NA 0 NA NA
"972" NA NA NA NA 0 0 NA NA NA NA NA NA
"980" NA NA NA NA NA 0 NA NA NA NA NA NA
"981" NA NA NA NA 0 NA NA NA NA NA NA NA
"982" NA NA NA NA 0 0 NA NA NA NA NA NA
"983" NA NA NA NA 0 0 NA NA NA NA NA NA
"995" NA NA NA NA 0 0 NA NA NA NA NA NA
"996" NA NA 0 NA 0 0 NA NA NA NA NA NA
"997" NA NA NA NA NA 0 NA NA NA NA NA NA
"1007" NA NA 0 NA NA NA NA NA NA NA NA NA
"1008" NA NA NA NA 0 0 NA NA NA NA NA NA
"1009" NA NA NA 0 0 0 NA NA NA NA NA NA
"1012" NA NA NA NA NA 0 NA NA NA NA NA NA
"1021" NA NA 0 NA NA NA NA NA NA NA NA NA
"1022" NA NA NA NA NA 0 NA NA NA NA NA NA
"1023" NA NA NA 0 0 NA NA NA NA NA NA NA
"1024" NA NA NA 0 0 0 NA NA NA NA NA NA
"1025" NA NA NA NA 0 0 NA NA NA NA NA NA
"1026" NA NA NA NA NA 0 NA NA NA NA NA NA
"1027" NA NA NA NA NA 0 NA NA NA NA NA NA
"1036" NA NA NA NA NA 0 NA NA NA NA NA NA
"1037" NA NA NA NA 0 NA NA 0 NA NA NA NA
"1038" NA NA NA 0 0 0 NA NA NA NA NA NA
"1039" NA NA NA NA 0 0 NA 0 NA NA NA NA
"1040" NA NA NA NA 0 0 NA NA NA NA NA NA
"1041" NA NA NA NA NA 0 NA NA NA NA NA NA
"1049" NA 0 NA NA NA NA NA NA NA NA NA NA
"1050" NA NA NA NA NA 0 NA NA NA NA NA NA
"1052" NA NA NA 0 0 0 NA NA NA NA NA NA
"1053" NA NA NA NA 0 0 NA NA NA NA NA NA
"1054" NA NA NA NA NA 0 NA NA NA NA NA NA
"1055" NA NA NA NA NA 0 NA NA NA NA NA NA
"1064" NA NA NA NA NA 0 NA NA NA NA NA NA
"1065" NA NA NA NA NA NA NA 0 NA 0 NA NA
"1066" NA NA NA NA 0 0 NA NA NA NA NA NA
"1067" NA NA NA 0 0 0 NA 0 NA NA NA NA
"1068" NA NA NA NA NA 0 0 NA NA NA NA NA
"1069" NA NA NA NA NA 0 NA NA NA NA NA NA
"1070" NA NA NA NA NA 0 NA NA NA NA NA NA
"1078" NA 0 NA NA NA NA NA NA NA NA NA NA
"1079" NA NA NA NA NA NA NA NA NA 0 NA NA
"1081" NA NA NA NA 0 0 NA 0 0 NA NA NA
"1082" NA NA NA NA 0 0 NA NA 0 NA NA NA
"1083" NA NA NA NA NA NA NA 0 0 NA NA NA
"1095" NA NA NA NA 0 0 NA NA NA NA NA NA
"1096" NA NA NA 0 0 0 0 0 NA NA NA NA
"1097" NA NA NA NA NA NA NA 0 0 NA NA NA
"1105" 0 NA NA 0 0 NA NA NA NA NA NA NA
"1109" NA NA NA NA NA 0 NA NA NA NA NA NA
"1110" NA NA NA NA 0 NA NA NA NA NA NA NA
"1111" NA NA NA NA 0 0 0 NA 0 NA NA NA
"1112" NA NA NA NA NA NA 0 0 NA NA NA NA
"1119" NA NA NA NA NA NA NA 0 NA NA NA NA
"1121" NA NA NA NA NA 0 NA 0 NA NA NA NA
"1122" NA NA NA NA NA 0 NA NA NA NA NA NA
"1123" NA NA NA NA NA NA NA 0 NA NA NA NA
"1124" NA NA NA NA 0 0 NA 0 NA 0 NA NA
"1125" NA NA NA 0 NA NA NA 0 0 NA NA NA
"1134" NA NA NA NA NA 0 NA NA NA 0 NA NA
"1135" NA NA NA NA NA 0 NA 0 NA NA NA NA
"1136" NA NA NA NA NA 0 NA NA NA NA NA NA
"1137" NA NA NA NA 0 NA 0 0 0 NA NA NA
"1138" NA NA NA NA NA NA NA 0 0 NA NA NA
"1148" NA NA NA NA NA NA NA 0 NA NA NA NA
"1149" NA NA NA NA NA NA 0 NA NA NA NA NA
"1151" NA NA 0 0 0 0 NA 0 0 0 NA 0
"1154" NA NA NA NA NA NA NA 0 NA NA NA NA
"1161" NA NA NA NA NA NA NA 0 NA NA NA NA
"1162" NA NA NA NA NA NA 0 NA NA NA NA NA
"1163" NA NA NA NA 0 0 0 0 0 NA NA NA
"1164" NA NA NA NA NA NA NA NA 0 NA NA NA
"1175" NA NA NA NA NA 0 0 NA NA NA NA NA
"1177" NA NA NA NA 0 0 NA 0 0 0 NA NA
"1185" NA NA NA NA NA NA NA NA NA 0 NA NA
"1187" NA NA NA NA NA NA NA NA NA 0 NA NA
"1189" NA NA NA NA NA NA 0 NA NA NA NA NA
"1190" NA NA NA NA NA 0 NA NA NA NA NA NA
"1191" NA NA NA NA NA 0 0 0 NA NA NA NA
"1202" NA NA NA NA NA 0 NA 0 NA 0 NA NA
"1204" NA NA NA NA 0 0 NA 0 0 NA NA NA
"1216" NA NA NA NA NA NA NA 0 NA NA NA NA
"1217" NA NA NA NA NA 0 NA NA 0 NA NA NA
"1218" NA NA NA 0 NA 0 0 0 NA 0 0 NA
"1228" NA NA NA NA 0 NA NA NA NA NA NA NA
"1229" NA NA NA NA NA NA 0 NA NA NA NA NA
"1231" NA NA NA NA NA NA 0 0 NA NA 0 NA
"1241" NA NA NA NA NA NA NA 0 NA NA NA NA
"1242" NA NA NA NA NA 0 NA NA NA NA NA NA
"1245" NA NA NA 0 NA 0 NA NA NA NA NA NA
"1246" NA NA NA 0 0 0 0 0 NA NA NA NA
"1256" NA NA 0 NA NA NA NA NA NA NA NA NA
"1257" NA NA NA NA NA 0 NA NA NA NA NA NA
"1258" NA NA NA NA NA 0 NA NA NA NA NA NA
"1259" NA NA NA 0 NA 0 NA NA NA 0 NA NA
"1260" NA NA NA 0 0 NA 0 0 NA 0 NA NA
"1271" NA NA NA NA 0 0 0 0 0 NA NA NA
"1273" NA NA NA 0 NA 0 NA NA NA NA NA NA
"1274" NA NA NA 0 0 NA 0 0 NA NA NA NA
"1284" NA NA NA NA 0 NA NA NA NA NA NA NA
"1285" NA NA NA NA 0 0 0 NA 0 NA NA NA
"1287" NA NA NA 0 NA NA 0 NA NA NA NA NA
"1288" NA NA NA NA NA NA 0 NA NA NA NA NA
"1296" NA NA NA NA NA NA NA 0 NA NA NA NA
"1297" NA NA NA NA NA NA NA NA NA 0 NA NA
"1298" NA NA NA NA 0 NA NA NA NA NA NA NA
"1299" NA NA NA NA 0 NA NA NA NA NA NA NA
"1300" NA NA NA NA NA 0 NA NA NA NA NA NA
"1301" NA NA NA 0 NA NA NA 0 NA 0 NA NA
"1302" NA NA NA NA 0 0 0 0 NA NA NA NA
"1303" NA NA NA NA NA 0 NA NA NA NA NA NA
"1314" NA NA NA NA NA 0 NA NA 0 0 NA NA
"1315" NA NA NA NA NA NA NA 0 NA NA NA NA
"1317" NA NA NA NA NA NA 0 NA NA NA NA NA
"1318" NA NA NA 0 0 NA NA NA 0 NA NA NA
"1329" NA NA NA NA 0 NA NA NA NA NA NA NA
"1330" NA NA NA NA 0 NA NA NA NA NA NA NA
"1331" NA NA NA NA 0 NA 0 NA 0 0 NA NA
"1333" NA NA NA NA NA NA NA NA NA 0 NA NA
"1334" NA NA NA 0 NA 0 0 NA NA NA NA NA
"1347" NA NA NA NA NA NA NA NA 0 NA NA NA
"1349" NA NA NA NA NA NA NA NA NA 0 NA NA
"1350" NA NA NA NA 0 NA NA NA NA 0 NA NA
"1351" NA NA NA NA 0 NA NA NA NA NA NA NA
"1362" NA NA NA NA 0 NA NA NA NA NA NA NA
"1364" NA NA NA NA NA NA 0 NA 0 NA NA NA
"1365" NA NA NA NA NA 0 NA NA NA NA NA NA
"1367" NA NA NA NA NA 0 0 0 0 NA NA NA
"1375" 0 0 NA NA NA 0 NA NA NA NA NA NA
"1379" NA NA NA NA NA 0 NA NA 0 NA NA NA
"1380" NA NA NA NA NA 0 NA NA 0 0 NA NA
"1381" NA NA NA NA NA NA NA 0 NA NA NA NA
"1382" NA NA NA NA NA 0 0 0 0 NA NA NA
"1383" NA NA NA NA NA NA NA NA 0 NA NA NA
"1392" NA NA NA NA 0 NA NA NA 0 NA NA NA
"1394" NA NA NA NA NA 0 NA NA NA NA NA NA
"1397" NA NA NA 0 NA 0 0 0 NA NA NA NA
"1410" NA NA NA NA NA 0 NA NA 0 NA NA NA
"1411" NA NA NA NA NA NA NA 0 NA NA NA NA
"1412" NA NA NA NA NA NA 0 NA NA NA NA NA
"1422" NA NA NA NA 0 NA NA NA NA NA NA NA
"1425" NA NA NA NA NA 0 NA NA NA NA NA NA
"1426" NA NA NA NA NA NA NA NA NA 0 NA NA
"1427" 0 NA NA NA 0 0 NA 0 NA NA NA 0
"1428" NA NA NA NA NA NA NA NA NA 0 NA NA
"1439" NA NA 0 NA NA NA NA 0 NA NA 0 NA
"1440" NA NA 0 NA NA NA NA NA NA NA NA NA
"1441" NA NA NA NA NA NA NA NA 0 NA NA NA
"1443" NA NA NA NA NA NA NA 0 NA NA NA NA
"1444" NA NA NA NA 0 NA NA NA 0 NA NA NA
"1455" NA NA NA NA NA NA NA 0 NA NA NA NA
"1456" NA NA NA NA NA 0 NA NA NA NA NA NA
"1457" NA NA 0 NA NA NA NA NA NA NA NA NA
"1458" NA NA NA NA NA NA 0 0 0 NA NA NA
"1459" NA NA NA NA NA NA NA 0 NA NA NA NA
"1470" NA NA NA NA NA 0 NA NA NA NA NA NA
"1471" NA NA NA NA NA NA 0 NA NA NA NA NA
"1473" NA NA NA NA NA NA NA 0 NA NA NA NA
"1474" NA NA NA NA NA NA 0 NA 0 NA NA NA
"1480" NA NA NA NA NA NA NA NA NA NA 0 NA
"1482" NA NA NA NA 0 NA NA NA NA NA NA NA
"1483" NA NA 0 NA NA NA NA 0 NA NA NA NA
"1484" NA NA NA NA NA NA 0 NA NA NA NA NA
"1487" NA NA NA NA NA NA 0 0 NA NA NA NA
"1488" NA NA NA NA NA 0 NA 0 NA NA NA NA
"1497" NA NA NA NA NA NA NA NA 0 NA NA NA
"1498" NA NA NA NA 0 NA NA NA NA NA NA NA
"1499" NA NA 0 NA NA NA NA NA NA NA NA NA
"1500" NA NA 0 NA NA NA NA 0 NA 0 NA NA
"1503" NA NA NA NA NA NA NA 0 NA NA NA NA
"1504" NA NA NA NA NA NA 0 NA NA NA NA NA
"1506" NA NA NA NA NA NA NA NA NA NA 0 NA
"1513" NA NA 0 NA NA NA NA 0 NA NA NA NA
"1514" NA NA 0 NA NA NA NA NA NA NA NA NA
"1515" NA NA 0 NA NA NA 0 NA NA NA NA NA
"1518" NA NA NA NA NA NA 0 0 NA NA NA NA
"1529" NA NA NA NA NA NA NA NA 0 NA NA NA
"1530" NA NA NA NA NA 0 NA NA NA NA NA NA
"1531" NA NA NA NA NA NA 0 NA NA NA NA NA
"1532" NA NA NA NA NA NA 0 NA NA NA NA NA
"1533" NA NA NA NA NA NA 0 NA NA NA NA NA
"1541" NA NA 0 NA 0 NA NA NA NA NA NA NA
"1544" NA NA NA NA NA 0 0 NA NA NA NA NA
"1546" NA NA NA NA NA NA NA 0 NA NA NA NA
"1547" NA NA NA NA NA NA 0 NA NA NA NA NA
"1556" NA NA NA NA 0 NA NA 0 0 NA 0 NA
"1557" NA NA 0 NA NA NA NA NA NA NA NA NA
"1558" NA NA 0 NA NA NA NA 0 NA NA NA NA
"1570" NA NA NA NA 0 NA NA NA NA NA NA NA
"1571" NA NA 0 NA NA NA NA 0 NA NA NA NA
"1572" NA NA 0 NA NA 0 NA 0 NA NA NA NA
"1573" NA NA 0 NA NA 0 NA NA NA NA NA NA
"1574" NA NA NA NA NA NA NA 0 NA NA NA NA
"1576" NA NA NA NA NA NA NA 0 NA NA NA NA
"1586" NA NA NA NA NA NA NA NA 0 NA NA NA
"1587" NA NA NA NA NA NA NA 0 NA NA NA NA
"1589" NA NA NA NA NA NA NA 0 NA NA NA NA
"1593" NA NA NA NA NA NA NA 0 NA NA NA NA
"1595" NA NA NA NA NA 0 NA NA NA NA NA NA
"1596" NA NA NA NA 0 NA NA NA NA NA NA NA
"1599" NA NA NA NA NA 0 NA NA NA NA NA NA
"1600" NA NA NA NA NA 0 NA NA NA NA NA NA
"1601" NA NA NA NA NA 0 NA 0 NA NA NA NA
"1608" NA NA NA NA NA 0 NA NA NA NA NA NA
"1609" NA NA NA NA 0 NA NA NA NA NA NA NA
"1610" NA NA 0 NA NA NA NA NA NA NA NA NA
"1611" NA NA NA NA NA NA NA NA NA NA 0 NA
"1613" NA NA NA NA NA NA 0 NA NA NA NA NA
"1621" NA NA NA NA NA 0 NA NA NA NA NA NA
"1622" NA NA NA NA NA 0 NA NA NA NA NA NA
"1624" NA NA 0 NA NA NA NA NA NA NA NA NA
"1625" NA NA NA NA NA 0 NA NA NA NA NA NA
"1628" NA NA NA NA NA NA NA 0 NA NA NA NA
"1634" NA NA NA NA NA 0 NA NA NA NA NA NA
"1638" NA NA 0 NA NA NA 0 NA NA NA NA NA
"1639" NA NA NA NA NA NA 0 NA NA NA NA NA
"1650" NA NA NA NA NA NA NA 0 NA NA NA NA
"1651" NA NA NA NA NA 0 0 NA NA NA NA NA
"1652" NA NA NA NA NA NA NA 0 NA NA NA NA
"1654" NA NA NA NA NA NA NA 0 NA NA NA NA
"1659" NA NA NA NA NA 0 NA NA NA NA NA NA
"1661" NA NA NA NA NA 0 NA NA NA NA NA NA
"1662" NA NA NA NA 0 NA NA NA NA NA NA NA
"1664" NA 0 NA NA NA NA NA 0 0 NA NA NA
"1665" NA NA NA NA NA NA NA 0 0 NA NA NA
"1666" NA NA NA NA NA NA 0 NA NA NA NA NA
"1673" NA 0 NA NA NA NA NA NA 0 NA NA 0
"1677" NA NA NA NA NA NA 0 0 NA NA NA NA
"1678" NA NA NA NA NA NA NA 0 NA NA NA NA
"1687" NA NA NA NA NA 0 NA NA NA NA NA NA
"1688" NA NA NA NA 0 NA NA NA NA NA NA NA
"1690" NA NA NA NA NA NA 0 0 NA NA NA NA
"1691" NA NA NA NA NA NA 0 0 NA NA NA NA
"1693" 0 NA 0 NA 0 0 0 0 NA NA NA 0
"1703" NA NA NA NA NA NA 0 NA NA NA NA NA
"1704" NA NA NA NA NA 0 0 0 0 NA NA NA
"1715" NA NA NA NA 0 NA NA NA NA NA NA NA
"1716" NA NA NA NA NA NA 0 NA NA NA NA NA
"1717" NA NA NA NA NA NA NA NA 0 NA NA NA
"1720" NA NA NA NA NA NA NA 0 NA NA NA NA
"1727" NA NA NA NA 0 NA NA NA NA NA NA NA
"1728" NA NA NA NA NA NA 0 NA NA 0 NA NA
"1729" NA NA NA NA NA NA 0 NA NA NA NA NA
"1730" NA NA NA NA NA NA NA 0 0 NA NA NA
"1732" NA NA NA NA NA NA NA NA 0 NA NA NA
"1738" NA NA NA NA NA 0 NA NA NA NA NA NA
"1739" NA NA NA NA 0 0 NA NA NA NA NA NA
"1740" NA NA NA NA NA NA 0 0 NA NA NA NA
"1741" NA NA NA NA NA NA NA 0 NA NA NA NA
"1742" NA NA NA NA NA 0 NA NA 0 NA NA NA
"1744" NA NA NA NA NA NA NA NA 0 NA NA NA
"1749" NA NA NA NA NA NA NA NA NA NA 0 NA
"1752" NA NA NA NA NA NA 0 NA NA 0 NA NA
"1753" NA NA NA NA NA NA 0 NA NA NA NA NA
"1755" NA NA NA NA NA 0 NA NA NA NA NA NA
"1756" NA NA NA NA NA NA NA NA 0 NA NA NA
"1763" NA 0 NA NA NA NA NA NA NA NA NA NA
"1764" NA 0 NA NA NA NA 0 NA 0 NA NA NA
"1765" NA NA NA NA NA NA NA NA 0 NA NA NA
"1766" NA NA NA NA NA 0 NA NA 0 NA NA NA
"1775" NA NA NA NA NA 0 NA NA NA NA NA NA
"1777" NA 0 NA NA NA NA 0 NA NA NA NA NA
"1778" NA 0 NA NA NA NA NA 0 0 NA NA NA
"1779" NA NA NA NA NA 0 0 NA NA NA NA NA
"1789" NA NA NA NA NA 0 NA NA NA NA NA NA
"1790" NA NA NA NA NA 0 NA NA NA NA NA NA
"1792" NA NA NA NA NA NA 0 NA 0 NA NA NA
"1793" NA NA NA NA NA 0 0 0 NA NA 0 NA
"1803" NA NA NA NA NA 0 NA NA NA NA NA NA
"1816" NA NA NA NA NA 0 NA NA NA NA NA NA
"1817" NA NA NA NA NA NA 0 NA NA NA NA NA
"1818" NA 0 NA NA NA NA NA NA NA NA NA NA
"1819" NA NA NA NA NA 0 0 NA 0 NA NA NA
"1820" NA NA NA NA NA 0 0 0 NA NA NA NA
"1832" NA NA NA NA NA NA NA 0 0 0 NA NA
"1833" NA 0 NA NA NA NA NA 0 0 NA NA NA
"1834" NA NA NA NA NA NA 0 NA NA NA NA NA
"1847" NA NA NA NA NA NA 0 0 0 NA NA NA
"1848" NA NA NA NA NA 0 0 0 0 NA NA NA
"1849" NA NA NA NA NA NA 0 NA NA NA NA NA
"1860" NA NA NA NA NA NA NA NA 0 0 NA NA
"1861" NA NA NA NA NA 0 0 0 0 NA NA NA
"1873" NA 0 NA NA NA NA NA NA NA NA NA NA
"1875" NA NA NA NA NA 0 0 0 0 0 NA NA
"1876" NA NA NA NA NA NA 0 NA NA NA NA NA
"1877" NA NA NA NA NA NA 0 NA NA NA NA NA
"1886" NA 0 NA NA NA NA NA NA NA NA NA NA
"1887" NA NA NA NA NA NA 0 NA NA NA NA NA
"1888" NA 0 NA NA NA NA 0 NA 0 NA NA NA
"1889" NA NA NA NA NA NA 0 0 0 NA NA NA
"1903" NA 0 NA NA NA NA 0 0 0 0 NA NA
"1904" NA NA NA NA NA NA NA NA 0 NA NA NA
"1911" NA 0 NA NA NA NA NA NA NA NA NA NA
"1916" NA NA NA 0 0 0 0 NA NA NA NA NA
"1917" NA NA NA NA NA NA 0 0 0 NA NA NA
"1925" NA 0 NA NA NA NA NA NA NA NA NA NA
"1926" 0 NA NA NA 0 NA 0 NA NA NA 0 0
"1927" NA NA NA NA 0 NA 0 NA NA NA NA NA
"1928" NA NA NA NA NA NA 0 0 NA NA NA NA
"1929" NA NA NA NA NA 0 0 0 0 NA NA NA
"1930" NA NA NA NA NA NA 0 NA NA NA NA NA
"1941" NA 0 NA NA NA 0 0 NA NA NA NA NA
"1942" NA NA NA NA NA NA 0 0 0 NA NA NA
"1943" NA NA NA NA NA NA 0 NA NA NA NA NA
"1953" NA NA NA NA NA NA 0 NA NA NA NA NA
"1954" NA NA NA 0 0 0 0 0 NA NA NA NA
"1955" NA NA NA NA NA 0 0 0 NA NA NA NA
"1956" NA NA NA NA NA NA 0 NA NA NA NA NA
"1958" NA 0 NA NA 0 0 0 NA NA NA NA 0
"1966" NA NA NA NA 0 0 0 0 NA 0 NA NA
"1967" NA NA NA NA NA 0 0 0 0 NA NA NA
"1968" NA NA NA NA NA NA 0 NA NA NA NA NA
"1977" NA NA NA NA NA NA NA NA NA NA 0 NA
"1978" NA NA NA NA NA 0 0 NA NA NA NA NA
"1979" NA NA 0 NA 0 NA 0 NA 0 NA NA NA
"1980" NA NA NA NA NA NA 0 0 NA NA NA NA
"1981" NA NA NA NA NA NA NA 0 NA NA NA NA
"1988" NA NA NA NA NA NA 0 NA NA NA NA NA
"1990" NA 0 0 NA NA 0 NA NA NA NA NA NA
"1991" NA NA 0 0 0 0 0 NA 0 0 NA NA
"1992" NA NA NA NA NA NA 0 NA 0 NA NA NA
"1993" NA NA NA NA NA NA NA 0 NA NA NA NA
"2002" NA NA NA NA NA NA 0 NA NA NA NA NA
"2003" NA NA NA 0 NA NA 0 NA NA NA NA NA
"2004" NA NA NA NA NA NA 0 NA NA NA NA NA
"2005" NA NA NA NA 0 NA NA NA NA NA NA NA
"2015" NA NA NA 0 NA NA NA NA NA NA NA NA
"2016" NA NA NA NA NA NA 0 NA NA NA NA NA
"2025" NA NA NA NA NA NA NA NA NA NA 0 NA
"2026" NA 0 NA NA NA NA NA NA NA NA 0 NA
"2027" NA NA 0 0 NA NA 0 NA NA 0 NA NA
"2028" NA NA NA 0 NA NA 0 NA NA NA NA NA
"2037" NA NA NA NA NA NA NA NA NA 0 0 NA
"2038" NA 0 0 0 NA NA 0 NA NA NA NA NA
"2039" NA NA 0 NA NA NA 0 NA NA NA NA NA
"2047" 0 NA NA NA NA NA NA NA NA NA NA NA
"2048" NA NA NA NA NA NA 0 NA NA 0 NA NA
"2049" NA 0 0 NA NA NA NA NA NA NA NA NA
"2050" NA NA NA NA 0 NA NA NA NA NA NA NA
"2057" 0 NA NA NA NA NA NA NA NA NA NA 0
"2058" NA NA NA NA NA NA NA NA NA NA 0 NA
"2060" NA NA NA NA 0 NA NA NA NA NA NA NA
"2065" NA NA NA NA NA NA NA NA NA NA 0 NA
"2066" NA 0 NA NA NA NA NA NA NA 0 0 0
"2067" NA 0 NA NA NA NA NA NA NA 0 NA 0
"2068" NA NA 0 0 NA 0 0 NA NA NA NA NA
"2070" NA NA NA NA 0 NA 0 NA NA NA NA NA
"2076" NA 0 NA NA NA NA NA NA NA NA 0 NA
"2077" NA 0 0 0 NA NA 0 NA NA 0 0 0
"2078" NA NA 0 NA NA NA NA NA NA NA 0 NA
"2079" NA NA NA NA 0 NA NA NA NA NA NA NA
"2084" 0 NA NA NA NA NA NA NA NA NA NA NA
"2085" NA 0 0 NA NA NA 0 NA NA 0 NA NA
"2086" NA 0 0 NA NA NA 0 NA NA 0 NA NA
"2092" 0 NA NA NA NA NA NA NA NA NA NA NA
"2093" 0 NA 0 NA NA NA NA NA NA NA NA 0
"2094" 0 NA NA NA NA NA NA NA NA NA NA 0
"2101" 0 0 NA NA NA NA NA NA NA NA NA NA
"2102" 0 0 0 NA NA NA NA NA NA NA 0 NA
"2103" NA NA NA NA NA NA NA NA NA 0 NA NA
"2104" NA NA NA NA 0 NA NA NA NA NA NA NA
"2109" 0 0 NA NA NA NA NA NA NA NA NA NA
"2110" 0 0 NA NA NA NA NA NA NA 0 0 NA
"2111" NA 0 0 NA NA NA 0 NA NA NA NA NA
"2112" NA 0 NA NA NA NA NA NA NA NA NA NA
"2113" NA NA NA NA 0 NA NA NA NA NA NA NA
"2118" 0 NA NA NA NA NA NA NA NA NA 0 NA
"2119" NA 0 0 NA NA NA 0 NA NA NA 0 0
"2120" NA 0 NA NA NA NA NA NA NA 0 0 NA
"2121" NA 0 NA NA NA NA NA NA NA NA NA NA
"2127" 0 0 NA NA 0 0 NA NA NA 0 0 0
"2128" NA 0 NA NA NA NA NA NA NA 0 NA 0
"2134" NA NA NA NA NA NA 0 NA NA NA NA NA
"2136" NA 0 NA NA NA NA NA NA NA NA 0 NA
"2137" NA NA NA NA NA NA NA NA NA NA 0 0
"2138" NA 0 NA NA NA NA NA NA NA NA NA NA
"2145" NA 0 NA NA NA NA NA NA NA NA 0 0
"2146" NA 0 NA NA NA NA 0 NA NA NA NA NA
"2154" NA NA NA NA NA NA NA NA NA NA 0 0
"2156" NA 0 NA NA NA NA 0 NA NA NA NA NA
"2157" NA 0 NA NA NA NA NA NA NA NA NA NA
"2164" NA NA NA NA NA NA NA NA NA NA NA 0
"2166" NA 0 NA NA NA NA NA NA NA NA NA NA
"2167" NA NA NA NA NA NA 0 NA NA NA NA NA
"2184" NA NA NA NA NA NA 0 NA NA NA NA NA
"2191" NA NA NA NA NA NA NA 0 NA NA NA NA
"2194" NA NA NA NA NA NA NA NA NA NA 0 NA
"2195" NA NA NA NA NA NA NA NA NA NA 0 NA
