"NLists" "NSppDetec"
"5339" 4 1
"5364" 6 1
"5380" 11 1
"5389" 3 2
"5406" 7 1
"5416" 5 2
"5434" 1 1
"5443" 9 1
"5461" 2 1
"5462" 1 1
"5472" 8 1
"5473" 11 1
"5474" 12 2
"5504" 12 1
"5505" 5 1
"5506" 3 1
"5536" 87 1
"5537" 15 1
"5539" 3 1
"5570" 53 1
"5571" 54 1
"5572" 17 1
"5603" 18 1
"5604" 34 1
"5605" 72 1
"5606" 262 1
"5639" 157 1
"5640" 112 1
"5677" 176 1
"5678" 100 1
"5717" 117 1
"5718" 39 1
"5746" 1 1
"5759" 102 1
"5760" 4 1
"5804" 3 1
"5975" 1 1
"6026" 2 1
"6078" 1 1
"6131" 6 1
"6228" 1 1
"6315" 3 1
"6383" 1 1
"6400" 14 3
"6416" 1 1
"6444" 1 1
"6457" 1 1
"6480" 2 1
"6493" 4 1
"6533" 2 1
"6534" 4 1
"6535" 1 1
"6565" 3 1
"6597" 1 1
"6784" 1 1
"6824" 2 1
"6902" 12 2
"7098" 3 1
"7175" 1 1
"7248" 3 1
"7284" 9 1
"7319" 4 1
"7358" 2 2
"7359" 3 1
"7394" 4 2
"7395" 2 1
"7396" 9 1
"7430" 4 1
"7467" 3 2
"7504" 3 1
"7577" 5 2
"7652" 6 1
"7690" 10 3
"7769" 2 1
"7844" 1 1
"7880" 3 1
"7920" 11 3
"7996" 8 4
"8119" 10 3
"8181" 10 3
"8182" 13 3
"8183" 3 1
"8185" 1 1
"8232" 7 2
"8233" 14 3
"8234" 20 3
"8235" 19 2
"8236" 7 2
"8237" 6 3
"8266" 4 1
"8283" 12 2
"8284" 14 4
"8285" 10 2
"8286" 20 3
"8287" 31 4
"8331" 6 2
"8332" 12 4
"8333" 7 2
"8334" 1 1
"8335" 3 1
"8336" 40 3
"8337" 38 4
"8368" 5 2
"8379" 1 1
"8384" 1 1
"8385" 8 3
"8386" 4 2
"8387" 1 1
"8391" 8 3
"8392" 1 1
"8432" 10 3
"8434" 3 2
"8435" 5 2
"8437" 11 3
"8438" 15 4
"8439" 11 2
"8475" 1 1
"8483" 1 1
"8484" 2 2
"8485" 9 3
"8486" 1 1
"8487" 6 3
"8488" 19 3
"8489" 10 2
"8490" 27 4
"8491" 8 3
"8536" 8 2
"8537" 15 4
"8538" 12 4
"8539" 17 3
"8540" 20 3
"8541" 10 3
"8542" 9 3
"8543" 5 4
"8577" 2 1
"8585" 1 1
"8586" 7 4
"8587" 19 5
"8588" 19 5
"8589" 8 4
"8590" 11 4
"8591" 8 2
"8592" 1 1
"8622" 3 2
"8630" 11 4
"8631" 6 3
"8632" 30 5
"8633" 17 3
"8634" 11 3
"8635" 1 1
"8636" 1 1
"8676" 6 2
"8677" 6 3
"8678" 12 5
"8679" 11 4
"8680" 16 3
"8681" 14 3
"8715" 3 2
"8727" 13 5
"8728" 3 2
"8729" 1 1
"8730" 3 3
"8731" 2 1
"8775" 5 4
"8776" 23 6
"8777" 2 2
"8781" 1 1
"8812" 3 2
"8823" 8 4
"8824" 25 5
"8825" 12 5
"8860" 7 2
"8867" 5 4
"8868" 9 5
"8869" 9 5
"8870" 7 5
"8871" 20 5
"8906" 1 1
"8913" 4 3
"8914" 27 6
"8915" 13 6
"8916" 4 4
"8917" 11 5
"8918" 27 6
"8960" 16 6
"8961" 13 6
"8962" 9 5
"8963" 2 2
"8964" 6 2
"8965" 9 4
"8966" 18 5
"8967" 4 3
"8997" 2 2
"8998" 11 2
"9005" 11 4
"9006" 6 4
"9007" 4 2
"9008" 4 3
"9009" 6 4
"9010" 3 3
"9011" 17 5
"9012" 24 6
"9013" 15 5
"9014" 4 3
"9045" 3 1
"9050" 4 4
"9051" 24 6
"9052" 1 1
"9054" 2 2
"9056" 5 4
"9057" 1 1
"9058" 15 4
"9059" 26 6
"9060" 20 5
"9061" 14 5
"9089" 2 2
"9094" 6 5
"9095" 9 6
"9096" 4 3
"9097" 3 2
"9098" 6 5
"9101" 4 3
"9103" 7 4
"9104" 7 5
"9105" 17 5
"9106" 30 5
"9135" 14 2
"9139" 2 2
"9140" 7 4
"9141" 3 3
"9142" 2 2
"9144" 1 1
"9145" 1 1
"9148" 2 2
"9149" 12 4
"9150" 16 6
"9151" 21 6
"9152" 7 4
"9177" 1 1
"9181" 11 5
"9182" 18 6
"9185" 3 3
"9188" 2 2
"9191" 13 6
"9192" 9 3
"9193" 14 5
"9194" 21 6
"9220" 1 1
"9221" 5 3
"9222" 1 1
"9224" 6 5
"9225" 7 4
"9226" 2 2
"9230" 4 2
"9232" 9 3
"9234" 4 4
"9235" 8 4
"9236" 1 1
"9237" 9 5
"9238" 16 5
"9261" 7 2
"9262" 10 5
"9263" 14 5
"9264" 6 4
"9265" 1 1
"9266" 2 2
"9269" 3 3
"9270" 1 1
"9271" 2 2
"9273" 6 3
"9274" 2 2
"9276" 8 3
"9277" 14 6
"9278" 20 6
"9302" 6 4
"9303" 1 1
"9304" 1 1
"9307" 1 1
"9308" 4 2
"9310" 2 2
"9311" 3 2
"9312" 4 3
"9313" 4 4
"9316" 3 3
"9317" 8 4
"9318" 13 6
"9319" 10 6
"9320" 21 5
"9321" 7 4
"9326" 1 1
"9344" 1 1
"9348" 1 1
"9349" 3 2
"9351" 2 2
"9352" 1 1
"9356" 1 1
"9358" 6 4
"9360" 12 5
"9361" 15 5
"9362" 10 6
"9363" 16 5
"9366" 17 5
"9367" 19 5
"9387" 3 3
"9388" 10 5
"9393" 2 2
"9397" 4 4
"9399" 3 3
"9400" 2 2
"9401" 5 4
"9402" 10 5
"9403" 13 4
"9404" 23 6
"9405" 13 5
"9406" 6 4
"9407" 9 5
"9408" 8 4
"9409" 14 5
"9429" 2 2
"9430" 1 1
"9431" 2 1
"9436" 1 1
"9438" 4 4
"9441" 5 4
"9442" 1 1
"9444" 9 5
"9445" 5 5
"9446" 11 4
"9447" 21 6
"9448" 28 6
"9449" 14 5
"9450" 17 5
"9469" 1 1
"9470" 3 3
"9475" 2 2
"9480" 2 2
"9481" 3 3
"9482" 2 2
"9486" 1 1
"9487" 13 5
"9488" 10 6
"9489" 11 5
"9490" 8 4
"9491" 30 6
"9522" 5 4
"9523" 2 2
"9526" 7 4
"9527" 3 3
"9528" 19 5
"9529" 24 6
"9530" 13 6
"9531" 12 5
"9532" 25 6
"9558" 1 1
"9560" 4 3
"9561" 1 1
"9562" 1 1
"9564" 1 1
"9565" 5 2
"9566" 4 3
"9567" 5 4
"9568" 6 5
"9569" 7 3
"9570" 9 5
"9571" 13 5
"9572" 17 6
"9573" 1 1
"9603" 1 1
"9606" 2 2
"9607" 3 3
"9609" 2 2
"9610" 7 5
"9611" 5 5
"9612" 16 6
"9613" 8 5
"9629" 1 1
"9630" 1 1
"9639" 4 3
"9641" 1 1
"9649" 2 2
"9650" 2 1
"9651" 7 4
"9652" 32 5
"9653" 17 6
"9677" 1 1
"9678" 1 1
"9679" 1 1
"9682" 1 1
"9684" 4 3
"9685" 3 3
"9686" 1 1
"9688" 5 4
"9689" 3 3
"9690" 12 6
"9691" 15 6
"9692" 5 4
"9705" 1 1
"9711" 1 1
"9714" 1 1
"9716" 1 1
"9717" 1 1
"9718" 3 2
"9720" 2 2
"9721" 1 1
"9722" 3 2
"9723" 3 2
"9724" 2 2
"9725" 1 1
"9726" 1 1
"9727" 17 6
"9728" 6 4
"9755" 2 2
"9756" 4 2
"9757" 5 3
"9758" 1 1
"9759" 6 4
"9760" 7 3
"9761" 5 4
"9762" 3 2
"9763" 5 4
"9764" 35 6
"9777" 1 1
"9783" 1 1
"9785" 3 3
"9787" 5 3
"9789" 6 3
"9791" 6 5
"9792" 1 1
"9793" 4 3
"9794" 13 4
"9807" 2 2
"9809" 1 1
"9810" 1 1
"9811" 2 2
"9819" 7 4
"9820" 4 3
"9821" 4 3
"9822" 11 5
"9836" 1 1
"9843" 7 4
"9845" 2 2
"9846" 2 2
"9847" 6 4
"9848" 3 3
"9849" 6 4
"9850" 13 5
"9868" 2 1
"9869" 3 3
"9870" 1 1
"9873" 3 2
"9874" 4 4
"9875" 6 4
"9876" 4 4
"9877" 13 5
"9878" 6 5
"9879" 23 6
"9894" 1 1
"9897" 3 1
"9898" 6 4
"9899" 2 2
"9900" 2 2
"9901" 3 3
"9902" 2 2
"9903" 4 4
"9904" 1 1
"9905" 3 3
"9906" 2 2
"9907" 9 3
"9908" 19 6
"9909" 12 6
"9910" 5 4
"9924" 1 1
"9925" 2 2
"9926" 2 2
"9927" 1 1
"9929" 1 1
"9930" 2 2
"9931" 4 4
"9932" 1 1
"9933" 4 3
"9934" 1 1
"9935" 5 3
"9936" 5 3
"9937" 40 6
"9938" 15 6
"9939" 15 5
"9940" 12 5
"9941" 1 1
"9942" 6 3
"9954" 1 1
"9957" 1 1
"9960" 4 2
"9962" 4 3
"9963" 3 3
"9967" 9 4
"9968" 14 5
"9969" 5 3
"9970" 5 4
"9971" 18 6
"9972" 31 6
"9973" 1 1
"9984" 2 2
"9985" 1 1
"9986" 3 3
"9987" 4 4
"9989" 5 4
"9993" 2 2
"9994" 2 2
"9995" 1 1
"9996" 4 3
"9998" 8 5
"9999" 19 5
"10000" 23 5
"10009" 1 1
"10011" 3 3
"10012" 7 5
"10014" 2 2
"10015" 2 2
"10016" 14 2
"10017" 3 3
"10019" 2 2
"10020" 7 3
"10021" 6 4
"10022" 2 2
"10023" 3 3
"10024" 6 4
"10025" 4 2
"10026" 20 6
"10037" 7 4
"10038" 2 2
"10040" 3 3
"10041" 3 3
"10043" 3 3
"10044" 2 2
"10046" 1 1
"10047" 4 4
"10048" 5 4
"10049" 20 5
"10058" 1 1
"10059" 1 1
"10062" 2 2
"10063" 5 5
"10066" 4 4
"10069" 2 1
"10070" 5 5
"10072" 6 5
"10073" 7 4
"10075" 21 5
"10082" 1 1
"10084" 2 2
"10085" 7 3
"10087" 4 2
"10089" 3 3
"10090" 8 4
"10091" 5 3
"10093" 2 2
"10094" 4 3
"10095" 4 4
"10097" 7 5
"10098" 18 5
"10110" 2 2
"10111" 2 2
"10112" 2 2
"10113" 5 2
"10114" 1 1
"10116" 1 1
"10117" 3 2
"10119" 2 2
"10120" 3 3
"10121" 4 3
"10122" 2 2
"10123" 27 6
"10131" 2 2
"10132" 1 1
"10133" 2 2
"10134" 8 5
"10135" 3 2
"10141" 6 4
"10145" 2 2
"10146" 10 5
"10157" 1 1
"10161" 8 4
"10162" 1 1
"10163" 3 3
"10166" 3 3
"10167" 1 1
"10168" 6 3
"10169" 2 2
"10170" 3 2
"10171" 40 6
"10179" 1 1
"10180" 1 1
"10181" 2 2
"10182" 1 1
"10183" 1 1
"10184" 3 2
"10187" 2 1
"10188" 4 4
"10189" 9 5
"10190" 1 1
"10191" 2 2
"10192" 6 4
"10193" 5 3
"10201" 2 1
"10202" 1 1
"10203" 3 3
"10204" 1 1
"10206" 1 1
"10207" 7 3
"10208" 4 2
"10209" 3 2
"10210" 4 4
"10211" 4 4
"10214" 2 2
"10222" 1 1
"10223" 3 3
"10224" 3 3
"10225" 3 3
"10226" 5 3
"10227" 5 5
"10228" 4 4
"10230" 5 4
"10232" 5 4
"10234" 3 3
"10235" 2 2
"10236" 19 6
"10243" 1 1
"10247" 2 2
"10251" 5 3
"10252" 3 3
"10253" 4 4
"10254" 3 3
"10256" 1 1
"10257" 3 1
"10266" 2 2
"10269" 4 4
"10271" 1 1
"10272" 3 3
"10273" 8 4
"10274" 4 3
"10276" 7 5
"10278" 2 2
"10279" 3 3
"10280" 21 6
"10289" 5 4
"10290" 3 2
"10291" 1 1
"10293" 5 4
"10294" 6 4
"10295" 9 5
"10296" 7 3
"10297" 3 3
"10298" 9 5
"10299" 7 4
"10300" 1 1
"10301" 9 5
"10302" 1 1
"10303" 13 4
"10310" 2 1
"10313" 4 3
"10314" 3 2
"10316" 2 2
"10317" 8 4
"10318" 3 2
"10319" 7 3
"10320" 1 1
"10323" 5 4
"10331" 1 1
"10332" 3 2
"10334" 5 3
"10335" 7 4
"10336" 1 1
"10337" 2 2
"10338" 1 1
"10339" 3 3
"10340" 7 5
"10341" 2 1
"10343" 3 3
"10344" 3 2
"10345" 35 6
"10355" 9 4
"10356" 1 1
"10357" 3 3
"10361" 5 4
"10362" 2 2
"10363" 4 2
"10364" 2 2
"10365" 2 2
"10366" 3 3
"10367" 8 5
"10368" 10 4
"10376" 3 2
"10377" 1 1
"10379" 2 2
"10380" 4 2
"10383" 7 4
"10384" 2 2
"10385" 4 4
"10389" 7 4
"10400" 1 1
"10401" 8 4
"10402" 3 2
"10403" 1 1
"10407" 3 3
"10408" 2 2
"10410" 1 1
"10411" 2 2
"10412" 14 5
"10420" 1 1
"10421" 2 1
"10423" 5 3
"10425" 6 4
"10426" 15 5
"10427" 2 2
"10428" 4 4
"10429" 3 3
"10431" 4 4
"10432" 3 3
"10433" 1 1
"10442" 1 1
"10443" 2 2
"10444" 15 5
"10446" 2 2
"10448" 2 2
"10451" 6 3
"10452" 2 2
"10454" 11 5
"10462" 1 1
"10463" 5 2
"10465" 4 4
"10466" 2 2
"10468" 4 4
"10469" 6 3
"10470" 4 4
"10471" 4 4
"10472" 3 2
"10474" 26 5
"10483" 1 1
"10485" 2 2
"10486" 2 2
"10488" 8 6
"10491" 6 4
"10492" 2 2
"10501" 2 2
"10502" 8 5
"10504" 5 4
"10505" 5 3
"10506" 2 2
"10507" 3 3
"10508" 4 3
"10509" 3 3
"10510" 3 3
"10511" 12 4
"10519" 1 1
"10520" 2 2
"10521" 3 3
"10522" 5 4
"10523" 4 3
"10525" 1 1
"10526" 7 4
"10527" 6 3
"10528" 4 4
"10529" 2 2
"10530" 23 6
"10540" 6 4
"10542" 3 3
"10543" 1 1
"10544" 5 5
"10545" 8 5
"10546" 4 4
"10548" 9 4
"10549" 4 3
"10557" 2 2
"10558" 2 2
"10562" 5 5
"10563" 4 3
"10565" 8 4
"10566" 3 3
"10567" 12 4
"10568" 53 6
"10577" 1 1
"10579" 3 3
"10580" 1 1
"10581" 1 1
"10582" 1 1
"10583" 10 5
"10584" 4 4
"10585" 5 5
"10586" 2 2
"10587" 5 4
"10588" 32 6
"10596" 1 1
"10597" 3 2
"10598" 1 1
"10601" 3 3
"10602" 1 1
"10603" 4 4
"10604" 9 4
"10605" 4 4
"10606" 9 3
"10615" 4 3
"10616" 4 3
"10617" 9 5
"10618" 2 2
"10620" 4 4
"10621" 5 4
"10622" 4 4
"10624" 22 6
"10626" 1 1
"10636" 5 3
"10637" 1 1
"10639" 3 3
"10641" 3 3
"10642" 3 3
"10643" 6 4
"10645" 13 5
"10646" 5 4
"10647" 20 5
"10648" 9 5
"10662" 3 3
"10663" 8 4
"10664" 3 3
"10665" 10 4
"10666" 3 3
"10667" 6 4
"10668" 3 3
"10669" 10 4
"10670" 15 3
"10681" 3 3
"10682" 2 1
"10683" 4 3
"10686" 4 4
"10688" 3 3
"10689" 27 4
"10690" 2 2
"10691" 8 4
"10700" 2 2
"10701" 7 5
"10702" 1 1
"10703" 11 4
"10704" 3 3
"10705" 2 2
"10706" 3 3
"10707" 3 3
"10708" 8 5
"10709" 32 6
"10719" 1 1
"10720" 3 3
"10721" 4 4
"10722" 4 3
"10724" 6 3
"10726" 13 5
"10727" 12 4
"10728" 7 5
"10729" 21 2
"10734" 4 2
"10735" 1 1
"10736" 7 3
"10737" 7 4
"10738" 4 4
"10739" 3 3
"10740" 3 3
"10741" 6 5
"10742" 9 5
"10743" 4 4
"10744" 23 4
"10745" 1 1
"10746" 2 1
"10747" 9 1
"10754" 2 2
"10756" 5 5
"10758" 2 1
"10759" 6 4
"10760" 3 3
"10761" 2 2
"10762" 9 5
"10763" 27 4
"10764" 15 1
"10770" 5 3
"10772" 3 3
"10773" 5 4
"10774" 2 2
"10775" 5 4
"10776" 4 4
"10777" 3 3
"10778" 6 3
"10779" 3 3
"10780" 8 4
"10781" 10 1
"10782" 1 1
"10787" 2 2
"10789" 4 4
"10790" 2 2
"10791" 10 5
"10793" 6 4
"10794" 10 4
"10795" 5 3
"10796" 23 5
"10801" 9 1
"10809" 3 2
"10811" 2 2
"10813" 4 2
"10814" 3 3
"10815" 2 2
"10817" 24 4
"10818" 17 6
"10822" 1 1
"10830" 2 2
"10831" 4 3
"10832" 3 3
"10833" 7 4
"10834" 11 5
"10835" 8 5
"10836" 15 4
"10837" 13 4
"10838" 1 1
"10839" 34 5
"10840" 18 4
"10843" 5 1
"10849" 7 3
"10850" 7 4
"10851" 3 3
"10852" 5 5
"10853" 6 3
"10854" 4 4
"10856" 1 1
"10857" 5 2
"10858" 20 5
"10871" 3 3
"10872" 5 4
"10873" 4 4
"10874" 2 2
"10875" 5 5
"10876" 1 1
"10878" 25 5
"10879" 22 4
"10883" 1 1
"10893" 7 5
"10895" 4 4
"10896" 9 5
"10897" 1 1
"10898" 12 5
"10900" 6 4
"10901" 6 4
"10902" 19 5
"10903" 1 1
"10907" 1 1
"10916" 3 3
"10920" 1 1
"10922" 12 5
"10924" 11 4
"10925" 38 5
"10940" 8 4
"10942" 2 1
"10943" 7 5
"10944" 6 3
"10945" 4 4
"10946" 14 5
"10947" 2 2
"10948" 24 5
"10964" 4 2
"10965" 4 2
"10966" 6 4
"10967" 6 4
"10968" 6 4
"10969" 5 5
"10971" 2 1
"10972" 5 5
"10973" 24 6
"10975" 2 2
"10976" 9 5
"10977" 1 1
"10978" 84 6
"10980" 1 1
"10981" 2 1
"10990" 2 2
"10991" 4 4
"10992" 7 5
"10993" 1 1
"10994" 3 2
"10995" 6 3
"10997" 51 5
"11001" 12 4
"11002" 2 2
"11003" 11 4
"11004" 39 5
"11005" 38 5
"11008" 1 1
"11009" 1 1
"11014" 1 1
"11015" 5 3
"11016" 4 2
"11017" 2 2
"11018" 3 3
"11019" 8 4
"11020" 7 4
"11021" 3 3
"11022" 1 1
"11023" 11 3
"11027" 2 2
"11028" 4 3
"11030" 14 4
"11031" 174 5
"11032" 4 3
"11033" 45 6
"11035" 1 1
"11043" 8 5
"11044" 5 4
"11045" 5 4
"11046" 4 4
"11047" 3 3
"11049" 2 2
"11050" 22 5
"11054" 3 2
"11055" 9 5
"11056" 14 5
"11057" 21 6
"11058" 9 4
"11059" 28 5
"11060" 9 5
"11061" 107 6
"11063" 2 1
"11071" 1 1
"11072" 4 3
"11073" 5 3
"11075" 1 1
"11076" 3 3
"11082" 2 2
"11083" 12 5
"11085" 9 4
"11086" 27 5
"11087" 72 5
"11088" 65 5
"11089" 77 5
"11092" 1 1
"11093" 3 1
"11100" 6 4
"11102" 3 3
"11104" 3 3
"11111" 1 1
"11112" 14 5
"11113" 11 4
"11114" 9 3
"11115" 1 1
"11116" 8 4
"11117" 192 5
"11118" 78 5
"11119" 1 1
"11129" 2 2
"11131" 5 5
"11132" 4 4
"11133" 7 4
"11135" 5 3
"11136" 3 3
"11141" 7 4
"11142" 10 5
"11143" 20 5
"11144" 11 4
"11145" 8 5
"11146" 2 2
"11147" 26 5
"11148" 124 5
"11149" 165 6
"11150" 12 4
"11151" 101 6
"11156" 8 2
"11157" 10 1
"11159" 1 1
"11160" 2 2
"11161" 3 2
"11162" 2 2
"11164" 5 5
"11166" 4 3
"11167" 3 2
"11170" 3 3
"11171" 7 4
"11172" 10 5
"11173" 1 1
"11174" 6 3
"11175" 11 4
"11176" 3 1
"11177" 38 4
"11178" 84 4
"11179" 48 4
"11180" 183 5
"11181" 59 5
"11182" 28 6
"11185" 2 2
"11186" 2 2
"11190" 4 3
"11191" 4 3
"11192" 7 3
"11194" 2 2
"11195" 3 3
"11196" 6 3
"11199" 10 5
"11200" 18 5
"11201" 19 5
"11202" 5 3
"11203" 6 4
"11204" 5 3
"11205" 8 4
"11206" 2 1
"11207" 20 5
"11208" 83 5
"11209" 72 5
"11210" 201 6
"11211" 62 6
"11212" 19 6
"11215" 14 2
"11216" 5 2
"11217" 1 1
"11219" 5 3
"11220" 8 4
"11221" 1 1
"11222" 5 4
"11223" 11 5
"11224" 9 4
"11225" 2 2
"11226" 1 1
"11227" 6 3
"11231" 20 5
"11232" 10 4
"11233" 7 5
"11234" 5 4
"11236" 3 2
"11237" 3 2
"11238" 4 2
"11239" 32 5
"11240" 91 5
"11241" 135 5
"11242" 37 5
"11243" 33 5
"11246" 11 2
"11247" 11 2
"11248" 3 1
"11249" 2 1
"11253" 3 3
"11254" 7 4
"11255" 4 3
"11257" 7 3
"11258" 4 3
"11259" 10 5
"11264" 22 6
"11265" 20 5
"11266" 13 6
"11268" 3 1
"11269" 1 1
"11270" 1 1
"11272" 4 3
"11273" 11 4
"11274" 52 5
"11275" 70 5
"11276" 85 6
"11277" 49 5
"11279" 10 2
"11280" 13 2
"11281" 19 2
"11282" 2 1
"11285" 1 1
"11286" 5 3
"11288" 8 5
"11289" 1 1
"11290" 12 5
"11291" 4 4
"11292" 7 5
"11293" 1 1
"11297" 26 5
"11298" 13 4
"11299" 2 1
"11300" 3 2
"11302" 5 2
"11303" 2 2
"11304" 3 2
"11305" 11 4
"11306" 6 4
"11307" 43 5
"11308" 115 5
"11309" 97 5
"11313" 9 2
"11314" 12 2
"11315" 13 2
"11321" 2 1
"11322" 7 4
"11323" 2 2
"11324" 4 4
"11325" 3 3
"11326" 4 4
"11327" 3 3
"11328" 3 2
"11332" 3 3
"11333" 12 4
"11334" 19 5
"11335" 4 3
"11336" 6 3
"11337" 7 3
"11338" 3 1
"11339" 6 3
"11340" 4 4
"11341" 1 1
"11343" 98 5
"11344" 168 7
"11345" 10 4
"11349" 18 2
"11350" 11 2
"11351" 11 2
"11356" 7 4
"11357" 4 4
"11360" 4 2
"11361" 6 5
"11367" 1 1
"11368" 5 4
"11369" 5 4
"11370" 1 1
"11371" 3 3
"11372" 1 1
"11373" 3 2
"11374" 4 2
"11375" 6 3
"11377" 2 2
"11378" 70 5
"11379" 120 5
"11383" 16 2
"11384" 19 2
"11385" 8 2
"11391" 1 1
"11393" 6 3
"11394" 9 4
"11395" 4 4
"11397" 3 3
"11398" 5 4
"11403" 4 3
"11404" 7 4
"11405" 6 5
"11406" 4 3
"11407" 4 4
"11409" 1 1
"11413" 31 5
"11414" 129 5
"11415" 62 6
"11418" 2 2
"11419" 20 2
"11420" 10 2
"11421" 1 1
"11427" 1 1
"11428" 4 3
"11429" 3 3
"11431" 5 5
"11432" 6 3
"11439" 5 4
"11440" 563 4
"11441" 1 1
"11442" 1 1
"11443" 7 3
"11444" 2 2
"11445" 1 1
"11446" 1 1
"11447" 1 1
"11448" 2 2
"11449" 73 5
"11450" 136 6
"11451" 61 6
"11454" 18 2
"11455" 2 2
"11456" 11 2
"11457" 1 1
"11463" 1 1
"11465" 4 4
"11468" 4 3
"11469" 4 2
"11475" 3 3
"11476" 444 4
"11477" 4 3
"11481" 5 3
"11482" 5 3
"11483" 2 1
"11486" 84 5
"11487" 194 7
"11491" 9 2
"11492" 8 2
"11493" 2 2
"11501" 3 2
"11502" 4 3
"11503" 3 3
"11504" 1 1
"11506" 5 2
"11507" 1 1
"11513" 6 4
"11514" 2 1
"11515" 6 3
"11516" 1 1
"11517" 1 1
"11518" 2 2
"11521" 8 5
"11522" 3 2
"11523" 10 4
"11524" 27 5
"11525" 28 5
"11528" 3 1
"11529" 16 2
"11530" 3 1
"11531" 3 2
"11538" 1 1
"11541" 4 3
"11542" 3 3
"11543" 1 1
"11549" 6 4
"11550" 124 5
"11551" 24 4
"11552" 6 3
"11553" 1 1
"11554" 1 1
"11555" 2 2
"11556" 5 3
"11559" 4 4
"11560" 3 3
"11561" 57 5
"11562" 157 6
"11563" 61 6
"11565" 11 3
"11566" 10 2
"11567" 5 2
"11568" 4 2
"11569" 1 1
"11577" 1 1
"11578" 4 3
"11579" 3 3
"11580" 6 3
"11581" 1 1
"11582" 2 2
"11588" 3 3
"11589" 39 5
"11590" 1 1
"11591" 4 1
"11592" 3 2
"11595" 2 2
"11598" 3 2
"11599" 2 2
"11600" 5 3
"11601" 60 5
"11602" 246 6
"11603" 27 5
"11606" 13 2
"11607" 6 2
"11608" 12 2
"11616" 3 2
"11617" 8 3
"11618" 5 3
"11619" 4 3
"11620" 5 3
"11626" 4 2
"11627" 673 5
"11628" 4 4
"11629" 7 4
"11630" 3 2
"11631" 5 3
"11632" 2 2
"11633" 8 5
"11634" 3 2
"11635" 2 2
"11636" 1 1
"11637" 3 3
"11639" 10 4
"11640" 62 5
"11641" 32 5
"11644" 6 2
"11645" 3 2
"11646" 13 2
"11654" 3 2
"11656" 5 3
"11658" 118 4
"11660" 1 1
"11664" 3 1
"11665" 586 3
"11667" 1 1
"11668" 2 2
"11669" 4 3
"11670" 3 3
"11671" 1 1
"11674" 3 3
"11675" 3 3
"11676" 1 1
