"NLists" "NSppDetec"
"1384" 3 3
"1385" 1 1
"1400" 1 1
"1415" 3 3
"1416" 1 1
"1428" 4 3
"1430" 2 2
"1442" 1 1
"1446" 4 3
"1461" 2 2
"1505" 1 1
"1507" 3 1
"1541" 2 1
"1568" 1 1
"1577" 3 3
"1580" 1 1
"1582" 2 2
"1591" 1 1
"1609" 2 2
"1616" 7 2
"1622" 1 1
"1708" 1 1
"1711" 2 1
"1717" 1 1
"1721" 1 1
"1737" 3 3
"1748" 1 1
"1758" 1 1
"1786" 5 3
"1789" 1 1
"1792" 1 1
"1812" 3 2
"1853" 1 1
"1854" 1 1
"1881" 1 1
"1882" 3 3
"1911" 1 1
"1924" 1 1
"1935" 2 2
"1960" 16 1
"1961" 1 1
"1983" 5 1
"1985" 1 1
"1990" 1 1
"2008" 23 4
"2015" 3 3
"2034" 7 4
"2040" 1 1
"2041" 3 3
"2044" 1 1
"2054" 2 2
"2060" 2 2
"2065" 3 2
"2068" 1 1
"2074" 3 2
"2077" 2 1
"2093" 3 3
"2098" 3 2
"2099" 3 2
"2100" 2 2
"2105" 4 4
"2108" 1 1
"2113" 2 2
"2120" 1 1
"2124" 5 4
"2125" 4 3
"2133" 2 2
"2134" 1 1
"2140" 2 1
"2142" 2 1
"2143" 2 2
"2145" 1 1
"2152" 4 3
"2161" 5 4
"2163" 6 1
"2164" 2 2
"2170" 1 1
"2171" 1 1
"2177" 2 2
"2180" 1 1
"2183" 1 1
"2191" 2 2
"2193" 3 3
"2195" 1 1
"2203" 4 3
"2207" 1 1
"2213" 4 2
"2218" 3 2
"2219" 1 1
"2225" 1 1
"2226" 4 2
"2227" 3 3
"2230" 2 2
"2231" 2 1
"2238" 2 2
"2239" 4 3
"2240" 1 1
"2251" 2 2
"2253" 2 1
"2255" 1 1
"2263" 1 1
"2264" 1 1
"2266" 11 3
"2269" 1 1
"2270" 1 1
"2275" 2 2
"2276" 6 3
"2279" 2 2
"2280" 2 1
"2287" 3 2
"2289" 2 2
"2296" 1 1
"2314" 2 1
"2325" 2 2
"2326" 3 2
"2335" 3 2
"2338" 1 1
"2346" 2 2
"2347" 2 2
"2348" 1 1
"2359" 8 2
"2370" 6 3
"2380" 2 1
"2381" 2 1
"2390" 8 3
"2391" 2 1
"2403" 9 2
"2404" 3 3
"2414" 1 1
"2415" 8 3
"2416" 1 1
"2427" 26 3
"2428" 6 3
"2439" 1 1
"2440" 1 1
"2450" 3 1
"2451" 1 1
"2461" 6 3
"2462" 3 2
"2473" 4 4
"2482" 4 2
"2483" 1 1
"2493" 5 3
"2504" 2 1
"2514" 6 2
"2524" 4 2
"2534" 3 2
"2545" 5 2
"2563" 1 1
"2573" 5 2
"2587" 2 2
"2590" 3 3
"2598" 6 1
"2599" 2 1
"2600" 3 2
"2606" 8 1
"2608" 1 1
"2609" 1 1
"2615" 121 4
"2616" 427 3
"2617" 10 3
"2618" 1 1
"2624" 15 2
"2627" 4 2
"2632" 815 2
"2633" 97 1
"2634" 3 2
"2641" 903 5
"2642" 2 2
"2648" 335 7
"2652" 1 1
"2657" 479 4
"2658" 98 1
"2659" 2096 5
"2660" 990 3
"2667" 1420 3
"2668" 167 1
"2669" 2653 4
"2670" 2672 5
"2678" 51 2
"2679" 768 1
"2680" 999 4
"2689" 155 1
"2692" 1 1
"2699" 1457 3
"2708" 1437 7
"2709" 2452 5
"2724" 2132 8
"2732" 5 3
"2738" 117 3
"2740" 2 1
"2746" 1340 5
"2749" 1 1
"2754" 2 1
"2760" 1147 4
"2762" 1 1
"2768" 1778 3
"2777" 1 1
"2788" 1 1
"2790" 2 2
"2794" 1 1
"2798" 1 1
"2806" 1 1
"2813" 6 2
"2835" 14 2
"2838" 2 2
"2842" 1 1
"2866" 23 2
"2870" 3 3
"2877" 1 1
"2886" 1 1
"2890" 1 1
"2897" 1 1
"2898" 1 1
"2899" 1 1
"2908" 2 2
"2910" 2 2
"2911" 2 2
"2912" 2 2
"2921" 2 2
"2922" 3 2
"2933" 1 1
"2935" 1 1
"2937" 1 1
"2950" 1 1
"2951" 1 1
"2960" 3 2
"2961" 1 1
"2962" 1 1
"2963" 3 3
"2977" 1 1
"2987" 1 1
"3001" 1 1
"3002" 2 2
"3003" 6 3
"3004" 2 2
"3009" 2 2
"3014" 9 3
"3016" 1 1
"3027" 20 3
"3028" 3 2
"3029" 4 3
"3030" 1 1
"3040" 1 1
"3041" 2 1
"3042" 2 2
"3043" 1 1
"3053" 26 3
"3054" 1 1
"3066" 8 3
"3067" 4 3
"3069" 1 1
"3077" 3 3
"3080" 3 3
"3081" 5 2
"3091" 7 3
"3092" 7 5
"3094" 9 3
"3105" 4 4
"3108" 8 3
"3122" 38 3
"3123" 5 3
"3137" 4 2
"3143" 1 1
"3148" 1 1
"3151" 6 3
"3165" 6 2
"3180" 2 2
"3193" 1 1
"3207" 1 1
"3220" 1 1
"3227" 1 1
"3233" 1 1
"3240" 2 2
"3248" 1 1
"3258" 3 3
"3262" 3 2
"3319" 1 1
"3479" 1 1
"3524" 1 1
"3554" 2 1
"3555" 1 1
"3556" 1 1
"3586" 1 1
"3587" 1 1
"3619" 1 1
"3634" 2 2
"3654" 2 2
"3687" 7 2
"3721" 1 1
"3770" 2 2
"3805" 3 3
"3841" 2 2
"3842" 3 3
"3850" 1 1
"3894" 1 1
"3977" 1 1
"4038" 1 1
"4164" 1 1
"4179" 1 1
"4350" 1 1
"4370" 1 1
"4385" 1899 24
"4418" 53 9
"4419" 6646 27
"4430" 1 1
"4450" 6 1
"4452" 3535 25
"4484" 1639 19
"4485" 5867 24
"4515" 8 3
"4517" 11681 25
"4529" 3 2
"4537" 4 2
"4548" 466 16
"4549" 8282 25
"4573" 2 1
"4579" 4 2
"4581" 4990 26
"4582" 125 13
"4599" 2 2
"4613" 6695 25
"4632" 2 1
"4642" 11 3
"4706" 2 2
"4736" 1 1
"4765" 11 2
"4817" 4 2
"4859" 10 3
"4898" 10 3
"4916" 1 1
"4922" 3 1
"4934" 26 6
"4940" 1 1
"4952" 2 2
"4965" 2 2
"4970" 8 3
"4971" 171 14
"4988" 4 2
"4989" 72 11
"5005" 7 5
"5006" 3327 25
"5022" 3 2
"5023" 125 12
"5024" 22 4
"5034" 4 2
"5038" 4 2
"5039" 5787 27
"5056" 43 5
"5071" 5342 26
"5084" 2085 22
"5095" 3486 23
"5106" 1 1
"5108" 2721 19
"5117" 1 1
"5119" 951 24
"5133" 1998 24
"5146" 11 4
"5148" 47 8
"5159" 56 8
"5166" 4634 24
"5175" 88 10
"5177" 77 9
"5178" 84 8
"5182" 1 1
"5184" 840 16
"5193" 27 7
"5194" 85 9
"5196" 2 2
"5197" 35 6
"5198" 90 9
"5199" 42 9
"5204" 1 1
"5206" 890 21
"5217" 52 9
"5221" 21 7
"5222" 100 8
"5223" 46 8
"5228" 2 1
"5230" 524 14
"5236" 4 2
"5238" 101 9
"5239" 84 7
"5244" 1 1
"5245" 31 10
"5246" 38 6
"5247" 112 10
"5254" 161 11
"5260" 2 1
"5262" 5 4
"5263" 60 8
"5264" 36 7
"5266" 1 1
"5272" 41 10
"5273" 86 10
"5278" 5 2
"5280" 2510 23
"5285" 1 1
"5287" 35 7
"5288" 85 7
"5299" 78 10
"5304" 1 1
"5307" 24 9
"5311" 14 3
"5313" 89 8
"5314" 24 9
"5326" 42 13
"5327" 77 9
"5330" 5 3
"5332" 1329 22
"5339" 43 7
"5340" 6 6
"5353" 36 7
"5354" 46 8
"5359" 1586 19
"5363" 2 1
"5364" 57 9
"5380" 155 10
"5382" 5 2
"5384" 240 12
"5385" 24 6
"5387" 2 1
"5388" 5 1
"5389" 32 8
"5406" 111 10
"5411" 1222 18
"5413" 2 2
"5416" 55 9
"5431" 1 1
"5434" 35 7
"5437" 1 1
"5440" 3 2
"5443" 74 7
"5458" 7 2
"5461" 23 5
"5462" 29 6
"5468" 793 17
"5472" 31 7
"5473" 55 5
"5474" 138 11
"5490" 1 1
"5491" 6 1
"5492" 1 1
"5494" 47 10
"5501" 1359 21
"5504" 26 4
"5505" 19 5
"5506" 60 9
"5526" 43 9
"5533" 89 11
"5534" 1 1
"5536" 170 11
"5537" 57 6
"5538" 3 1
"5539" 74 10
"5559" 2 2
"5560" 19 8
"5566" 788 21
"5567" 5 3
"5569" 1 1
"5570" 139 12
"5571" 124 10
"5572" 61 8
"5598" 1 1
"5600" 2783 25
"5603" 60 9
"5604" 89 11
"5605" 146 9
"5606" 526 12
"5629" 1 1
"5630" 38 7
"5636" 1962 22
"5639" 731 14
"5640" 407 13
"5666" 39 10
"5667" 1 1
"5668" 1 1
"5674" 397 12
"5675" 81 9
"5677" 979 24
"5678" 355 15
"5705" 17 7
"5714" 2575 20
"5715" 1 1
"5716" 1 1
"5717" 658 18
"5718" 208 13
"5746" 77 8
"5755" 3692 26
"5756" 1 1
"5759" 513 13
"5760" 53 12
"5783" 14 2
"5784" 4 2
"5795" 1 1
"5797" 1674 16
"5798" 2 1
"5804" 39 10
"5829" 7 2
"5833" 5 4
"5834" 60 8
"5841" 1630 25
"5842" 1792 17
"5864" 5 2
"5865" 2 2
"5875" 1 1
"5878" 1 1
"5879" 34 8
"5886" 1 1
"5887" 1 1
"5888" 4307 26
"5889" 1966 18
"5890" 1 1
"5914" 7 3
"5924" 6 1
"5926" 1 1
"5927" 12 5
"5935" 1 1
"5936" 5195 25
"5937" 2403 19
"5938" 299 10
"5952" 6 5
"5961" 1 1
"5962" 2 2
"5970" 1 1
"5971" 1 1
"5974" 13 1
"5975" 39 7
"5981" 1 1
"5984" 2033 23
"5985" 4085 23
"5986" 480 12
"5987" 40 7
"5988" 1 1
"6006" 1 1
"6011" 3 2
"6013" 12 3
"6024" 2 1
"6026" 46 8
"6034" 1028 14
"6035" 3473 20
"6036" 948 17
"6037" 11 5
"6039" 4 2
"6062" 1 1
"6063" 2 1
"6065" 2 2
"6073" 1 1
"6075" 2 1
"6077" 1 1
"6078" 17 7
"6088" 2 2
"6089" 1266 21
"6090" 399 18
"6093" 5 3
"6094" 1 1
"6096" 1 1
"6097" 6 3
"6098" 2 1
"6107" 1 1
"6110" 1 1
"6117" 2 2
"6118" 1 1
"6121" 5 2
"6127" 4 1
"6130" 1 1
"6131" 173 9
"6141" 2 1
"6142" 1 1
"6143" 1 1
"6144" 2 1
"6145" 15 3
"6146" 4 1
"6147" 3 2
"6150" 3 3
"6152" 1 1
"6153" 1 1
"6155" 1 1
"6158" 4 3
"6160" 1 1
"6161" 3 2
"6162" 2 2
"6163" 1 1
"6164" 1 1
"6167" 1 1
"6168" 1 1
"6171" 7 1
"6172" 3 3
"6178" 2 1
"6180" 14 1
"6186" 1 1
"6190" 1 1
"6191" 4 1
"6192" 12 2
"6193" 3 1
"6194" 34 2
"6195" 2 1
"6197" 3 2
"6198" 1 1
"6199" 2 1
"6200" 2 1
"6201" 9 3
"6202" 2 1
"6204" 7 2
"6205" 3 2
"6206" 1 1
"6207" 1 1
"6208" 2 1
"6209" 7 3
"6211" 1 1
"6216" 3 2
"6218" 1 1
"6219" 7 3
"6220" 1 1
"6226" 5 1
"6227" 3 2
"6228" 94 8
"6236" 2 2
"6237" 2 1
"6238" 3 2
"6239" 11 3
"6240" 3 2
"6241" 7 4
"6242" 9 3
"6243" 5 1
"6244" 7 1
"6246" 1 1
"6247" 6 2
"6248" 3 1
"6249" 4 3
"6251" 1 1
"6252" 5 2
"6253" 6 2
"6255" 1 1
"6261" 4 3
"6262" 1 1
"6263" 15 3
"6267" 2 2
"6269" 23 2
"6271" 1 1
"6272" 21 7
"6282" 1 1
"6283" 1 1
"6285" 2 2
"6286" 7 3
"6287" 1 1
"6288" 2 2
"6289" 4 2
"6290" 2 1
"6292" 1 1
"6295" 3 2
"6297" 12 2
"6304" 5 2
"6305" 2 2
"6311" 13 1
"6314" 4 2
"6315" 78 10
"6327" 3 3
"6332" 2 2
"6334" 1 1
"6342" 5 1
"6344" 2 2
"6349" 13 4
"6350" 11 2
"6351" 12 2
"6353" 15 7
"6372" 7 3
"6373" 2 2
"6374" 1 1
"6380" 26 4
"6383" 27 7
"6389" 1 1
"6390" 4 2
"6391" 12 3
"6396" 2 2
"6399" 5 2
"6400" 192 12
"6406" 2 2
"6407" 5 2
"6410" 2 2
"6414" 5 1
"6416" 51 10
"6421" 1 1
"6422" 4 2
"6424" 3 2
"6428" 1 1
"6430" 1 1
"6435" 9 2
"6436" 10 3
"6441" 1 1
"6442" 3 1
"6444" 36 8
"6448" 6 2
"6449" 5 3
"6451" 3 2
"6453" 1 1
"6454" 4 1
"6455" 6 1
"6457" 46 6
"6460" 13 3
"6461" 7 2
"6462" 3 3
"6465" 1 1
"6466" 1 1
"6472" 8 2
"6473" 1 1
"6476" 3 1
"6477" 12 1
"6479" 12 1
"6480" 34 8
"6485" 13 4
"6489" 5 1
"6490" 4 1
"6491" 9 1
"6492" 4 1
"6493" 75 10
"6500" 18 4
"6503" 11 4
"6504" 4 2
"6505" 8 1
"6508" 48 9
"6509" 25 8
"6525" 2 1
"6526" 14 3
"6528" 8 3
"6530" 10 3
"6533" 30 8
"6534" 34 9
"6535" 86 11
"6555" 6 3
"6556" 9 3
"6558" 1 1
"6561" 7 1
"6562" 1 1
"6563" 1 1
"6564" 11 7
"6565" 68 11
"6584" 2 2
"6587" 13 3
"6588" 2 1
"6589" 2 2
"6590" 1 1
"6596" 14 2
"6597" 41 8
"6621" 3 2
"6622" 12 2
"6623" 4 2
"6624" 8 4
"6625" 1 1
"6629" 3 1
"6630" 2 1
"6631" 48 9
"6632" 58 10
"6652" 1 1
"6655" 1 1
"6658" 4 2
"6659" 13 2
"6660" 3 2
"6661" 16 4
"6663" 2 1
"6665" 7 1
"6666" 2 1
"6667" 4 1
"6685" 1 1
"6691" 2 2
"6696" 4 2
"6697" 14 3
"6698" 2 2
"6699" 2 2
"6700" 1 1
"6702" 3 1
"6703" 8 2
"6704" 4 1
"6733" 4 2
"6734" 26 5
"6735" 8 3
"6739" 2 1
"6740" 4 1
"6741" 1 1
"6742" 3 1
"6744" 8 1
"6773" 8 3
"6774" 10 3
"6775" 9 3
"6778" 8 2
"6779" 31 1
"6780" 11 1
"6781" 1 1
"6782" 6 1
"6783" 4 1
"6784" 13 6
"6812" 1 1
"6813" 1 1
"6814" 13 3
"6815" 5 2
"6821" 4 1
"6822" 2 1
"6823" 1 1
"6824" 112 10
"6853" 1 1
"6854" 29 3
"6855" 1 1
"6856" 2 1
"6857" 12 2
"6859" 7 1
"6861" 3 2
"6862" 1 1
"6863" 21 6
"6892" 23 6
"6893" 21 3
"6895" 3 2
"6897" 2 1
"6898" 19 1
"6899" 2 1
"6900" 1 1
"6902" 95 9
"6931" 2 2
"6932" 16 3
"6933" 10 2
"6934" 4 4
"6937" 22 1
"6939" 2 1
"6940" 1 1
"6958" 1 1
"6971" 2 2
"6972" 7 2
"6973" 23 4
"6974" 2 2
"6975" 3 2
"6977" 5 1
"6979" 6 1
"6981" 5 3
"6982" 1 1
"7009" 2 1
"7010" 18 5
"7011" 16 3
"7012" 30 2
"7013" 1 1
"7017" 34 5
"7019" 4 1
"7020" 1 1
"7048" 9 3
"7049" 8 3
"7050" 28 3
"7051" 10 3
"7055" 11 1
"7056" 15 3
"7057" 8 1
"7058" 8 1
"7059" 2 2
"7087" 11 3
"7088" 5 1
"7089" 18 3
"7093" 8 2
"7094" 11 2
"7095" 18 1
"7098" 125 13
"7125" 5 2
"7126" 23 3
"7127" 15 4
"7128" 8 2
"7129" 5 2
"7130" 1 1
"7132" 5 1
"7134" 10 4
"7135" 2 1
"7164" 4 2
"7165" 5 2
"7166" 18 3
"7167" 6 1
"7168" 5 2
"7174" 1 1
"7175" 73 8
"7201" 4 2
"7202" 12 3
"7203" 14 4
"7204" 2 1
"7238" 6 2
"7239" 12 3
"7240" 14 3
"7245" 19 1
"7247" 11 4
"7248" 18 5
"7275" 15 3
"7276" 10 5
"7277" 11 2
"7278" 3 3
"7281" 10 1
"7282" 24 1
"7283" 2 1
"7284" 115 10
"7292" 2 2
"7310" 4 2
"7311" 31 4
"7312" 13 3
"7313" 1 1
"7314" 59 3
"7316" 2 2
"7317" 34 1
"7318" 2 1
"7319" 53 8
"7320" 18 8
"7349" 19 3
"7350" 31 3
"7351" 5 2
"7355" 28 1
"7356" 65 1
"7358" 128 10
"7359" 86 10
"7386" 15 4
"7387" 26 3
"7392" 81 2
"7393" 20 1
"7394" 64 7
"7395" 113 11
"7396" 155 11
"7419" 5 3
"7420" 31 5
"7421" 8 2
"7422" 4 3
"7423" 3 2
"7425" 35 1
"7426" 48 1
"7429" 2 2
"7430" 48 9
"7456" 27 5
"7457" 32 3
"7458" 7 3
"7459" 2 2
"7461" 10 1
"7462" 75 1
"7465" 1 1
"7467" 103 11
"7486" 2 1
"7493" 26 4
"7494" 25 3
"7495" 3 1
"7498" 25 1
"7499" 1 1
"7500" 2 2
"7501" 24 1
"7503" 8 2
"7504" 98 10
"7530" 68 3
"7531" 10 3
"7537" 29 1
"7540" 14 1
"7565" 6 4
"7566" 50 5
"7567" 4 2
"7568" 2 2
"7571" 1 1
"7572" 2 1
"7573" 2 1
"7574" 8 3
"7575" 2 2
"7576" 2 2
"7577" 112 9
"7600" 6 3
"7601" 45 4
"7602" 6 3
"7605" 1 1
"7611" 1 1
"7641" 18 3
"7642" 10 2
"7643" 3 1
"7646" 1 1
"7648" 1 1
"7650" 1 1
"7652" 122 10
"7679" 38 5
"7680" 14 4
"7683" 7 2
"7685" 3 1
"7686" 1 1
"7687" 12 1
"7688" 5 1
"7690" 91 9
"7718" 1 1
"7719" 28 4
"7720" 2 1
"7722" 7 1
"7724" 1 1
"7727" 4 1
"7728" 4 1
"7758" 2 2
"7759" 21 3
"7760" 1 1
"7765" 4 4
"7767" 3 1
"7769" 16 7
"7794" 14 2
"7795" 16 2
"7796" 1 1
"7797" 2 1
"7799" 2 2
"7800" 8 3
"7801" 1 1
"7802" 11 2
"7822" 2 2
"7833" 12 3
"7834" 9 2
"7838" 6 3
"7839" 1 1
"7841" 1 1
"7842" 26 2
"7843" 1 1
"7844" 29 5
"7870" 18 3
"7871" 14 4
"7877" 6 2
"7878" 6 1
"7879" 30 1
"7880" 39 8
"7909" 10 5
"7910" 16 3
"7911" 2 2
"7917" 3 1
"7920" 112 9
"7938" 1 1
"7946" 7 3
"7947" 16 3
"7955" 1 1
"7956" 1 1
"7978" 1 1
"7986" 5 3
"7987" 13 3
"7988" 1 1
"7994" 2 1
"7995" 2 2
"7996" 51 7
"8024" 17 3
"8025" 11 1
"8029" 1 1
"8030" 2 2
"8031" 1 1
"8067" 10 3
"8068" 1 1
"8074" 1 1
"8075" 4 2
"8076" 1 1
"8109" 1 1
"8110" 16 3
"8111" 3 1
"8112" 1 1
"8116" 9 3
"8119" 70 10
"8158" 4 3
"8159" 16 3
"8160" 3 3
"8167" 1 1
"8181" 25 5
"8182" 64 5
"8183" 15 6
"8210" 4 1
"8211" 13 2
"8214" 8 3
"8232" 21 4
"8233" 81 7
"8234" 91 5
"8235" 58 5
"8236" 21 4
"8237" 15 5
"8258" 9 2
"8259" 18 3
"8260" 2 2
"8261" 1 1
"8262" 1 1
"8264" 1 1
"8266" 89 11
"8282" 3 3
"8283" 67 5
"8284" 56 4
"8285" 46 4
"8286" 73 6
"8287" 65 6
"8309" 6 2
"8310" 3 1
"8313" 1 1
"8316" 3 1
"8331" 54 6
"8332" 70 6
"8333" 33 5
"8334" 6 3
"8335" 8 5
"8336" 97 6
"8337" 84 6
"8361" 15 3
"8362" 2 2
"8366" 3 3
"8368" 80 10
"8379" 12 3
"8384" 23 5
"8385" 54 6
"8386" 42 5
"8387" 2 1
"8391" 18 4
"8392" 5 2
"8415" 23 3
"8416" 4 1
"8417" 7 3
"8420" 10 2
"8422" 41 9
"8432" 66 7
"8434" 11 4
"8435" 52 6
"8436" 5 4
"8437" 53 7
"8438" 109 7
"8439" 64 5
"8468" 7 2
"8469" 5 3
"8472" 22 2
"8474" 1 1
"8475" 6 6
"8484" 41 8
"8485" 84 8
"8486" 18 7
"8487" 107 9
"8488" 102 7
"8489" 56 7
"8490" 111 8
"8491" 71 6
"8521" 3 2
"8522" 14 6
"8525" 2 2
"8526" 18 1
"8528" 42 8
"8536" 83 11
"8537" 173 9
"8538" 129 9
"8539" 233 8
"8540" 124 8
"8541" 118 8
"8542" 77 6
"8543" 67 6
"8570" 1 1
"8571" 7 2
"8573" 2 2
"8574" 20 1
"8575" 6 3
"8576" 8 4
"8577" 36 8
"8585" 45 9
"8586" 174 9
"8587" 224 8
"8588" 199 9
"8589" 149 7
"8590" 127 8
"8591" 82 7
"8592" 50 6
"8593" 5 3
"8615" 5 3
"8616" 8 2
"8619" 10 2
"8621" 5 1
"8622" 76 10
"8630" 127 10
"8631" 130 9
"8632" 241 8
"8633" 241 8
"8634" 166 8
"8635" 66 6
"8636" 28 4
"8660" 2 2
"8664" 1 1
"8666" 1 1
"8667" 5 4
"8676" 68 6
"8677" 105 10
"8678" 108 8
"8679" 135 10
"8680" 217 7
"8681" 149 8
"8682" 8 6
"8683" 2 2
"8708" 6 2
"8709" 7 4
"8711" 1 1
"8714" 1 1
"8715" 94 11
"8727" 109 11
"8728" 66 10
"8729" 31 8
"8730" 39 6
"8731" 126 9
"8732" 4 3
"8759" 3 2
"8760" 3 2
"8764" 1 1
"8766" 1 1
"8771" 3 3
"8775" 11 7
"8776" 51 8
"8777" 13 6
"8780" 20 5
"8781" 7 4
"8806" 10 3
"8807" 1 1
"8808" 1 1
"8810" 3 3
"8811" 2 2
"8812" 94 11
"8823" 59 10
"8824" 69 9
"8825" 29 6
"8854" 21 4
"8858" 1 1
"8860" 79 8
"8867" 20 6
"8868" 36 10
"8869" 36 10
"8870" 41 8
"8871" 59 9
"8900" 31 3
"8901" 1 1
"8903" 1 1
"8904" 70 3
"8905" 9 5
"8906" 19 5
"8912" 1 1
"8913" 30 8
"8914" 81 11
"8915" 73 10
"8916" 37 7
"8917" 55 10
"8918" 66 9
"8946" 2 1
"8947" 6 2
"8948" 4 3
"8949" 3 3
"8952" 16 7
"8955" 2 1
"8959" 1 1
"8960" 71 11
"8961" 45 9
"8962" 35 10
"8963" 20 7
"8964" 17 6
"8965" 39 9
"8966" 82 9
"8967" 9 5
"8992" 1 1
"8993" 5 2
"8996" 3 2
"8997" 25 7
"8998" 157 10
"9000" 1 1
"9004" 5 5
"9005" 45 7
"9006" 75 9
"9007" 15 7
"9008" 8 4
"9009" 16 6
"9010" 16 6
"9011" 36 9
"9012" 60 12
"9013" 40 7
"9014" 9 4
"9039" 7 3
"9040" 8 3
"9041" 2 2
"9043" 13 7
"9044" 8 7
"9045" 49 10
"9050" 9 6
"9051" 83 10
"9052" 17 7
"9053" 13 1
"9054" 7 6
"9055" 1 1
"9056" 3 2
"9057" 3 3
"9058" 38 8
"9059" 74 10
"9060" 54 10
"9061" 46 8
"9084" 3 2
"9085" 2 2
"9086" 2 2
"9088" 9 6
"9089" 19 8
"9093" 2 2
"9094" 18 7
"9095" 104 11
"9096" 10 6
"9097" 8 4
"9098" 2 2
"9099" 1 1
"9101" 1 1
"9102" 29 7
"9103" 29 8
"9104" 38 8
"9105" 52 9
"9106" 69 10
"9130" 4 3
"9131" 4 2
"9132" 2 2
"9134" 17 6
"9135" 136 12
"9137" 1 1
"9139" 36 12
"9140" 24 10
"9141" 18 5
"9142" 7 7
"9144" 5 3
"9145" 4 4
"9147" 4 4
"9148" 2 1
"9149" 43 11
"9150" 42 12
"9151" 50 8
"9152" 18 8
"9167" 4 2
"9174" 3 2
"9175" 1 1
"9176" 2 2
"9177" 9 5
"9181" 12 6
"9182" 47 9
"9183" 90 7
"9184" 73 3
"9185" 1 1
"9186" 2 2
"9188" 3 2
"9189" 7 5
"9191" 3 2
"9192" 25 9
"9193" 32 9
"9194" 58 8
"9218" 13 4
"9219" 1 1
"9220" 5 3
"9221" 23 7
"9222" 18 5
"9223" 20 7
"9224" 28 8
"9225" 43 13
"9226" 12 4
"9227" 2 2
"9228" 1 1
"9229" 2 2
"9230" 3 2
"9231" 5 4
"9232" 6 3
"9234" 2 2
"9236" 7 5
"9237" 33 8
"9238" 62 10
"9257" 3 2
"9258" 4 2
"9259" 5 3
"9260" 9 7
"9261" 55 8
"9262" 39 8
"9263" 45 9
"9264" 50 11
"9265" 19 6
"9266" 57 3
"9267" 5 5
"9268" 7 4
"9269" 3 3
"9270" 1 1
"9271" 6 5
"9273" 3 1
"9274" 6 4
"9275" 4 4
"9276" 15 5
"9277" 24 8
"9278" 44 11
"9299" 6 2
"9300" 2 2
"9301" 6 3
"9302" 39 6
"9303" 25 8
"9304" 19 9
"9305" 12 7
"9306" 52 7
"9307" 3 2
"9308" 4 4
"9309" 8 2
"9310" 2 2
"9311" 9 4
"9312" 7 4
"9313" 1 1
"9315" 1 1
"9316" 4 2
"9317" 4 3
"9318" 10 6
"9319" 42 9
"9320" 58 8
"9321" 15 6
"9341" 2 2
"9342" 1 1
