"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"5461" NA NA NA 1 NA NA NA NA NA 1 NA NA
"5462" NA NA NA NA NA NA NA NA NA 1 NA NA
"5494" NA NA NA NA NA NA NA NA NA NA 1 NA
"5705" NA NA NA 1 NA NA NA NA NA NA 1 NA
"5715" NA NA NA NA NA 0 NA NA NA NA NA NA
"5746" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"5797" NA NA NA NA NA NA NA NA NA NA NA 0
"5834" NA NA NA NA NA NA NA NA NA NA 1 NA
"5841" NA NA 0 NA NA NA NA NA NA NA NA NA
"5879" NA NA NA NA NA NA NA NA NA NA 1 NA
"5888" NA NA 0 NA NA NA NA NA NA NA NA NA
"5927" NA NA NA 1 NA NA NA NA NA NA NA NA
"5975" NA NA NA NA NA NA NA NA NA NA 1 NA
"6026" NA NA NA NA NA NA 1 NA NA NA 1 NA
"6036" NA NA NA NA NA NA NA NA NA 0 NA NA
"6078" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6093" NA NA NA NA NA NA NA NA 0 NA NA NA
"6094" NA NA 0 NA NA NA NA NA NA NA NA NA
"6131" NA NA NA 1 1 NA 1 NA NA 1 1 NA
"6150" NA NA NA NA NA NA 0 0 NA NA NA NA
"6228" NA NA NA 1 NA NA 1 NA NA NA 1 NA
"6229" NA NA NA NA NA 0 NA NA NA NA NA NA
"6272" NA NA NA NA NA NA 1 NA NA NA 1 NA
"6315" NA NA NA NA NA NA NA NA NA 1 1 NA
"6353" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6383" NA NA NA NA NA NA NA NA NA 1 1 NA
"6400" NA NA NA 1 1 NA 1 NA NA 1 1 NA
"6416" NA NA NA NA 1 NA 1 NA NA 1 1 NA
"6444" NA NA NA NA 1 NA NA NA NA 1 1 NA
"6457" NA NA NA NA NA NA NA NA NA 1 1 NA
"6480" NA NA NA 1 1 NA NA NA NA NA 1 NA
"6493" NA NA NA 1 1 NA NA NA NA 1 1 NA
"6508" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6533" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6534" NA NA NA 1 NA NA NA NA NA NA 1 NA
"6535" NA NA NA 1 NA NA 1 NA NA 1 NA NA
"6564" NA NA NA 1 NA NA NA NA NA NA NA NA
"6565" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6597" NA NA NA NA 1 NA NA NA NA NA NA NA
"6631" NA NA NA NA 1 NA NA NA NA NA NA NA
"6632" NA NA NA 1 NA NA NA NA NA 1 NA NA
"6824" NA NA NA 1 NA NA NA NA NA NA NA NA
"6863" NA NA NA 1 NA NA NA NA NA NA NA NA
"6902" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"7098" NA NA NA 1 1 NA NA NA NA 1 NA NA
"7175" NA NA NA 1 NA NA NA NA NA 1 NA NA
"7284" NA NA NA 1 1 NA NA NA NA NA NA NA
"7319" NA NA NA 1 NA NA NA NA NA NA NA NA
"7359" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"7396" NA NA NA 1 NA NA NA NA NA 1 NA NA
"7430" NA NA NA 1 1 NA NA NA NA NA NA NA
"7467" NA NA NA 1 NA NA NA NA NA NA NA NA
"7504" NA NA NA 1 NA NA NA NA NA 1 NA NA
"7574" NA NA NA NA NA NA NA NA 0 NA NA NA
"7577" NA NA NA 1 NA NA 1 NA NA NA NA NA
"7652" NA NA NA 1 NA NA NA NA NA 1 NA NA
"7690" NA NA NA 1 NA NA NA NA NA NA NA NA
"7769" NA NA NA NA 1 NA NA NA NA NA NA NA
"7822" NA NA NA NA NA NA NA 0 NA NA NA NA
"7844" NA NA NA 1 NA NA 1 NA NA 1 NA NA
"7880" NA NA NA NA 1 NA NA NA NA NA NA NA
"7920" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"8181" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8182" NA NA 1 1 1 NA NA NA NA 1 1 NA
"8232" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8233" NA NA 1 1 1 NA NA NA NA NA 1 NA
"8234" NA NA NA NA 1 NA 1 NA NA NA 1 NA
"8235" NA NA NA NA 1 NA NA NA NA NA 1 NA
"8236" NA NA NA NA 1 NA NA NA NA NA NA NA
"8237" NA NA NA NA NA NA NA NA 1 NA NA NA
"8266" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8283" NA NA 1 NA 1 NA NA NA NA NA 1 NA
"8284" NA NA 1 NA 1 NA NA NA NA NA 1 NA
"8285" NA NA 1 NA 1 NA NA NA NA NA 1 NA
"8286" NA NA 1 1 NA NA NA NA 1 NA 1 NA
"8287" NA NA 1 NA 1 NA 1 NA 1 NA 1 NA
"8331" NA NA NA NA NA NA NA NA NA NA 1 NA
"8332" NA NA NA 1 NA NA NA NA NA 1 1 NA
"8333" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8334" NA NA NA NA NA NA NA NA NA NA 1 NA
"8335" NA NA 1 1 NA NA NA NA NA NA 1 NA
"8336" NA NA 1 NA 1 NA 1 NA NA NA 1 NA
"8337" NA NA NA NA 1 NA NA NA 1 NA NA NA
"8379" NA NA NA NA NA NA NA NA 1 NA NA NA
"8386" NA NA 1 NA 1 NA NA NA NA NA NA NA
"8391" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8422" NA NA NA NA NA NA NA NA NA NA 1 NA
"8432" NA NA 1 NA NA NA NA NA 1 1 1 NA
"8435" NA NA NA NA NA NA 1 NA NA NA NA NA
"8439" NA NA NA NA NA NA NA NA NA NA 1 NA
"8475" NA NA NA NA NA NA NA NA NA NA 1 NA
"8484" NA NA NA NA NA NA NA NA NA NA 1 NA
"8485" NA NA 1 NA NA 1 NA NA NA 1 1 NA
"8486" NA NA NA NA NA NA 1 NA NA NA 1 NA
"8487" NA NA NA NA 1 NA NA NA NA NA NA NA
"8489" NA NA NA NA NA NA NA NA NA NA 1 NA
"8491" NA NA NA NA NA NA NA NA NA NA 1 NA
"8528" NA NA NA 1 NA NA NA NA NA NA NA NA
"8536" NA NA 1 NA 1 NA NA NA NA NA 1 NA
"8537" NA NA 1 NA NA 1 NA NA NA 1 1 NA
"8538" NA NA NA 1 1 NA NA NA NA NA 1 NA
"8539" NA NA NA NA NA NA NA NA 1 NA NA NA
"8542" NA NA NA NA NA NA NA NA NA NA 1 NA
"8577" NA NA NA NA NA NA 1 NA NA NA NA NA
"8585" NA NA 1 NA NA NA NA NA NA 1 1 NA
"8586" NA NA 1 NA 1 NA 1 NA 1 1 1 NA
"8587" NA NA 1 1 1 NA 1 NA 1 1 1 NA
"8588" NA NA 1 NA NA 1 NA NA 1 NA 1 NA
"8589" NA NA NA NA NA NA NA NA NA 1 NA NA
"8592" NA NA NA NA 1 NA NA NA NA NA NA NA
"8622" NA NA NA 1 1 NA NA NA NA 1 NA NA
"8630" NA NA 1 NA NA NA NA NA NA 1 1 NA
"8631" NA NA 1 NA NA NA 1 NA NA NA 1 NA
"8632" NA NA 1 1 1 NA 1 NA 1 1 1 NA
"8633" NA NA 1 NA NA NA NA NA NA 1 NA NA
"8676" NA NA NA NA 1 1 1 NA 1 NA 1 NA
"8677" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8678" NA NA 1 1 1 NA 1 NA 1 1 1 NA
"8679" NA NA 1 NA 1 NA NA NA 1 NA 1 NA
"8680" NA NA NA NA 1 NA NA NA NA NA 1 NA
"8681" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8715" NA NA NA 1 1 NA 1 NA NA NA NA NA
"8727" NA NA 1 NA 1 NA 1 NA 1 1 1 NA
"8728" NA NA 1 NA 1 NA 1 NA NA 1 1 NA
"8729" NA NA NA NA NA NA NA NA NA NA 1 NA
"8730" NA NA NA NA NA NA NA NA NA NA 1 NA
"8731" NA NA NA NA NA NA NA NA NA NA 1 NA
"8775" NA NA NA 1 NA NA NA NA NA NA NA NA
"8776" NA NA 1 1 NA NA 1 NA NA 1 NA NA
"8777" NA NA 1 NA NA NA NA NA NA NA 1 NA
"8812" NA NA NA 1 1 NA 1 NA 1 NA 1 NA
"8823" NA NA NA 1 NA NA NA NA 1 1 NA NA
"8824" NA NA 1 1 NA NA NA NA NA 1 NA NA
"8825" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8860" NA NA NA 1 1 NA 1 NA NA NA NA NA
"8867" NA NA 1 1 NA NA NA NA NA NA NA NA
"8868" NA NA NA 1 NA NA NA NA NA NA NA NA
"8869" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8870" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8871" NA NA NA 1 NA NA NA NA 1 1 NA NA
"8913" NA NA NA NA NA NA NA NA NA 1 NA NA
"8914" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8915" NA NA NA 1 NA NA NA NA NA NA NA NA
"8916" NA NA NA 1 NA NA NA NA NA NA NA NA
"8917" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8918" NA NA 1 1 NA NA NA NA 1 1 NA NA
"8960" NA NA NA 1 NA NA NA NA NA 1 1 NA
"8961" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8962" NA NA NA 1 NA NA NA NA NA NA NA NA
"8963" NA NA NA NA NA NA NA NA 1 NA NA NA
"8964" NA NA NA 1 NA NA NA NA NA 1 NA NA
"8965" NA NA NA 1 NA NA NA NA 1 1 NA NA
"8966" NA NA NA 1 NA NA NA NA 1 1 NA NA
"8967" NA NA NA 1 1 NA NA NA NA NA NA NA
"8998" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"9005" NA NA NA 1 NA NA NA NA NA 1 1 NA
"9006" NA NA 1 NA NA NA NA NA NA NA NA NA
"9009" NA NA NA NA NA NA NA NA 1 NA NA NA
"9010" NA NA NA 1 NA NA NA NA NA NA NA NA
"9011" NA NA NA 1 NA NA NA NA NA NA NA NA
"9012" NA NA 1 1 NA NA NA NA NA 1 NA NA
"9013" NA NA NA 1 NA NA NA NA NA 1 NA NA
"9014" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9045" NA NA NA 1 NA NA 1 NA NA NA NA NA
"9051" NA NA NA 1 NA NA NA NA 1 1 NA NA
"9056" NA NA NA 1 NA NA NA NA NA NA NA NA
"9059" NA NA NA 1 NA NA NA NA 1 1 NA NA
"9060" NA NA 1 1 NA NA NA NA 1 1 NA NA
"9061" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9064" NA NA NA NA NA NA NA 1 NA NA NA NA
"9095" NA NA NA 1 NA NA NA NA NA NA NA NA
"9102" NA NA NA NA NA NA NA NA 1 NA NA NA
"9103" NA NA NA 1 NA NA NA NA NA NA NA NA
"9104" NA NA 1 1 NA NA NA NA 1 1 NA NA
"9105" NA NA 1 1 NA NA NA NA 1 1 NA NA
"9106" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9135" NA NA NA 1 1 NA 1 NA NA 1 NA NA
"9139" NA NA NA NA NA NA NA NA NA 1 NA NA
"9140" NA NA NA NA NA NA NA NA NA 1 1 NA
"9142" NA NA 1 NA NA NA NA NA NA NA NA NA
"9149" NA NA 1 1 NA NA NA NA NA NA NA NA
"9150" NA NA 1 1 NA NA NA NA 1 1 NA NA
"9151" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9152" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9174" NA NA 1 NA NA NA NA NA NA NA NA NA
"9182" NA NA NA 1 NA NA NA NA NA 1 NA NA
"9188" NA 1 0 NA NA NA NA NA NA NA NA NA
"9191" NA 1 NA NA NA NA NA NA NA NA NA NA
"9192" NA NA 1 NA NA NA NA NA 1 NA NA NA
"9193" NA NA 1 1 NA NA NA NA 1 1 NA NA
"9194" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9218" NA NA NA NA NA NA NA NA 1 NA NA NA
"9221" NA NA NA 1 NA NA NA NA NA NA NA NA
"9222" NA NA NA 1 NA NA NA NA NA NA NA NA
"9224" NA NA NA 1 NA NA NA NA NA NA NA NA
"9225" NA NA NA 1 NA NA NA NA NA NA NA NA
"9231" NA NA NA NA NA NA NA NA 1 NA NA NA
"9232" NA 1 NA NA NA NA NA NA NA NA NA NA
"9237" NA NA 1 1 1 NA NA NA NA NA NA NA
"9238" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9261" NA NA NA 1 NA NA NA NA 1 1 NA NA
"9262" NA NA 1 1 NA NA NA NA NA NA NA NA
"9263" NA NA NA 1 NA NA NA NA NA NA NA NA
"9264" NA NA NA 1 NA NA NA NA NA 1 NA NA
"9266" NA 1 NA NA NA NA NA NA NA NA NA NA
"9268" NA 1 NA NA NA NA NA NA NA NA NA NA
"9269" NA NA NA NA NA NA 0 NA NA NA NA NA
"9276" NA 1 NA NA NA NA NA NA 1 NA NA NA
"9277" NA NA NA 1 NA NA NA NA NA NA NA NA
"9278" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9302" NA NA 1 1 NA NA NA NA NA NA NA NA
"9303" NA NA 1 NA NA NA NA NA NA NA NA NA
"9304" NA NA NA 1 NA NA NA NA NA 1 NA NA
"9311" NA 1 NA NA NA NA NA NA NA NA NA NA
"9312" NA 1 NA NA NA NA NA NA NA NA NA NA
"9316" NA 1 1 NA NA NA NA NA NA NA NA NA
"9317" NA 1 NA NA NA NA NA NA NA NA NA NA
"9318" NA 1 NA NA NA NA NA NA NA NA NA NA
"9319" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9320" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9321" NA NA 1 NA 1 NA NA NA NA 1 NA NA
"9326" NA NA 1 NA NA NA NA NA NA NA NA NA
"9344" NA NA 1 NA NA NA NA NA NA NA NA NA
"9352" NA 1 NA NA NA NA NA NA NA NA NA NA
"9353" NA 1 NA NA NA NA NA NA NA NA NA NA
"9361" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9362" NA NA 1 1 NA NA NA NA NA 1 NA NA
"9363" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9366" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9367" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9390" NA 1 NA NA NA NA NA NA NA NA NA NA
"9392" NA 1 NA NA NA NA NA NA NA NA NA NA
"9398" NA 1 NA NA NA NA NA NA NA NA NA NA
"9401" NA 1 NA NA NA NA NA NA NA NA NA NA
"9403" NA NA 1 1 NA NA NA NA NA 1 NA NA
"9404" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9405" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9406" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9407" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9408" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9409" NA NA 1 NA NA NA NA NA 1 NA NA NA
"9431" NA 1 NA NA NA NA NA NA NA NA NA NA
"9437" NA 1 NA NA NA NA NA NA NA NA NA NA
"9438" NA 1 NA NA NA NA NA NA NA NA NA NA
"9444" NA 1 1 NA NA NA NA NA NA 1 NA NA
"9445" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9446" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9447" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9448" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9449" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9450" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9477" NA 1 NA NA NA NA NA NA NA NA NA NA
"9482" NA 1 NA NA NA NA NA NA NA NA NA NA
"9485" NA NA NA NA NA NA NA NA NA 1 NA NA
"9486" NA NA NA NA NA NA NA NA NA 1 NA NA
"9487" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9488" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9489" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9490" NA NA 1 1 1 1 NA NA NA 1 NA NA
"9491" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9511" NA 1 NA NA NA NA NA NA NA NA NA NA
"9520" NA 1 NA NA NA NA NA NA NA NA NA NA
"9523" NA 1 NA NA NA NA NA NA NA NA NA NA
"9524" NA 1 NA NA NA NA NA NA NA NA NA NA
"9527" NA NA 1 NA 1 NA NA NA NA NA NA NA
"9528" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9529" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9530" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9531" NA NA 1 NA 1 NA NA NA NA 1 NA NA
"9532" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9551" NA 1 NA NA NA NA NA NA NA NA NA NA
"9552" NA 1 NA NA NA NA NA NA NA NA NA NA
"9557" NA 1 NA NA NA NA NA NA NA NA NA NA
"9565" NA 1 NA NA NA NA NA NA NA NA NA NA
"9568" NA NA NA 1 NA NA NA NA NA NA NA NA
"9569" NA NA NA NA NA NA NA NA NA 1 NA NA
"9570" NA NA 1 1 1 NA NA NA NA 1 NA NA
"9571" NA NA NA 1 1 NA NA NA 1 1 NA NA
"9572" NA NA 1 1 1 NA NA NA 1 1 NA NA
"9573" NA NA 1 NA NA NA NA NA NA NA NA NA
"9590" NA 1 NA NA NA NA NA NA NA NA NA NA
"9592" NA NA NA NA NA NA NA NA 1 NA NA NA
"9600" NA 1 NA NA NA NA NA NA NA NA NA NA
"9602" NA 1 NA NA NA NA NA NA NA NA NA NA
"9607" NA 1 NA NA NA NA NA NA NA NA NA NA
"9609" NA NA NA NA NA NA NA NA NA 1 NA NA
"9610" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9611" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9612" NA NA NA 1 1 NA NA NA NA 1 NA NA
"9613" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9631" NA 1 NA NA NA NA NA NA NA NA NA NA
"9632" NA 0 NA NA NA NA NA NA NA NA NA NA
"9633" NA 1 NA NA NA NA NA NA NA NA NA NA
"9634" NA 1 NA NA NA NA NA NA NA NA NA NA
"9639" NA 1 NA NA NA NA NA NA NA NA NA NA
"9641" NA 1 NA NA NA NA NA NA NA NA NA NA
"9643" NA 1 NA NA NA NA NA NA NA NA NA NA
"9649" NA NA NA 1 NA NA NA NA NA 1 NA NA
"9650" NA NA NA NA 1 NA NA NA NA NA NA NA
"9651" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9652" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9653" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9667" NA 1 NA NA NA NA NA NA NA NA NA NA
"9668" NA 1 NA NA NA NA NA NA NA NA NA NA
"9669" NA 1 NA NA NA NA NA NA NA NA NA NA
"9670" NA 1 NA NA NA NA NA NA 0 NA NA NA
"9671" NA 1 NA NA NA NA NA NA 0 NA NA NA
"9673" NA 1 NA NA NA NA NA NA NA NA NA NA
"9674" NA 1 NA NA NA NA NA NA NA NA NA NA
"9677" NA NA 0 NA NA NA NA NA NA NA NA NA
"9678" NA NA 0 NA NA NA NA NA NA NA NA NA
"9688" NA 1 1 NA NA NA NA NA NA NA NA NA
"9689" NA 1 NA NA NA NA NA NA NA 1 NA NA
"9690" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9691" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9692" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9705" NA 1 NA NA NA NA NA NA NA NA NA NA
"9706" NA 1 NA NA NA NA NA NA 0 NA NA NA
"9707" NA 0 NA NA NA NA NA NA NA NA NA NA
"9708" NA NA NA NA NA NA NA NA 0 NA NA NA
"9709" NA 0 NA NA NA NA NA NA NA NA NA NA
"9711" NA 1 0 NA NA NA NA NA NA NA NA NA
"9712" NA 1 NA NA NA NA NA NA NA NA NA NA
"9714" NA 1 0 NA NA NA NA NA NA NA NA NA
"9716" NA 1 NA NA NA NA NA NA NA NA NA NA
"9718" NA 0 NA NA NA NA NA NA NA NA NA NA
"9722" NA NA NA NA NA NA NA NA NA 0 NA NA
"9723" NA 1 NA NA NA NA NA NA NA NA NA NA
"9724" NA 1 NA NA NA NA NA NA NA NA NA NA
"9725" NA NA NA NA NA NA NA NA 0 NA NA NA
"9726" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9727" NA NA NA NA 1 NA NA NA 1 NA NA NA
"9728" NA NA NA NA NA NA NA NA 1 1 NA NA
"9741" NA NA NA NA NA NA NA NA 0 NA NA NA
"9744" NA 0 NA NA NA NA NA NA NA NA NA NA
"9746" NA 0 NA NA NA NA NA NA NA NA NA NA
"9747" NA NA 0 NA NA NA NA NA NA NA NA NA
"9748" NA NA NA NA NA NA NA NA 0 NA NA NA
"9749" NA 1 1 NA NA NA NA NA NA NA NA NA
"9750" NA 0 NA NA NA NA NA NA NA NA NA NA
"9751" NA NA NA NA NA NA NA NA NA 0 NA NA
"9757" NA 1 NA NA NA NA NA NA NA NA NA NA
"9759" NA 1 0 NA NA NA NA NA NA NA NA NA
"9760" NA 1 NA NA NA NA NA NA NA NA NA NA
"9761" NA 1 NA NA NA NA NA NA NA NA NA NA
"9762" NA 1 NA NA NA NA NA NA NA 1 NA NA
"9763" NA NA NA NA 0 NA NA NA NA NA NA NA
"9764" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9777" NA NA 0 NA NA NA NA NA NA NA NA NA
"9778" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9780" NA 0 NA NA NA NA NA NA NA NA NA NA
"9781" NA NA NA NA NA NA NA NA 0 NA NA NA
"9782" NA 1 NA NA NA NA NA NA NA NA NA NA
"9783" NA NA NA NA NA NA NA NA 0 NA NA NA
"9787" NA NA 0 NA NA NA NA NA NA NA NA NA
"9789" NA 1 NA NA NA NA NA NA NA NA NA NA
"9791" NA 1 NA NA NA NA NA NA NA NA NA NA
"9792" NA NA NA NA NA NA NA NA 0 NA NA NA
"9793" NA NA NA NA 1 NA NA NA 1 NA NA NA
"9794" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9807" NA 0 0 NA NA NA NA NA NA NA NA NA
"9808" NA NA 0 NA NA NA NA NA NA NA NA NA
"9809" NA NA NA NA NA NA NA NA 0 NA NA NA
"9810" NA NA NA NA NA NA NA NA 0 NA NA NA
"9811" NA 0 NA NA NA NA NA NA NA NA NA NA
"9814" NA 1 NA NA NA NA NA NA NA NA NA NA
"9819" NA 1 NA NA NA NA NA NA NA NA NA NA
"9821" NA NA NA NA NA NA NA NA NA 1 NA NA
"9822" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9837" NA NA NA NA NA NA NA NA 0 NA NA NA
"9838" NA 1 NA NA NA NA NA NA NA NA NA NA
"9846" NA 1 NA NA NA NA NA NA NA NA NA NA
"9847" NA 1 NA NA NA NA NA NA NA NA NA NA
"9848" NA NA NA NA NA NA NA NA NA 1 NA NA
"9849" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9850" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9865" NA NA 0 NA NA NA NA NA NA 0 NA NA
"9866" NA 0 NA NA NA NA NA NA NA NA NA NA
"9869" NA 1 NA NA NA NA NA NA NA NA NA NA
"9877" NA NA 0 NA NA NA NA NA NA NA NA NA
"9878" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9879" NA NA NA NA 1 NA NA NA NA 1 NA NA
"9894" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9896" NA NA NA NA NA NA NA NA 0 NA NA NA
"9900" NA 1 NA NA NA NA NA NA NA NA NA NA
"9907" NA NA 0 NA 1 NA NA NA NA NA NA NA
"9908" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9909" NA NA 0 NA NA NA NA NA 0 1 NA NA
"9910" NA NA NA NA NA NA NA NA 1 1 NA NA
"9923" NA 0 0 NA NA NA NA NA NA NA NA NA
"9924" NA 0 NA NA NA NA NA NA NA 0 NA NA
"9936" NA NA NA NA 1 NA NA NA 1 1 NA NA
"9937" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9938" NA NA 0 NA 1 NA NA NA 0 NA NA NA
"9939" NA NA 0 NA 0 NA NA NA 0 1 NA NA
"9940" NA NA 0 NA 0 NA NA NA 1 NA NA NA
"9941" NA NA NA NA 0 NA NA NA NA NA NA NA
"9954" NA NA NA NA NA NA NA NA 0 NA NA NA
"9962" NA NA NA NA NA NA NA NA 0 NA NA NA
"9968" NA NA NA NA NA NA NA NA 0 1 NA NA
"9969" NA NA 1 NA 1 NA NA NA NA NA NA NA
"9970" NA NA NA NA NA NA NA NA 1 1 NA NA
"9971" NA NA 0 NA 0 NA NA NA 1 1 NA NA
"9972" NA NA 1 NA 1 NA NA NA 1 1 NA NA
"9973" NA NA NA NA NA NA NA NA NA 1 NA NA
