"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"11415" NA NA NA NA 1 0 NA NA NA NA NA NA
"11416" NA NA NA NA 0 0 NA NA NA NA NA NA
"11427" NA NA NA 1 NA NA NA NA NA NA NA NA
"11440" NA NA 1 1 NA NA NA NA NA NA NA NA
"11450" NA NA NA NA NA 1 NA NA NA 1 NA NA
"11451" NA NA NA NA NA 0 NA NA NA NA NA NA
"11487" NA NA NA NA NA 1 NA NA NA NA NA NA
"11488" NA NA NA NA NA 0 NA NA NA NA NA NA
"11504" NA NA NA 1 NA NA NA NA NA NA NA NA
"11511" NA NA NA NA 1 NA NA NA NA NA NA NA
"11524" NA NA NA NA NA NA NA 0 NA NA NA NA
"11525" NA NA NA NA NA 0 NA 0 NA NA NA NA
"11543" NA NA NA NA NA NA NA NA NA 0 NA NA
"11549" NA NA NA NA 1 NA NA NA NA NA NA NA
"11550" NA NA NA 0 NA NA NA NA NA NA NA NA
"11551" NA NA NA 1 NA NA NA NA NA NA NA NA
"11562" NA NA NA NA NA 0 NA 0 NA NA NA NA
"11563" NA NA NA NA NA 0 NA NA NA NA NA NA
"11580" NA NA NA 1 NA NA NA NA NA NA NA NA
"11585" NA NA NA 1 NA NA NA NA NA NA NA NA
"11589" NA NA NA NA 1 NA NA NA NA NA NA NA
"11602" NA NA NA NA NA NA NA 0 NA NA NA NA
"11603" NA NA NA NA NA 0 NA NA NA NA NA NA
"11623" NA NA NA 1 NA NA NA NA NA NA NA NA
"11625" NA NA NA 1 NA NA NA NA NA NA NA NA
"11626" NA NA NA 1 NA NA NA NA NA NA NA NA
"11627" NA NA NA 1 NA NA NA NA NA NA NA NA
"11629" NA NA NA 1 NA NA NA NA NA NA NA NA
"11641" NA NA NA NA NA 0 NA NA NA NA NA NA
"11642" NA NA NA NA NA 0 NA NA NA NA NA NA
"11661" NA NA NA 1 NA NA NA NA NA NA NA NA
"11678" NA NA NA NA NA 0 NA NA NA NA NA NA
"11679" NA NA NA NA NA NA NA NA NA 0 NA NA
"11680" NA NA NA NA NA 0 NA NA NA NA NA NA
"11685" NA NA NA NA NA NA 0 NA NA NA NA NA
"11701" NA NA NA 1 NA NA NA NA NA NA NA NA
"11703" 1 NA NA NA NA NA NA NA NA NA NA NA
"11705" NA NA NA NA 0 NA NA NA NA NA NA NA
"11718" NA NA NA 0 NA NA NA NA NA NA NA NA
"11719" NA NA NA NA NA 0 NA 0 NA NA NA NA
"11725" NA NA NA NA NA NA 1 NA NA NA NA NA
"11739" NA NA NA 1 NA NA NA NA NA NA NA NA
"11745" NA NA NA NA NA NA NA 1 NA NA NA NA
"11759" NA NA NA 1 NA 0 NA 0 NA NA NA 0
"11782" NA NA NA 1 NA NA NA NA NA NA NA NA
"11783" NA NA NA 1 NA NA NA NA NA NA NA NA
"11784" NA NA NA NA NA 1 NA NA NA NA NA NA
"11786" NA NA NA 1 NA NA NA NA NA NA NA NA
"11787" NA NA NA NA 1 NA NA NA NA NA NA NA
"11800" NA NA NA NA NA 1 NA 1 NA 1 NA NA
"11801" NA NA NA NA 0 1 NA NA NA NA NA NA
"11802" NA NA NA NA 0 0 NA NA NA NA NA NA
"11804" NA NA NA NA 0 NA NA NA NA NA NA NA
"11806" NA NA NA NA NA 1 NA NA NA NA NA NA
"11823" NA NA NA 1 NA NA NA NA NA NA NA NA
"11824" NA NA NA NA 1 NA NA NA NA NA NA NA
"11825" NA NA NA 1 NA NA NA NA NA NA NA NA
"11828" NA NA NA 1 0 NA NA NA NA NA NA NA
"11842" NA NA NA NA 0 NA NA NA NA NA NA NA
"11843" NA NA NA NA 0 0 NA 0 NA NA NA NA
"11844" NA NA NA NA 0 0 NA NA NA NA NA NA
"11845" NA NA NA NA NA 0 NA NA NA NA NA NA
"11865" NA NA NA NA NA NA NA NA NA NA 1 NA
"11885" NA NA NA NA 0 0 NA NA NA NA NA NA
"11886" NA NA NA NA 0 0 NA NA NA NA NA NA
"11887" NA NA NA NA NA 0 NA NA NA NA NA NA
"11903" NA NA NA 1 NA NA NA NA NA NA NA NA
"11908" NA NA NA NA 1 NA NA NA NA NA NA NA
"11925" NA NA NA 0 NA NA NA 0 NA 0 NA NA
"11926" NA NA NA NA 1 NA NA 0 NA NA NA NA
"11927" NA NA NA NA 1 NA NA NA NA 0 NA NA
"11928" NA NA NA NA 0 0 NA NA NA NA NA NA
"11929" NA NA NA NA 0 0 NA NA NA NA NA NA
"11930" NA NA NA NA 0 0 NA NA NA NA NA NA
"11946" NA NA NA 1 NA NA NA NA NA NA NA NA
"11955" NA NA NA NA 1 NA NA NA NA NA NA NA
"11967" NA NA NA NA NA NA NA 0 NA NA NA NA
"11968" NA NA NA NA 1 NA NA 0 NA NA NA NA
"11969" NA NA NA NA NA 1 NA 0 NA 0 NA NA
"11970" NA NA NA NA 0 0 NA NA NA NA NA NA
"11971" NA NA NA NA 1 0 NA NA NA NA NA NA
"11972" NA NA NA NA 0 0 NA NA NA NA NA NA
"11989" NA NA NA 1 NA NA NA NA NA NA NA NA
"11992" NA NA NA NA 1 NA NA NA NA NA NA NA
"12008" NA NA NA NA NA NA NA 0 NA NA NA NA
"12009" NA NA NA NA NA NA NA 0 NA 0 NA NA
"12010" NA NA NA NA 1 NA NA 0 NA NA NA NA
"12011" NA NA NA NA 1 0 NA NA NA NA NA NA
"12012" NA NA NA NA 0 0 NA NA NA NA NA NA
"12013" NA NA NA NA 0 0 NA NA NA NA NA NA
"12029" NA NA NA 1 NA NA NA NA NA NA NA NA
"12030" NA NA NA 1 NA NA NA NA NA NA NA NA
"12032" NA NA NA NA 1 NA NA NA NA 1 NA NA
"12034" NA NA NA NA 1 NA NA NA NA NA NA NA
"12039" NA 1 NA NA NA NA NA NA NA NA NA NA
"12040" NA NA NA NA NA 1 NA NA NA NA NA NA
"12046" NA NA NA NA NA NA NA 0 NA NA NA NA
"12048" NA NA NA 1 NA NA NA NA NA NA NA NA
"12049" NA NA NA NA NA NA NA 0 0 NA NA NA
"12050" NA NA NA NA NA NA NA 0 NA NA NA NA
"12051" NA NA NA NA 1 1 NA NA NA NA NA NA
"12052" NA NA NA NA 0 0 NA NA NA NA NA NA
"12089" NA NA NA NA 1 NA NA NA 0 NA 1 NA
"12090" NA NA NA NA 1 1 NA 0 NA NA NA NA
"12091" NA NA NA NA 0 1 NA NA NA NA NA NA
"12115" NA NA NA 1 NA NA NA NA NA NA NA NA
"12130" NA NA NA 1 1 1 NA NA NA NA 1 NA
"12131" NA NA NA NA 0 1 NA NA NA NA NA NA
"12132" NA NA NA NA 0 NA NA NA NA NA NA NA
"12150" NA NA NA NA 1 NA NA NA NA NA NA NA
"12168" NA NA NA NA NA NA NA 0 0 NA NA NA
"12169" NA NA NA NA 1 1 NA 0 NA NA 1 NA
"12170" NA NA NA NA 0 0 NA NA NA NA NA NA
"12172" NA NA NA NA 0 NA NA NA NA NA NA NA
"12190" NA NA NA NA NA NA NA 1 NA NA NA NA
"12210" NA NA NA 0 1 1 NA 0 0 1 NA NA
"12211" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12212" NA NA NA NA 0 NA NA NA NA NA NA NA
"12231" NA NA NA NA 1 NA NA NA NA NA NA NA
"12249" NA NA NA NA NA 1 NA NA NA NA NA NA
"12251" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12253" NA NA NA NA 0 NA NA NA NA NA NA NA
"12254" NA NA NA NA 0 NA NA NA NA NA NA NA
"12272" NA NA NA NA 1 NA NA NA NA NA NA NA
"12288" NA NA NA NA NA NA NA NA NA 0 NA NA
"12291" NA NA NA 1 NA NA NA NA NA NA NA NA
"12294" NA NA NA NA NA 0 NA NA NA NA NA NA
"12296" NA NA NA NA 0 NA NA NA NA NA NA NA
"12336" NA NA NA NA 1 1 0 0 0 0 NA NA
"12337" NA NA NA NA 0 NA NA 0 0 NA NA NA
"12338" NA NA NA NA 0 NA NA NA NA NA NA NA
"12356" NA NA NA 1 NA NA NA NA NA NA NA NA
"12364" NA NA NA 1 NA NA NA NA NA NA NA NA
"12380" NA NA NA NA NA NA 0 NA 0 NA NA NA
"12381" NA NA NA NA 0 NA 0 0 0 NA NA NA
"12400" NA NA NA NA 1 NA NA NA NA NA NA NA
"12421" NA NA NA NA 1 1 NA 0 0 NA NA NA
"12422" NA NA NA NA NA NA NA 0 0 NA NA NA
"12423" NA NA NA NA NA 1 NA NA 0 0 NA NA
"12448" NA NA NA 1 NA NA NA NA NA NA NA NA
"12461" NA NA NA NA NA NA NA 0 NA NA NA NA
"12462" NA NA NA NA NA 1 NA NA NA 1 NA NA
"12463" NA NA NA NA NA NA NA 0 0 NA NA NA
"12464" NA NA NA NA NA NA NA 0 NA NA NA NA
"12465" NA NA NA NA 0 NA 0 0 NA NA NA NA
"12466" NA NA NA NA 0 NA NA NA NA NA NA NA
"12506" NA NA NA NA NA NA NA 0 NA NA NA NA
"12507" NA NA NA NA NA NA 0 0 0 0 NA NA
"12508" NA NA NA NA 1 NA NA NA NA NA NA NA
"12516" NA NA NA NA NA 0 NA NA NA NA NA NA
"12532" NA NA 1 NA NA NA NA NA NA NA NA NA
"12546" NA NA NA NA NA NA NA 0 NA NA NA NA
"12547" NA NA NA NA NA NA 0 0 0 0 NA NA
"12548" NA NA NA NA NA NA NA 0 0 NA NA NA
"12549" NA NA NA NA 0 NA NA NA NA NA NA NA
"12587" NA NA NA NA NA NA 1 0 0 NA NA NA
"12588" NA NA NA NA NA NA 0 0 NA NA NA NA
"12589" NA NA NA NA 1 NA NA NA NA NA NA NA
"12590" NA NA NA NA 0 NA NA NA NA NA NA NA
"12598" NA NA NA NA NA NA NA 1 NA NA NA NA
"12612" NA NA NA 1 NA NA NA NA NA NA NA NA
"12628" NA NA NA NA NA NA 1 1 NA 0 NA NA
"12629" NA NA NA NA NA NA 0 0 NA NA NA NA
"12630" NA NA NA NA 0 NA NA NA NA NA 0 NA
"12668" NA NA NA NA NA NA 1 NA NA NA NA NA
"12669" NA NA NA NA NA NA NA 0 NA NA NA NA
"12670" NA NA NA NA NA NA NA 0 NA NA NA NA
"12671" NA NA NA NA 0 NA NA NA NA NA NA NA
"12679" NA NA NA NA NA NA NA 1 NA NA NA NA
"12696" NA NA 1 NA NA NA NA NA NA NA NA NA
"12711" NA NA NA NA NA NA NA 0 NA NA NA NA
"12712" NA NA NA NA 1 NA NA 0 NA NA NA NA
"12713" NA NA NA NA NA NA NA NA NA NA 1 NA
"12752" NA NA NA NA NA NA 0 0 0 NA 0 NA
"12753" NA NA NA NA 0 NA NA NA NA NA NA NA
"12783" NA NA NA 1 NA NA NA NA NA NA NA NA
"12793" NA NA NA NA NA NA 0 0 NA NA 0 NA
"12794" NA NA NA NA 0 NA NA 0 NA NA NA NA
"12795" NA NA NA NA 0 NA NA NA NA NA NA NA
"12813" NA NA NA NA NA 1 NA NA NA NA NA NA
"12817" NA NA NA NA NA 1 NA NA NA NA NA NA
"12834" NA NA NA NA NA NA 0 NA NA NA NA NA
"12835" NA NA NA NA NA NA NA NA 0 NA NA NA
"12836" NA NA NA NA NA NA NA 0 NA NA NA NA
"12837" NA NA NA NA 0 NA NA NA NA NA NA NA
"12875" NA NA NA NA NA NA 0 NA NA NA NA NA
"12876" NA NA NA NA NA NA NA 0 NA NA NA NA
"12878" NA NA NA NA 0 NA NA 0 NA NA NA NA
"12921" NA NA NA NA 0 NA NA 0 NA NA NA NA
"12963" NA NA NA NA NA NA NA 0 NA NA NA NA
"12967" NA NA NA NA 0 NA NA NA NA NA NA NA
"12995" NA NA NA 1 NA NA NA NA NA NA NA NA
"13007" NA NA NA 0 NA NA NA NA NA NA NA NA
"13013" NA NA NA NA 0 NA NA NA NA NA NA NA
"13014" NA NA NA NA 0 NA NA NA NA NA NA NA
"13052" NA NA NA NA NA NA NA 0 NA NA NA NA
"13054" NA NA NA NA 0 NA NA NA NA NA NA NA
"13055" NA NA NA NA 0 NA NA NA NA NA NA NA
"13056" NA NA NA NA 0 NA NA NA NA NA NA NA
"13096" NA NA NA NA NA NA 0 NA NA NA NA NA
"13118" NA NA NA 1 NA NA NA NA NA NA NA NA
"13122" NA NA 1 1 NA NA NA NA NA NA NA NA
"13140" NA NA NA NA NA NA NA 0 NA NA NA NA
"13141" NA NA NA NA NA NA NA 0 NA NA NA NA
"13180" NA NA NA NA NA NA 0 NA NA NA NA NA
"13181" NA NA NA NA NA NA 0 NA NA NA NA NA
"13184" NA NA NA NA NA NA 0 NA NA NA NA NA
"13208" NA NA 1 NA NA NA NA NA NA NA NA NA
"13210" NA NA NA 1 NA NA NA NA NA NA NA NA
"13224" NA NA NA NA NA NA NA 0 NA NA NA NA
"13226" NA NA NA NA NA NA 0 NA NA NA NA NA
"13263" NA NA NA NA NA NA NA NA NA NA 0 NA
"13266" NA NA NA NA NA NA 0 NA NA NA NA NA
"13267" NA NA NA NA NA NA 1 NA NA NA NA NA
"13268" NA NA NA NA NA NA 0 NA NA NA NA NA
"13291" NA NA 1 NA 1 NA NA NA NA NA NA NA
"13292" NA NA NA 1 NA NA NA NA NA NA NA NA
"13304" NA NA NA 1 NA NA NA NA NA NA NA NA
"13307" NA NA NA NA NA NA 0 1 NA 1 NA NA
"13348" NA NA NA NA NA NA 0 0 NA NA NA NA
"13349" NA NA NA NA NA NA NA NA NA 1 NA NA
"13384" NA NA NA 1 NA NA NA NA NA NA NA NA
"13391" NA NA NA NA NA NA NA NA 1 NA NA NA
"13432" NA NA NA NA NA NA NA NA NA NA 1 NA
"13478" NA NA NA 1 NA NA NA NA NA NA NA NA
"13532" NA NA NA NA NA NA 0 NA NA NA NA NA
"13579" NA NA NA NA NA NA NA 1 NA NA NA NA
"13604" NA NA 1 NA NA NA NA NA NA NA NA NA
"13617" NA NA 1 NA NA NA NA NA NA NA NA NA
"13623" NA NA NA NA NA NA NA NA 1 NA NA NA
"13627" NA NA NA NA NA NA NA 0 NA NA NA NA
"13633" NA NA NA NA 0 NA NA NA NA NA NA NA
"13642" NA NA NA NA NA NA 0 NA NA NA NA NA
"13673" NA NA NA NA NA NA NA 0 NA NA NA NA
"13698" NA NA 1 NA NA NA NA NA NA NA NA NA
"13724" NA NA NA NA NA NA NA NA NA 1 NA NA
"13749" NA NA NA 0 NA NA NA NA NA NA NA NA
"13752" NA NA 0 NA NA NA NA NA NA NA NA NA
"13760" NA NA 1 NA NA NA NA NA NA NA NA NA
"13770" NA NA NA NA NA NA NA NA NA NA 1 NA
"13847" NA NA 0 NA NA NA NA NA NA NA NA NA
"13894" NA 1 NA NA NA NA NA NA NA NA NA NA
"13895" NA NA 1 NA NA NA NA NA NA NA NA NA
"13944" NA NA 1 NA NA NA NA NA NA NA NA NA
"13952" NA NA NA NA 0 NA NA NA NA NA NA NA
"13993" NA NA NA 1 NA NA NA NA NA NA NA NA
"13995" NA NA NA NA NA NA NA NA 1 NA NA NA
"14030" NA NA 1 NA NA NA NA NA NA NA NA NA
"14041" NA NA NA NA NA NA NA 0 NA NA NA NA
"14055" NA NA NA NA NA NA NA NA 1 NA NA NA
"14059" NA NA NA NA NA NA NA NA 1 NA NA NA
"14103" NA NA NA NA NA NA NA NA 1 NA NA NA
"14128" NA NA 1 NA NA NA NA NA NA NA NA NA
"14129" NA NA NA NA NA NA NA 1 NA NA NA NA
"14180" NA NA NA 1 NA NA NA NA NA NA NA NA
"14182" NA NA NA 0 NA NA NA 0 NA NA NA NA
"14184" NA NA NA NA NA NA NA 0 1 NA NA NA
"14206" NA NA NA NA NA 1 NA NA NA NA NA NA
"14230" NA NA 1 NA NA NA NA NA NA NA NA NA
"14232" NA NA NA NA NA NA NA 1 NA NA NA NA
"14233" NA NA NA NA NA NA NA 0 NA NA NA NA
"14276" NA 1 NA NA NA NA NA NA NA NA NA NA
"14277" NA NA NA 0 NA NA NA NA NA NA NA NA
"14278" NA NA NA NA NA NA NA 1 NA NA NA NA
"14280" NA NA NA NA NA NA NA 0 NA NA NA NA
"14324" NA NA NA NA NA NA NA 1 NA NA NA NA
"14355" NA NA NA NA NA NA NA NA NA NA 0 NA
"14370" NA NA NA 1 NA NA NA NA NA NA NA NA
"14372" NA NA NA NA NA NA NA 0 NA NA NA NA
"14393" NA NA NA NA NA NA NA 1 NA NA NA NA
"14410" NA NA NA 1 NA NA NA NA NA NA NA NA
"14415" NA NA NA NA NA NA 0 NA NA NA NA NA
"14417" NA NA NA NA NA NA NA 0 NA NA NA NA
"14464" NA NA NA NA NA NA NA 0 NA NA NA NA
"14465" NA NA NA NA NA NA NA 0 NA NA NA NA
"14507" NA NA NA 1 NA NA NA NA NA NA NA NA
"14511" NA NA 0 NA NA NA NA NA NA NA NA NA
"14513" NA NA NA NA NA NA NA 0 NA NA NA NA
"14515" NA NA 0 NA NA NA NA 1 NA NA NA NA
"14553" NA NA NA 1 NA NA NA NA NA NA NA NA
"14556" NA NA NA 1 NA NA NA NA NA NA NA NA
"14561" NA NA NA NA NA NA NA 0 NA NA NA NA
"14602" NA NA NA 1 NA NA NA NA NA NA NA NA
"14608" NA NA NA NA NA NA NA 0 NA NA NA NA
"14669" NA NA NA NA NA 0 NA NA NA NA NA NA
"14697" NA NA NA NA NA NA NA 0 NA NA NA NA
"14790" NA NA 1 NA NA NA NA NA NA NA NA NA
"14881" NA NA NA NA NA NA NA 0 NA NA NA NA
"14923" NA NA NA NA NA NA NA 1 NA NA NA NA
"14968" NA NA 1 NA NA NA NA NA NA NA NA NA
"14974" NA NA 1 NA NA NA NA NA NA NA NA NA
"15044" NA NA NA NA NA NA NA NA 1 NA NA NA
"15096" NA NA NA NA NA NA NA NA 1 NA NA NA
"15207" NA NA NA NA NA 0 NA NA NA NA NA NA
"15219" NA NA 1 NA NA NA NA NA NA NA NA NA
"15327" NA NA 1 NA NA NA NA NA NA NA NA NA
"15540" NA NA 0 NA NA NA NA NA NA NA NA NA
"15656" 1 NA NA NA NA NA NA NA NA NA NA NA
"15665" NA NA NA NA NA 1 NA NA NA NA NA NA
"15708" NA NA NA 1 NA NA NA NA NA NA NA NA
"15710" NA NA NA 0 NA NA NA NA NA NA NA NA
"15711" NA NA NA NA NA 1 1 0 NA NA NA NA
"15760" NA NA NA NA NA NA NA NA NA 0 NA NA
"15763" NA NA 0 NA 0 1 1 0 0 1 NA NA
"15864" NA NA 1 NA NA NA NA NA NA NA NA NA
"15870" NA NA NA 0 NA 0 NA NA NA NA NA NA
"15875" NA NA NA NA NA 0 NA NA NA NA NA NA
"15911" NA NA 1 1 NA NA NA NA NA NA NA NA
"15920" NA NA 1 NA NA NA NA NA NA NA NA NA
"15921" NA 0 NA NA NA NA NA NA NA NA NA NA
"15980" NA NA NA NA NA NA NA NA 1 NA NA NA
"15986" NA NA NA NA NA 1 NA NA NA NA NA NA
"16079" NA NA 1 NA NA NA NA NA NA NA NA NA
"16103" NA NA NA NA NA NA NA 1 NA NA NA NA
"16209" NA NA NA NA NA NA NA NA NA 1 NA NA
"16212" NA NA NA NA NA 0 NA NA 1 NA NA NA
"16266" NA NA NA 1 NA NA NA NA NA NA NA NA
"16271" NA NA NA NA NA NA NA NA NA 1 NA NA
"16277" NA NA NA NA NA NA 1 NA NA NA NA NA
"16286" NA NA NA NA NA 1 NA NA NA NA NA NA
"16287" NA NA NA NA NA NA NA NA 1 NA NA NA
"16329" NA NA NA NA NA NA NA NA 1 NA NA NA
"16340" NA NA NA NA NA NA NA NA 1 NA NA NA
"16344" NA NA NA NA NA 1 NA NA NA NA NA NA
"16389" NA NA NA NA NA NA NA NA NA 1 NA NA
"16394" NA NA NA NA NA NA 1 NA NA NA NA NA
"16463" NA NA NA NA NA NA NA NA 1 NA NA NA
"16504" NA NA NA NA NA NA NA NA 1 NA NA NA
"16505" NA NA NA NA NA NA NA NA NA 1 NA NA
"16516" NA NA NA NA NA 1 NA NA NA NA NA NA
"16562" NA NA NA NA NA NA NA NA 1 NA NA NA
"16563" NA NA NA NA NA NA NA NA 1 1 NA NA
"16568" NA NA NA NA NA NA NA 0 NA NA NA NA
"16571" NA NA NA NA NA NA NA 1 NA NA NA NA
