"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"12532" NA NA 1 NA NA NA NA NA NA NA NA NA
"12544" NA NA NA NA NA NA NA 0 NA NA NA NA
"12546" NA NA NA NA NA NA NA 0 NA NA NA NA
"12547" NA NA NA NA NA NA 0 0 0 0 NA NA
"12548" NA NA NA NA NA 0 NA 0 0 NA NA NA
"12549" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12569" NA 0 NA NA NA NA NA NA NA NA NA NA
"12570" NA NA NA 0 NA NA NA NA NA NA NA NA
"12573" NA NA NA NA 0 NA NA NA NA NA NA NA
"12587" NA NA NA NA NA NA 1 0 0 NA NA NA
"12588" 0 NA NA NA NA NA 0 0 NA NA NA NA
"12589" NA NA NA NA 1 0 NA 0 NA NA NA NA
"12590" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12597" NA NA NA NA NA 0 NA NA NA NA NA NA
"12598" NA NA NA NA NA NA NA 1 NA NA NA NA
"12611" NA NA 0 NA NA NA NA NA NA NA NA NA
"12612" NA NA NA 1 NA NA NA NA NA NA NA NA
"12613" NA NA NA 0 NA NA NA NA NA NA NA NA
"12624" NA NA NA NA NA NA NA 0 NA NA NA NA
"12627" NA NA NA NA NA NA NA 0 NA NA NA NA
"12628" NA NA NA NA NA NA 1 1 NA 0 NA NA
"12629" NA NA NA NA NA NA 0 0 NA NA 0 NA
"12630" NA NA NA NA 0 0 NA 0 0 NA 0 NA
"12668" NA NA NA NA NA NA 1 0 NA NA NA NA
"12669" NA NA NA 0 NA NA NA 0 NA NA NA NA
"12670" NA NA NA NA NA 0 NA 0 0 NA 0 NA
"12671" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12679" NA NA NA NA NA NA NA 1 NA NA NA NA
"12696" NA NA 1 NA NA NA NA NA NA NA NA NA
"12708" NA NA NA NA NA NA NA 0 NA NA NA NA
"12711" NA NA NA NA NA NA NA 0 NA NA NA NA
"12712" NA NA NA NA 1 0 NA 0 NA NA NA NA
"12713" NA NA NA NA 0 NA NA NA NA NA 1 NA
"12746" NA NA 0 NA NA NA NA NA NA NA NA NA
"12752" NA NA NA NA NA NA 0 1 0 NA 0 NA
"12753" NA NA NA NA 0 0 NA 0 0 NA 0 NA
"12783" NA NA NA 1 NA NA NA NA NA NA NA NA
"12793" NA NA NA NA NA NA 0 0 NA NA 0 NA
"12794" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12795" NA NA NA NA 0 0 NA 0 0 NA NA NA
"12813" NA NA NA NA NA 1 NA NA NA NA NA NA
"12817" NA NA NA NA NA 1 NA NA NA NA NA NA
"12834" NA NA NA NA NA NA 0 NA NA NA NA NA
"12835" NA NA NA NA NA NA NA 0 0 NA NA NA
"12836" NA NA NA NA NA NA NA 0 0 NA NA NA
"12837" NA NA NA NA 0 0 NA NA NA NA NA NA
"12860" NA NA NA NA NA NA NA NA 0 NA NA NA
"12862" NA NA NA 0 NA NA NA NA NA NA NA NA
"12875" NA NA NA NA NA NA 0 NA NA NA NA NA
"12876" NA NA NA NA NA NA NA 0 NA NA NA NA
"12877" NA NA NA NA NA NA NA 0 NA NA NA NA
"12878" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12920" NA NA NA NA NA NA NA 0 NA NA NA NA
"12921" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12922" NA NA NA NA 0 0 NA NA NA NA NA NA
"12963" NA NA NA NA NA NA NA 0 NA NA NA NA
"12964" NA NA 0 NA NA NA NA NA NA NA NA NA
"12967" NA NA NA NA 0 0 NA 0 NA NA NA NA
"12984" NA NA 0 NA NA NA NA NA NA NA NA NA
"12995" NA NA NA 1 NA NA NA NA NA NA NA NA
"13007" NA NA NA 0 NA NA NA NA NA NA NA NA
"13010" NA NA 0 NA NA NA NA NA NA NA NA NA
"13012" NA NA NA NA NA NA NA NA 0 NA NA NA
"13013" NA NA NA NA 0 0 NA 0 NA NA NA NA
"13014" NA NA NA NA 0 0 1 1 NA NA NA NA
"13052" NA NA NA NA NA NA NA 0 NA NA NA NA
"13053" NA NA NA NA NA NA NA 0 NA NA NA NA
"13054" NA NA NA NA 0 NA NA 0 0 NA NA NA
"13055" NA NA NA NA 0 0 NA 0 NA NA NA NA
"13056" NA NA NA NA 0 0 NA 0 NA NA NA NA
"13074" NA NA NA 0 NA NA NA NA NA NA NA NA
"13075" NA NA NA 0 NA NA NA NA NA NA NA NA
"13090" NA 0 NA NA NA NA NA NA NA NA NA NA
"13096" NA NA NA NA NA NA 0 NA NA NA NA NA
"13097" NA NA NA NA NA NA 1 1 NA NA NA NA
"13118" NA NA NA 1 NA NA NA NA NA NA NA NA
"13119" NA NA NA 0 NA NA NA NA NA NA NA NA
"13122" NA NA 1 1 NA NA NA NA NA NA NA NA
"13136" NA NA 0 NA NA NA NA 0 NA NA NA NA
"13138" NA NA NA NA NA NA 1 1 NA NA NA NA
"13140" NA NA NA NA NA NA NA 0 NA NA NA NA
"13141" NA NA 0 NA NA NA NA 0 NA NA NA NA
"13153" NA NA NA NA 0 NA NA NA NA NA NA NA
"13164" NA NA NA 0 NA NA NA NA NA NA NA NA
"13175" NA NA NA 0 NA NA NA NA NA NA NA NA
"13179" NA NA NA NA NA NA NA 0 NA NA NA NA
"13180" NA NA NA NA NA NA 0 1 NA NA NA NA
"13181" NA NA NA NA NA NA 0 NA NA NA NA NA
"13182" NA NA NA NA NA NA NA 0 NA NA NA NA
"13184" NA NA NA NA NA NA 0 NA NA NA NA NA
"13208" NA NA 1 NA NA NA NA NA NA NA NA NA
"13210" NA NA NA 1 NA NA NA NA NA NA NA NA
"13224" NA NA NA NA NA NA 1 1 NA 0 NA NA
"13225" NA NA NA NA NA NA 1 1 NA NA NA NA
"13226" NA NA NA NA NA NA 1 1 NA NA NA NA
"13227" NA NA NA NA NA NA NA 0 NA NA 0 NA
"13263" NA NA NA NA NA NA NA NA NA NA 0 NA
"13266" NA NA NA NA NA NA 0 NA NA NA NA NA
"13267" NA NA NA NA NA NA 1 NA NA NA NA NA
"13268" NA NA NA NA NA NA 0 0 NA NA NA NA
"13269" NA NA NA NA NA NA NA 0 NA NA NA NA
"13291" NA NA 1 NA 1 NA NA NA NA NA NA NA
"13292" NA NA NA 1 NA NA NA NA NA NA NA NA
"13301" NA NA NA 0 NA NA NA NA NA NA NA NA
"13304" NA NA NA 1 NA NA NA NA NA NA NA NA
"13306" NA NA NA NA NA NA NA 1 NA NA NA NA
"13307" NA NA NA NA NA NA 0 1 NA 1 NA NA
"13309" NA NA 0 NA NA NA NA NA NA NA NA NA
"13341" NA NA NA NA NA 0 NA NA NA NA NA NA
"13348" NA NA NA NA NA NA 0 0 NA NA NA NA
"13349" NA NA NA NA NA NA NA NA NA 1 NA NA
"13350" NA NA NA NA NA NA 1 1 NA NA NA NA
"13352" NA NA NA NA NA NA 0 NA NA NA NA NA
"13384" NA NA NA 1 NA NA NA NA NA NA NA NA
"13391" NA NA 0 NA NA NA NA NA 1 NA NA NA
"13432" NA NA NA NA NA NA NA NA NA NA 1 NA
"13435" NA NA 0 NA NA NA NA NA NA NA NA NA
"13436" NA NA 0 NA NA NA NA NA NA NA NA NA
"13437" NA NA 0 NA NA NA NA NA NA NA NA NA
"13439" NA NA NA NA NA NA NA 0 NA NA NA NA
"13478" NA NA NA 1 NA NA NA NA NA NA NA NA
"13480" NA NA NA NA NA NA NA 0 NA NA NA NA
"13483" NA NA NA NA NA NA NA 0 NA NA NA NA
"13484" NA NA NA NA NA 0 NA NA NA NA NA NA
"13529" NA NA NA NA NA NA 0 NA NA NA NA NA
"13532" NA NA NA NA NA NA 0 NA NA NA NA NA
"13538" NA NA NA NA NA NA 1 1 NA NA NA NA
"13579" NA NA NA NA NA NA NA 0 NA NA NA NA
"13604" NA 0 1 NA NA NA NA NA NA NA NA NA
"13608" NA NA NA NA NA 0 NA NA NA NA NA NA
"13617" NA NA 1 NA NA NA NA NA NA NA NA NA
"13625" NA NA NA NA NA NA NA 0 NA NA NA NA
"13626" NA NA NA NA NA NA 1 1 NA NA NA NA
"13627" NA NA NA NA NA NA NA 0 NA NA NA NA
"13628" NA NA NA NA NA NA NA 0 NA NA NA NA
"13633" NA NA NA NA 0 NA NA NA NA NA NA NA
"13642" NA NA NA NA NA NA 0 NA NA NA NA NA
"13657" NA NA 0 NA NA NA NA NA NA NA NA NA
"13667" NA 0 NA 0 NA NA 0 NA NA NA NA NA
"13669" NA NA NA NA NA NA NA 0 NA NA NA NA
"13670" NA NA NA NA NA NA NA 0 NA NA NA NA
"13673" NA NA NA NA NA NA NA 0 NA NA NA NA
"13675" NA NA NA NA NA NA NA NA NA NA 0 NA
"13698" NA NA 1 NA NA NA NA NA NA NA NA NA
"13704" NA NA 0 NA NA NA NA NA NA NA NA NA
"13705" NA NA 0 NA NA NA NA NA NA NA NA NA
"13706" NA NA NA 0 NA NA NA NA NA NA NA NA
"13724" NA NA NA NA NA NA NA NA NA 1 NA NA
"13749" NA NA NA 0 NA NA NA NA NA NA NA NA
"13752" NA NA 0 NA NA NA NA NA NA NA NA NA
"13760" NA NA 1 NA NA NA NA NA NA NA NA NA
"13762" NA NA NA 0 NA NA NA NA NA NA NA NA
"13766" NA NA NA NA NA NA NA 0 NA NA NA NA
"13769" NA NA NA NA NA NA NA 0 NA NA NA NA
"13770" NA NA NA NA NA NA NA NA NA NA 1 NA
"13775" NA NA NA NA NA NA NA 0 NA NA NA NA
"13776" NA NA NA NA NA NA 1 1 NA NA NA NA
"13802" NA 0 NA NA NA NA NA NA NA NA NA NA
"13809" NA NA NA NA NA NA NA 0 NA NA NA NA
"13810" NA NA NA NA NA NA NA 1 NA NA NA NA
"13812" NA NA NA NA NA NA NA 1 NA NA NA NA
"13813" NA NA NA NA NA NA NA 0 NA NA NA NA
"13820" NA NA NA NA NA NA NA 0 NA NA NA NA
"13847" NA NA 0 NA NA NA NA NA NA NA NA NA
"13861" NA NA NA NA NA NA 1 1 NA NA NA NA
"13894" NA 1 NA NA NA NA NA NA NA NA NA NA
"13895" NA NA 1 NA NA NA NA NA NA NA NA NA
"13905" NA NA NA NA NA NA NA 0 NA NA NA NA
"13909" NA NA NA NA NA NA NA 0 NA NA NA NA
"13910" NA NA NA NA NA NA NA 0 NA NA NA NA
"13935" NA NA 0 NA NA NA NA NA NA NA NA NA
"13944" NA NA 1 NA NA NA NA NA NA NA NA NA
"13948" NA NA NA NA NA NA NA 0 NA NA NA NA
"13952" NA NA NA NA 0 NA NA NA NA NA NA NA
"13956" NA NA NA NA NA NA 1 1 NA NA NA NA
"13993" NA NA 0 1 NA NA NA 0 NA NA NA NA
"14029" NA 0 NA NA NA NA NA NA NA NA NA NA
"14030" NA NA 1 NA NA NA NA NA NA NA NA NA
"14040" NA NA 0 NA NA NA 1 1 NA NA NA NA
"14041" NA NA NA NA NA NA NA 0 NA NA NA NA
"14055" NA NA NA NA NA NA NA NA 1 NA NA NA
"14059" NA NA NA NA NA NA NA NA 1 NA NA NA
"14087" NA NA NA NA NA NA NA 0 NA NA NA NA
"14103" NA NA NA NA NA NA NA NA 1 NA NA NA
"14106" NA NA NA NA NA 0 NA NA NA NA NA NA
"14128" NA NA 1 NA NA NA NA NA NA NA NA NA
"14129" NA NA NA NA NA NA NA 1 NA NA NA NA
"14131" NA NA NA NA NA NA NA 0 NA NA NA NA
"14138" NA NA NA NA NA NA NA 0 NA NA NA NA
"14180" NA NA NA 1 NA NA NA NA NA NA NA NA
"14182" NA NA NA 0 NA NA NA 1 NA NA NA NA
"14184" NA NA NA NA NA NA NA 0 NA NA NA NA
"14206" NA NA NA NA NA 1 NA NA NA NA NA NA
"14219" NA NA 0 NA NA NA NA NA NA NA NA NA
"14228" NA NA NA 0 NA NA NA NA NA NA NA NA
"14230" NA NA 1 NA NA NA NA NA NA NA NA NA
"14231" NA NA NA NA NA NA NA 0 NA NA NA NA
"14232" NA NA NA NA NA NA NA 1 NA NA NA NA
"14233" NA NA NA NA NA NA NA 0 NA NA NA NA
"14253" NA NA NA NA NA 0 NA NA NA NA NA NA
"14256" NA NA NA NA NA NA NA NA 0 NA NA NA
"14276" NA 1 NA NA NA NA NA 1 NA NA NA NA
"14277" NA NA NA 0 NA NA NA NA NA NA NA NA
"14278" NA NA NA NA NA NA NA 1 NA NA NA NA
"14279" NA NA NA NA NA NA NA 1 NA NA NA NA
"14280" NA NA NA NA NA NA NA 0 NA NA NA NA
"14281" NA NA NA NA NA NA 1 1 NA NA NA NA
"14298" NA NA NA NA NA NA NA NA 0 NA NA NA
"14302" NA NA NA NA NA NA NA NA 0 NA NA NA
"14324" NA NA NA NA NA NA NA 1 NA NA NA NA
"14325" NA NA NA NA NA 0 NA NA NA NA NA NA
"14326" NA NA NA NA NA 0 NA NA NA NA NA NA
"14355" NA NA NA NA NA NA NA NA NA NA 0 NA
"14367" NA NA NA 0 NA NA NA NA NA NA NA NA
"14370" NA NA NA 1 NA NA NA NA NA NA NA NA
"14371" NA NA NA NA NA 0 NA NA NA NA NA NA
"14372" NA NA NA NA NA NA NA 0 NA NA NA NA
"14393" NA NA NA NA NA NA NA 1 NA NA NA NA
"14410" NA NA NA 1 NA NA NA NA NA NA NA NA
"14414" NA NA NA 0 NA NA NA NA NA NA NA NA
"14415" NA NA NA NA NA 0 0 NA NA NA NA NA
"14416" NA NA NA NA NA NA NA 1 NA NA NA NA
"14417" NA NA NA NA NA NA NA 0 NA NA NA NA
"14426" NA NA NA NA NA 0 NA NA NA NA NA NA
"14461" NA NA NA 0 NA NA NA NA NA NA NA NA
"14464" NA NA NA NA NA NA NA 1 NA NA NA NA
"14465" NA NA NA NA NA NA 0 0 NA NA NA NA
"14507" NA NA NA 1 NA NA NA NA NA NA NA NA
"14508" NA NA 0 0 NA NA NA NA NA NA NA NA
"14510" NA NA NA NA NA NA 0 NA NA NA NA NA
"14511" NA NA 0 NA NA NA NA NA NA NA NA NA
"14513" NA NA NA NA NA NA NA 0 NA NA NA NA
"14515" NA NA 0 NA NA NA NA 1 NA NA NA NA
"14553" NA NA NA 1 NA NA NA NA NA NA NA NA
"14555" NA NA NA 0 NA NA NA NA NA NA NA NA
"14556" NA NA NA 1 NA NA NA NA NA NA NA NA
"14560" NA NA NA NA NA NA 0 NA NA NA NA NA
"14561" NA NA NA NA NA NA NA 0 NA NA NA NA
"14562" NA NA NA NA NA NA NA 0 NA NA NA NA
"14602" NA NA NA 1 NA NA NA NA NA NA NA NA
"14608" NA NA NA NA NA NA NA 0 NA NA NA NA
"14638" NA NA NA NA NA 0 NA NA NA NA NA NA
"14649" NA NA NA NA NA NA 0 NA NA NA NA NA
"14654" NA NA NA NA NA NA NA 0 NA NA NA NA
"14669" NA NA NA NA NA 0 NA NA NA NA NA NA
"14697" NA NA NA NA NA NA NA 0 NA NA NA NA
"14772" NA NA NA NA NA 0 NA NA NA NA NA NA
"14790" NA NA 1 NA NA NA NA NA NA NA NA NA
"14791" NA NA NA NA NA NA NA NA 0 NA NA NA
"14830" NA NA 0 NA NA NA NA NA NA NA NA NA
"14881" NA NA NA NA NA NA NA 0 NA NA NA NA
"14923" NA NA NA NA NA NA NA 1 NA NA NA NA
"14968" NA NA 1 NA NA NA NA NA NA NA NA NA
"14974" NA NA 1 NA NA NA NA NA NA NA NA NA
"15044" NA NA NA NA NA NA NA NA 1 NA NA NA
"15072" NA NA NA NA NA NA NA 1 NA NA NA NA
"15096" NA NA NA NA NA NA NA NA 1 NA NA NA
"15116" NA NA 0 NA NA NA NA NA NA NA NA NA
"15124" NA NA NA NA NA NA NA 0 0 NA NA NA
"15207" NA NA NA NA NA 0 NA NA NA NA NA NA
"15219" NA NA 1 NA NA NA NA NA NA NA NA NA
"15324" NA NA 0 NA NA NA NA NA NA NA NA NA
"15327" NA NA 1 NA NA NA NA NA NA NA NA NA
"15437" NA NA NA NA NA NA 0 NA NA NA NA NA
"15540" NA NA 0 NA NA NA NA NA NA NA NA NA
"15594" NA 0 NA NA NA NA NA NA NA NA NA NA
"15596" NA NA NA NA NA NA 0 NA NA NA NA NA
"15656" 1 NA NA NA NA NA NA NA NA NA NA NA
"15665" NA NA NA NA NA 1 NA NA NA NA NA NA
"15708" NA NA NA 1 NA NA NA NA NA NA NA NA
"15709" NA NA NA NA NA NA NA 0 NA NA NA NA
"15710" NA NA NA 0 NA NA NA NA NA NA NA NA
"15711" NA NA NA NA NA 1 NA 0 NA NA NA NA
"15760" NA NA NA NA NA NA NA NA NA 0 NA NA
"15763" NA NA 0 0 0 1 1 0 0 1 NA NA
"15815" NA 0 NA NA NA NA NA NA NA NA NA NA
"15818" NA NA NA NA NA NA NA 0 NA NA NA NA
"15864" NA NA 1 NA NA NA NA NA NA NA NA NA
"15870" NA NA NA 0 NA 0 NA NA NA NA NA NA
"15871" NA NA NA NA NA NA 0 NA 0 NA NA NA
"15875" NA NA NA NA NA 0 NA NA NA NA NA NA
"15911" NA NA 1 1 NA NA NA NA NA NA NA NA
"15920" NA NA 1 NA NA NA NA NA NA NA NA NA
"15921" NA 0 NA NA NA NA NA NA NA NA NA NA
"15922" NA NA NA NA NA NA 0 NA NA NA NA NA
"15976" NA NA NA NA NA NA 0 NA NA NA NA NA
"15980" NA NA NA NA NA NA NA NA 1 NA NA NA
"15986" NA NA NA NA NA 1 NA NA NA NA NA NA
"16079" NA NA 1 NA NA NA NA NA NA NA NA NA
"16085" NA NA NA 0 NA NA NA NA NA NA NA NA
"16103" NA NA NA NA NA NA NA 1 NA NA NA NA
"16209" NA NA NA NA NA NA NA NA NA 1 NA NA
"16212" NA NA NA NA NA 0 NA NA 1 NA NA NA
"16266" NA NA NA 1 NA NA NA NA NA NA NA NA
"16271" NA NA NA NA NA NA NA NA NA 1 NA NA
"16277" NA NA NA NA NA NA 1 NA NA NA NA NA
"16286" NA NA NA NA NA 1 NA NA NA NA NA NA
"16287" NA NA NA NA NA NA NA NA 1 NA NA NA
"16329" NA NA NA NA NA NA NA NA 1 NA NA NA
"16340" NA NA NA NA NA NA NA NA 1 NA NA NA
"16344" NA NA NA NA NA 1 NA NA NA NA NA NA
"16389" NA NA NA NA NA NA NA NA NA 1 NA NA
"16394" NA NA NA NA NA NA 1 NA NA NA NA NA
"16428" NA NA NA NA NA NA 0 NA NA NA NA NA
"16460" NA NA 0 NA NA NA NA NA NA NA NA NA
"16463" NA NA NA NA NA NA NA NA 1 NA NA NA
"16504" NA NA NA NA NA NA NA NA 1 NA NA NA
"16505" NA NA NA NA NA NA NA NA NA 1 NA NA
"16516" NA NA NA NA NA 1 NA NA NA NA NA NA
"16562" NA NA NA NA NA NA NA NA 1 NA NA NA
"16563" NA NA NA NA NA NA NA NA 1 1 NA NA
"16568" NA NA NA NA NA NA NA 0 NA NA NA NA
"16571" NA NA NA NA NA NA NA 1 NA NA NA NA
"16573" NA NA NA NA NA NA 0 0 NA NA NA NA
"16578" NA NA NA NA NA NA 1 NA NA NA NA NA
"16604" NA NA NA NA NA NA 0 NA NA NA NA NA
"16620" NA NA NA NA NA NA 1 NA 1 NA NA NA
"16626" NA NA NA NA NA NA NA 1 NA NA NA NA
"16627" NA NA NA NA NA NA NA 1 NA NA NA NA
"16631" NA NA NA NA NA 1 NA NA NA NA NA NA
"16675" NA NA NA 1 NA NA NA NA NA NA NA NA
"16677" NA NA NA NA NA 0 NA NA NA NA NA NA
"16679" NA NA NA NA NA NA NA NA NA 0 NA NA
"16732" NA NA NA NA NA NA 0 NA NA NA NA NA
"16751" NA NA NA NA NA 1 NA NA NA NA NA NA
"16785" NA NA NA 1 NA NA NA NA NA NA NA NA
"16793" NA NA NA NA NA NA NA NA 1 1 NA NA
"16859" NA NA NA NA NA 0 NA NA NA NA NA NA
"16906" NA NA NA NA NA NA NA NA 0 NA NA NA
"17014" NA NA NA 1 NA NA NA NA NA NA NA NA
"17137" NA NA NA NA NA NA NA NA 0 NA NA NA
"17185" NA NA NA NA NA NA NA NA NA 1 NA NA
"17249" NA NA NA 1 NA NA NA NA NA NA NA NA
"17305" NA 0 NA NA NA NA NA NA NA NA NA NA
"17312" NA NA NA NA NA NA NA 1 NA NA NA NA
"17338" NA NA NA NA NA 0 NA NA NA NA NA NA
"17373" NA NA NA NA NA NA NA 1 NA NA NA NA
"17374" NA NA NA NA NA 0 NA NA NA NA NA NA
"17391" NA NA NA NA NA 0 NA NA NA NA NA NA
"17393" NA NA NA NA NA NA NA NA NA NA 0 NA
"17428" NA NA NA NA NA NA NA 1 NA NA NA NA
"17449" NA NA NA NA NA 0 NA NA NA NA NA NA
"17479" NA NA NA NA NA NA NA NA NA 0 NA NA
"17485" NA NA NA NA NA NA NA 1 NA NA NA NA
"17566" NA NA NA NA NA 0 NA NA NA NA NA NA
"17584" NA NA NA 1 NA NA NA NA NA NA NA NA
"17625" NA NA NA NA NA 1 NA NA NA NA NA NA
"17643" NA NA NA NA NA NA 0 NA NA NA NA NA
"17655" NA NA NA NA NA NA NA NA NA 0 NA NA
"17668" NA NA NA NA NA 1 NA NA NA NA NA NA
"17698" NA NA NA NA NA NA NA NA 0 NA NA NA
"17709" NA NA NA 0 NA NA NA NA NA NA NA NA
"17715" NA 0 NA NA NA NA NA NA NA NA NA NA
"17716" 1 NA NA NA NA NA NA NA NA NA NA NA
"17725" NA NA NA NA NA NA NA 1 NA NA NA NA
"17767" NA NA NA NA NA NA NA NA NA 0 NA NA
"17787" NA NA NA NA NA NA NA NA NA NA 0 NA
"17824" NA NA NA NA NA NA NA NA 0 NA NA NA
"17850" NA NA NA NA NA NA NA 1 NA NA NA NA
"17899" NA NA NA NA NA NA 1 NA NA NA NA NA
"17900" NA NA NA NA NA NA NA NA NA NA 0 NA
"17911" NA NA NA 0 NA NA NA NA NA NA NA NA
"17917" NA 0 NA NA NA NA NA 1 NA NA NA NA
"17918" NA NA NA NA NA NA NA 1 NA NA NA NA
"17929" NA NA NA NA NA NA 0 NA NA NA NA NA
"17995" NA NA NA 0 NA NA NA NA NA NA NA NA
"18026" NA NA NA NA NA NA 0 NA NA NA NA NA
"18047" NA NA NA NA NA NA NA NA NA NA 0 NA
"18089" NA NA NA NA NA NA 0 NA NA NA NA NA
"18104" 1 NA NA NA 0 NA NA NA NA NA NA NA
"18152" NA NA NA NA NA NA NA NA 0 NA NA NA
"18162" NA NA NA NA 0 NA NA NA NA NA NA NA
"18165" NA NA NA NA NA NA 1 NA NA NA NA NA
"18166" NA 1 NA NA NA NA NA NA NA NA NA NA
"18173" NA NA NA 0 NA NA NA NA NA NA NA NA
"18200" NA NA NA NA NA 0 NA NA NA NA NA NA
"18226" NA NA NA NA 1 NA NA NA NA NA NA NA
"18227" NA NA NA NA 1 NA NA NA NA NA NA NA
"18231" NA NA NA 1 0 NA NA NA 0 NA NA NA
"18239" NA NA NA NA NA 1 NA NA NA NA NA NA
"18330" NA NA NA NA NA 0 NA NA NA NA NA NA
"18348" NA NA NA NA NA NA 0 NA NA NA NA NA
"18358" NA NA NA NA NA NA NA NA NA 1 NA NA
"18372" NA NA NA NA NA NA 1 NA NA NA NA NA
"18373" NA NA NA NA NA NA 1 NA NA NA NA NA
"18374" NA NA NA NA NA NA 1 NA NA NA NA NA
"18375" NA NA NA NA NA NA NA 1 NA NA NA NA
"18409" NA NA NA NA NA NA NA NA NA NA 0 NA
"18411" NA NA NA NA NA NA NA NA NA 0 NA NA
"18417" NA NA NA NA NA 0 NA NA NA NA NA NA
"18422" NA NA NA 1 NA NA NA NA NA NA NA NA
"18436" NA NA NA NA NA NA NA 1 NA NA NA NA
"18439" NA NA NA NA NA NA 1 NA NA NA NA NA
"18475" NA NA NA NA NA NA NA NA NA 0 NA NA
"18485" 1 NA NA NA NA NA NA NA NA NA NA NA
"18486" NA NA NA 1 NA NA NA NA NA NA NA NA
"18487" NA NA NA NA 0 NA NA NA NA NA NA NA
"18490" NA NA NA NA 1 NA NA NA NA NA NA NA
"18497" NA NA NA NA NA NA NA 1 NA NA NA NA
"18543" NA NA NA NA NA 0 NA NA NA NA NA NA
"18548" NA NA NA 1 NA NA NA NA NA NA NA NA
"18551" NA NA NA NA 1 NA NA NA NA NA NA NA
"18565" NA NA NA NA NA NA NA 1 NA NA NA NA
"18567" NA NA NA NA NA NA NA 1 NA NA NA NA
"18591" NA NA NA NA 0 NA NA NA NA NA NA NA
"18609" NA NA NA NA NA NA 0 NA NA NA NA NA
"18615" NA NA NA NA NA NA NA NA 0 NA NA NA
"18655" NA NA NA NA 0 NA NA NA NA NA NA NA
"18673" NA NA NA NA NA NA 0 NA NA NA NA NA
"18695" NA NA NA 1 NA NA NA NA NA NA NA NA
"18714" NA NA NA NA 0 NA NA NA NA NA NA NA
"18738" 1 NA NA NA NA NA NA NA NA NA NA NA
"18740" NA NA NA NA NA NA NA NA 0 NA NA NA
"18752" NA NA NA NA 0 NA NA NA NA NA NA NA
"18783" NA NA NA NA NA NA NA 0 NA NA NA NA
"18784" NA NA NA NA NA 0 NA NA NA NA NA NA
"18791" NA NA NA NA NA NA 0 NA NA NA NA NA
"18808" NA NA NA NA 1 NA NA NA NA NA NA NA
"18810" NA NA NA 1 NA NA NA NA NA NA NA NA
"18820" NA 1 NA NA NA NA NA NA NA NA NA NA
"18822" NA NA NA NA NA NA NA NA NA 0 NA NA
"18847" NA NA NA NA 0 NA NA NA NA NA NA NA
"18854" NA NA NA NA NA NA 0 NA NA NA NA NA
"18868" NA NA NA NA NA NA NA NA 0 NA NA NA
"18882" NA NA NA NA NA NA NA NA NA 0 NA NA
"18924" NA NA NA NA NA NA NA NA NA NA 0 NA
"18943" NA NA NA NA NA NA NA 1 NA NA NA NA
"18989" NA 0 NA NA NA NA NA NA 0 NA NA NA
"18996" NA NA NA NA NA NA NA 0 NA NA NA NA
"19050" NA NA NA NA NA NA NA NA 0 NA NA NA
"19064" NA NA NA NA 0 NA NA NA NA NA NA NA
"19111" NA 0 NA NA 1 NA 1 NA NA NA NA NA
"19112" NA NA NA NA NA NA NA NA NA 1 NA NA
"19113" NA NA NA NA 0 NA NA NA NA NA NA NA
"19155" NA NA NA NA 0 NA NA NA NA NA NA NA
"19156" NA NA NA NA 0 NA NA NA NA NA NA NA
"19157" NA NA NA NA NA 0 NA NA NA NA NA NA
"19160" NA NA NA NA 0 NA NA NA NA NA NA NA
"19167" NA NA NA 1 NA NA NA NA NA NA NA NA
"19168" NA NA NA NA NA 1 1 NA 1 1 NA NA
"19207" NA NA NA NA NA NA 0 NA NA NA NA NA
"19213" NA NA NA NA 0 NA NA NA NA NA NA NA
"19223" 1 NA NA NA NA NA NA NA NA 1 NA NA
"19224" NA NA NA NA NA 1 NA NA 1 1 NA NA
"19272" NA NA NA NA NA 0 NA NA NA NA NA NA
"19281" NA NA NA NA NA 1 1 NA 1 1 NA NA
"19284" NA NA NA NA 1 NA NA NA NA NA NA NA
"19290" NA NA NA NA NA NA NA NA NA NA NA 1
"19317" NA NA NA NA NA NA 0 NA NA NA NA NA
"19325" NA NA NA NA NA 0 NA NA NA NA NA NA
"19326" NA NA NA NA NA NA NA NA NA 0 NA NA
"19336" 1 NA NA NA NA 1 NA NA 1 1 1 NA
"19337" NA NA NA NA NA NA 1 1 NA NA NA NA
"19389" 1 NA NA NA NA NA 1 NA NA NA NA NA
"19391" NA NA NA NA NA NA 1 NA NA NA NA NA
"19398" NA NA NA NA NA NA NA NA NA NA NA 1
"19399" NA NA NA NA NA NA NA NA NA NA NA 0
"19414" NA NA NA NA 0 NA NA NA NA NA NA NA
"19440" NA NA NA NA NA NA NA 1 NA NA NA NA
"19441" NA NA NA NA NA NA 1 NA NA NA NA NA
"19496" 1 NA NA NA NA NA NA NA NA NA NA NA
"19497" NA NA NA NA NA 1 NA NA 1 NA NA NA
"19498" NA NA NA NA NA NA 1 1 NA NA NA NA
