"NLists" "NSppDetec"
"10142" 3 1
"10143" 39 1
"10144" 2 1
"10145" 6 2
"10146" 11 7
"10165" 1 1
"10166" 3 1
"10167" 5 2
"10168" 13 1
"10169" 9 1
"10170" 2 2
"10171" 114 21
"10186" 6 1
"10187" 11 2
"10188" 87 2
"10189" 1 1
"10191" 51 2
"10193" 12 9
"10207" 1 1
"10208" 20 1
"10209" 36 2
"10210" 5 1
"10212" 24 2
"10213" 2 2
"10219" 2 2
"10222" 76 11
"10227" 2 1
"10228" 1 1
"10229" 12 2
"10230" 2 1
"10231" 6 2
"10232" 21 1
"10233" 1 1
"10234" 5 3
"10235" 1 1
"10236" 24 13
"10238" 6 2
"10240" 1 1
"10241" 2 2
"10248" 1 1
"10249" 4 1
"10252" 2 1
"10255" 4 2
"10260" 2 2
"10270" 2 1
"10273" 3 1
"10278" 2 1
"10279" 1 1
"10280" 49 20
"10283" 18 3
"10284" 1 1
"10292" 8 1
"10293" 3 1
"10295" 2 1
"10296" 10 2
"10297" 5 1
"10299" 1 1
"10300" 123 3
"10301" 1 1
"10303" 23 12
"10304" 1 1
"10305" 10 8
"10310" 1 1
"10312" 1 1
"10313" 3 1
"10314" 1 1
"10315" 1 1
"10321" 82 1
"10323" 4 4
"10326" 1 1
"10334" 1 1
"10337" 2 1
"10338" 1 1
"10340" 3 1
"10344" 4 1
"10345" 75 24
"10355" 3 2
"10356" 2 1
"10358" 2 1
"10359" 1 1
"10361" 1 1
"10368" 10 10
"10370" 4 4
"10377" 43 3
"10380" 4 1
"10389" 8 8
"10392" 1 1
"10399" 2 2
"10401" 1 1
"10402" 1 1
"10409" 1 1
"10412" 15 10
"10413" 1 1
"10414" 3 2
"10421" 1 1
"10422" 2 1
"10442" 1 1
"10443" 1 1
"10452" 2 1
"10454" 31 15
"10456" 3 1
"10463" 1 1
"10474" 74 17
"10477" 3 1
"10493" 21 1
"10503" 5 1
"10507" 1 1
"10511" 27 13
"10513" 1 1
"10514" 5 1
"10523" 4 1
"10525" 1 1
"10527" 5 1
"10529" 2 1
"10530" 36 14
"10539" 1 1
"10544" 2 1
"10545" 7 1
"10563" 1 1
"10564" 11 1
"10565" 60 1
"10568" 78 20
"10579" 1 1
"10580" 1 1
"10583" 12 1
"10584" 19 1
"10585" 3 1
"10586" 1 1
"10588" 36 16
"10596" 34 2
"10600" 1 1
"10601" 5 1
"10604" 1 1
"10616" 1 1
"10617" 42 2
"10619" 1 1
"10620" 1 1
"10622" 27 1
"10623" 1 1
"10624" 51 19
"10626" 10 10
"10637" 26 1
"10639" 22 1
"10640" 1 1
"10641" 1 1
"10644" 9 1
"10645" 5 1
"10647" 63 17
"10648" 52 13
"10664" 6 1
"10665" 2 1
"10669" 21 14
"10670" 59 15
"10681" 1 1
"10684" 1 1
"10689" 47 17
"10690" 10 10
"10691" 35 13
"10699" 1 1
"10702" 1 1
"10703" 9 2
"10704" 1 1
"10705" 11 1
"10706" 34 2
"10708" 22 13
"10709" 72 16
"10721" 1 1
"10722" 3 1
"10724" 15 2
"10725" 1 1
"10727" 19 10
"10728" 20 14
"10734" 1 1
"10737" 6 2
"10740" 10 1
"10744" 52 15
"10745" 6 6
"10753" 4 1
"10754" 1 1
"10756" 5 3
"10758" 1 1
"10763" 95 17
"10770" 4 1
"10771" 16 3
"10773" 10 2
"10777" 3 1
"10779" 8 6
"10780" 22 11
"10787" 19 1
"10790" 2 1
"10793" 14 1
"10795" 28 11
"10796" 69 20
"10797" 4 4
"10809" 4 1
"10810" 2 1
"10811" 1 1
"10814" 2 1
"10817" 72 17
"10818" 43 16
"10830" 5 1
"10831" 1 1
"10838" 2 2
"10839" 74 16
"10840" 31 14
"10849" 1 1
"10857" 5 5
"10858" 24 11
"10872" 5 1
"10873" 1 1
"10878" 55 15
"10879" 34 14
"10896" 4 1
"10897" 1 1
"10902" 19 13
"10903" 6 5
"10905" 3 3
"10918" 2 2
"10924" 12 12
"10925" 49 14
"10940" 2 1
"10943" 4 2
"10944" 1 1
"10948" 23 13
"10951" 1 1
"10954" 6 1
"10966" 9 1
"10967" 15 1
"10972" 1 1
"10973" 69 20
"10978" 123 22
"10989" 1 1
"10990" 29 1
"10991" 1 1
"10997" 71 17
"11002" 1 1
"11004" 16 12
"11005" 96 18
"11015" 2 2
"11016" 4 3
"11023" 13 9
"11027" 1 1
"11029" 1 1
"11031" 310 24
"11032" 11 7
"11033" 92 19
"11038" 1 1
"11039" 1 1
"11043" 10 1
"11050" 13 13
"11059" 55 18
"11060" 21 14
"11061" 134 23
"11065" 3 3
"11070" 8 1
"11084" 1 1
"11085" 2 2
"11086" 2 1
"11087" 86 21
"11088" 98 19
"11089" 165 20
"11093" 66 11
"11099" 11 1
"11100" 17 1
"11108" 1 1
"11114" 11 1
"11115" 5 1
"11117" 330 23
"11118" 154 20
"11128" 4 1
"11129" 7 3
"11133" 1 1
"11144" 165 1
"11146" 1 1
"11147" 53 18
"11148" 231 20
"11149" 245 21
"11150" 12 12
"11151" 96 17
"11153" 4 4
"11156" 18 12
"11157" 58 13
"11159" 23 3
"11163" 1 1
"11164" 4 1
"11166" 2 1
"11177" 49 17
"11178" 126 20
"11179" 67 19
"11180" 206 19
"11181" 50 13
"11182" 32 14
"11185" 10 10
"11187" 37 2
"11194" 1 1
"11199" 2 1
"11200" 6 3
"11201" 2 1
"11206" 1 1
"11207" 9 9
"11208" 169 18
"11209" 112 21
"11210" 336 24
"11211" 74 21
"11212" 16 10
"11215" 10 10
"11216" 15 12
"11217" 39 5
"11223" 1 1
"11224" 1 1
"11231" 2 1
"11239" 73 15
"11240" 175 17
"11241" 130 17
"11242" 73 15
"11243" 66 24
"11246" 57 27
"11247" 18 12
"11248" 57 19
"11249" 196 22
"11271" 1 1
"11273" 19 13
"11274" 93 18
"11275" 97 19
"11276" 117 22
"11277" 58 17
"11279" 57 19
"11280" 28 13
"11281" 189 25
"11282" 24 14
"11283" 1 1
"11290" 1 1
"11291" 5 2
"11301" 123 1
"11307" 101 19
"11308" 148 18
"11309" 111 20
"11313" 12 12
"11314" 11 11
"11315" 125 31
"11326" 1 1
"11327" 12 2
"11334" 4 2
"11335" 25 1
"11337" 1 1
"11343" 152 16
"11344" 123 17
"11345" 11 8
"11349" 43 19
"11350" 46 16
"11351" 97 27
"11361" 3 1
"11369" 1 1
"11378" 134 14
"11379" 117 20
"11383" 27 15
"11384" 79 25
"11385" 90 29
"11392" 1 1
"11397" 1 1
"11399" 1 1
"11413" 74 14
"11414" 227 20
"11415" 69 18
"11417" 1 1
"11418" 9 9
"11419" 32 17
"11420" 32 16
"11421" 9 9
"11425" 3 3
"11427" 1 1
"11432" 2 1
"11438" 2 1
"11440" 349 7
"11449" 137 16
"11450" 179 20
"11451" 89 17
"11454" 73 23
"11456" 83 26
"11457" 125 24
"11474" 2 2
"11476" 480 10
"11486" 96 15
"11487" 257 20
"11491" 29 15
"11492" 6 6
"11493" 25 14
"11523" 21 13
"11524" 46 15
"11525" 40 11
"11528" 17 13
"11529" 59 19
"11530" 13 8
"11531" 68 12
"11549" 2 1
"11550" 107 9
"11551" 72 11
"11561" 125 15
"11562" 246 20
"11563" 64 12
"11565" 19 6
"11566" 83 25
"11567" 4 4
"11568" 13 13
"11589" 1 1
"11601" 129 18
"11602" 272 19
"11603" 25 12
"11606" 64 25
"11607" 27 10
"11608" 79 25
"11627" 620 12
"11639" 31 14
"11640" 111 20
"11641" 21 11
"11644" 22 14
"11645" 7 7
"11646" 119 23
"11647" 11 7
"11654" 1 1
"11658" 99 8
"11665" 619 9
"11669" 4 1
"11678" 58 14
"11679" 131 17
"11680" 15 12
"11681" 65 29
"11683" 29 17
"11684" 104 26
"11685" 25 15
"11696" 38 4
"11699" 128 7
"11704" 4 2
"11708" 1 1
"11710" 2 1
"11718" 8 8
"11719" 120 17
"11722" 48 22
"11723" 5 5
"11724" 38 21
"11725" 111 24
"11737" 231 10
"11744" 36 4
"11757" 9 9
"11758" 181 20
"11759" 95 20
"11763" 14 11
"11764" 9 9
"11765" 36 19
"11766" 78 27
"11775" 1 1
"11785" 161 9
"11799" 8 8
"11800" 118 17
"11801" 9 5
"11802" 142 17
"11805" 5 5
"11806" 38 15
"11807" 9 9
"11808" 27 14
"11809" 3 3
"11819" 53 8
"11832" 1 1
"11840" 131 16
"11841" 155 18
"11842" 96 18
"11843" 76 22
"11844" 169 24
"11846" 25 15
"11847" 13 9
"11848" 9 9
"11849" 37 20
"11868" 78 6
"11869" 150 11
"11871" 1 1
"11881" 45 14
"11882" 8 8
"11883" 124 16
"11885" 51 16
"11886" 66 14
"11890" 46 21
"11891" 15 9
"11892" 16 11
"11893" 87 27
"11910" 46 6
"11911" 92 9
"11912" 318 7
"11924" 211 19
"11928" 107 19
"11929" 27 9
"11932" 18 18
"11933" 4 4
"11934" 6 6
"11935" 40 13
"11948" 36 3
"11951" 124 10
"11952" 1 1
"11966" 41 16
"11967" 21 13
"11968" 1 1
"11970" 100 18
"11971" 103 16
"11974" 57 22
"11975" 6 6
"11976" 21 13
"11977" 43 14
"11989" 4 2
"11992" 12 3
"11995" 440 14
"11997" 1 1
"12008" 93 18
"12009" 47 15
"12010" 204 20
"12011" 13 9
"12012" 80 17
"12015" 50 23
"12016" 5 5
"12017" 9 9
"12032" 46 7
"12034" 1 1
"12041" 1 1
"12049" 64 16
"12050" 148 21
"12051" 39 12
"12052" 23 14
"12055" 25 15
"12056" 15 10
"12057" 17 8
"12070" 135 12
"12072" 104 7
"12081" 1 1
"12089" 196 21
"12090" 9 9
"12092" 39 13
"12094" 61 23
"12095" 12 8
"12096" 16 7
"12097" 7 6
"12105" 16 6
"12110" 62 10
"12112" 685 13
"12113" 156 6
"12114" 277 9
"12117" 370 9
"12118" 125 7
"12122" 2 2
"12127" 7 7
"12128" 194 20
"12129" 185 18
"12130" 5 5
"12131" 34 17
"12132" 70 15
"12133" 13 8
"12134" 5 5
"12136" 5 3
"12137" 3 3
"12143" 32 4
"12144" 6 3
"12145" 12 4
"12147" 1 1
"12149" 3 1
"12152" 509 9
"12154" 124 7
"12167" 11 11
"12168" 139 19
"12169" 108 20
"12170" 42 16
"12171" 108 24
"12175" 5 5
"12176" 14 9
"12177" 22 20
"12178" 1 1
"12179" 5 5
"12184" 11 1
"12189" 1 1
"12190" 1 1
"12191" 88 9
"12192" 191 5
"12202" 1 1
"12208" 11 11
"12209" 56 16
"12210" 5 5
"12211" 77 19
"12212" 53 14
"12214" 28 13
"12215" 5 5
"12216" 15 9
"12217" 6 6
"12218" 13 13
"12219" 24 15
"12220" 4 4
"12221" 4 3
"12225" 1 1
"12227" 1 1
"12228" 1 1
"12237" 115 8
"12242" 3 1
"12249" 130 19
"12250" 136 19
"12255" 36 18
"12256" 18 10
"12257" 8 8
"12258" 8 8
"12259" 6 6
"12260" 29 14
"12268" 1 1
"12273" 1 1
"12274" 23 4
"12277" 265 11
"12280" 716 9
"12292" 170 21
"12293" 71 17
"12294" 58 19
"12298" 9 6
"12299" 7 7
"12300" 19 10
"12301" 11 11
"12302" 32 13
"12303" 7 7
"12304" 4 4
"12308" 2 2
"12314" 20 7
"12317" 62 8
"12335" 125 19
"12336" 24 14
"12337" 47 17
"12338" 202 31
"12341" 6 6
"12342" 31 16
"12343" 14 9
"12344" 19 14
"12345" 8 8
"12346" 51 17
"12356" 86 5
"12358" 34 4
"12360" 40 7
"12363" 101 8
"12364" 119 10
"12365" 318 8
"12375" 1 1
"12378" 107 19
"12379" 93 19
"12380" 127 21
"12381" 169 22
"12383" 11 11
"12384" 22 8
"12387" 17 11
"12388" 8 8
"12389" 8 8
"12401" 18 3
"12402" 462 7
"12403" 91 9
"12404" 407 9
"12405" 111 8
"12406" 675 8
"12409" 138 8
"12421" 29 12
"12422" 84 16
"12423" 211 21
"12427" 12 8
"12428" 6 6
"12429" 16 11
"12430" 7 7
"12431" 15 10
"12432" 18 11
"12433" 1 1
"12441" 11 3
"12442" 4 2
"12444" 97 8
"12449" 154 12
"12462" 22 14
"12463" 167 19
"12464" 226 21
"12465" 9 9
"12467" 1 1
"12468" 30 8
"12469" 6 6
"12470" 9 9
"12471" 10 7
"12472" 17 7
"12473" 24 11
"12474" 3 3
"12475" 140 16
"12483" 4 1
"12484" 3 1
"12488" 67 7
"12491" 1 1
"12505" 38 12
"12506" 121 17
"12507" 57 15
"12508" 2 2
"12510" 13 10
"12511" 7 7
"12513" 10 10
"12515" 6 6
"12525" 23 5
"12527" 47 11
"12528" 67 9
"12529" 596 9
"12530" 229 2
"12533" 370 8
"12546" 36 14
"12547" 104 17
"12548" 39 14
"12549" 28 10
"12551" 17 10
"12552" 11 6
"12553" 6 6
"12554" 6 6
"12555" 7 7
"12556" 13 7
"12557" 2 2
"12561" 2 1
"12568" 6 2
"12569" 72 7
"12570" 73 6
"12572" 1 1
"12587" 33 15
"12588" 220 20
"12589" 22 13
"12591" 4 3
"12592" 8 8
"12593" 4 4
"12594" 12 8
"12595" 22 9
"12596" 18 10
"12597" 10 10
"12604" 10 3
"12609" 26 2
"12610" 76 8
"12611" 211 5
"12628" 81 18
"12629" 76 16
"12630" 104 17
"12632" 2 2
"12633" 13 9
"12635" 6 6
"12636" 5 5
"12637" 11 11
"12644" 127 4
"12645" 1 1
"12647" 8 2
"12649" 2 1
"12650" 354 6
"12651" 54 5
"12653" 699 6
"12669" 183 19
"12670" 174 18
"12671" 30 15
"12674" 6 6
"12675" 17 8
"12676" 7 7
"12694" 2 1
"12699" 1 1
"12705" 274 10
"12710" 49 15
"12711" 385 22
"12712" 60 13
"12714" 2 1
"12715" 40 15
"12716" 5 5
"12717" 16 8
"12720" 7 7
"12726" 143 4
"12727" 209 7
"12730" 17 4
"12731" 31 2
"12732" 12 1
"12733" 1 1
"12735" 776 12
"12745" 65 7
"12751" 31 13
"12752" 68 16
"12753" 84 16
"12757" 11 7
"12759" 11 6
"12772" 1 1
"12774" 40 5
"12776" 350 9
"12777" 787 11
"12793" 278 19
"12794" 94 19
"12795" 72 17
"12798" 29 15
"12799" 5 5
"12801" 12 8
"12802" 10 6
"12811" 20 5
"12818" 111 6
"12819" 1116 10
"12834" 59 13
"12835" 57 14
"12836" 136 19
"12840" 7 7
"12841" 6 6
"12842" 18 8
"12843" 5 5
"12845" 9 9
"12852" 57 6
"12853" 24 6
"12860" 16 4
"12861" 1066 11
"12862" 1 1
"12867" 381 7
"12876" 86 18
"12877" 35 17
"12878" 251 21
"12880" 321 2
"12882" 17 12
"12885" 13 9
"12886" 10 10
"12888" 33 17
"12895" 295 7
"12896" 31 4
"12898" 72 8
"12902" 192 7
"12903" 842 6
"12904" 208 10
"12911" 196 9
"12914" 90 9
"12919" 45 12
"12920" 126 19
"12921" 29 14
"12923" 320 2
"12926" 15 9
"12927" 6 6
"12928" 6 6
"12929" 5 5
"12930" 11 11
"12931" 16 11
"12932" 10 10
"12938" 18 3
"12939" 119 8
"12940" 51 5
"12943" 213 2
"12947" 26 3
"12948" 524 8
"12954" 324 10
"12955" 861 14
"12956" 140 10
"12957" 124 7
"12958" 359 9
"12959" 344 9
"12961" 143 9
"12962" 912 12
"12964" 50 15
"12965" 90 21
"12966" 4 4
"12969" 1 1
"12973" 7 7
"12974" 9 5
"12984" 19 3
"12987" 35 5
"12988" 233 4
"12989" 21 3
"12991" 9 2
"12994" 24 2
"12995" 207 4
"13000" 266 7
"13001" 1011 13
"13002" 1114 11
"13003" 1939 12
"13004" 940 12
"13005" 366 8
"13006" 833 8
"13007" 776 12
"13010" 19 12
"13011" 11 11
"13012" 118 21
"13014" 93 2
"13015" 1026 18
"13019" 11 6
"13020" 11 7
"13021" 11 7
"13023" 8 8
"13024" 11 11
"13028" 88 9
"13029" 131 4
"13031" 156 1
"13033" 41 4
"13035" 1 1
"13036" 530 7
"13037" 67 6
"13038" 136 8
"13042" 785 13
"13043" 409 11
"13044" 187 8
"13045" 1130 16
"13049" 1900 13
"13050" 478 11
"13052" 329 10
"13053" 95 18
"13055" 85 21
"13057" 723 2
"13058" 91 7
"13060" 1 1
"13061" 4 4
"13062" 11 6
"13063" 8 8
"13064" 6 6
"13065" 21 11
"13066" 8 8
"13068" 64 7
"13070" 390 7
"13071" 62 7
"13072" 295 8
"13073" 23 4
"13078" 194 5
"13079" 1661 12
"13083" 644 10
"13086" 1932 16
"13087" 517 9
"13088" 173 9
"13089" 362 9
"13090" 522 7
"13091" 1530 11
"13092" 602 7
"13093" 480 12
"13094" 182 7
"13097" 110 23
"13098" 81 3
"13099" 400 14
"13102" 23 13
"13103" 7 7
"13104" 17 9
"13105" 22 12
"13106" 5 5
"13108" 24 14
"13112" 65 5
"13113" 47 5
"13114" 13 3
"13115" 288 6
"13116" 47 3
"13117" 125 7
"13121" 77 8
"13122" 723 14
"13125" 788 15
"13126" 274 10
"13127" 598 11
"13128" 572 13
"13130" 998 11
"13131" 308 10
"13134" 857 13
"13137" 1423 11
"13139" 53 19
"13140" 263 14
"13141" 1257 13
"13146" 24 7
"13147" 5 5
"13149" 10 10
"13150" 13 8
"13151" 22 14
"13152" 22 16
"13153" 24 4
"13157" 38 5
"13158" 1 1
"13159" 38 5
"13160" 31 6
"13162" 30 5
"13164" 14 4
"13165" 1 1
"13167" 952 14
"13168" 371 10
"13169" 655 12
"13170" 411 11
"13171" 696 12
"13172" 735 12
"13173" 300 9
"13174" 232 10
"13175" 895 13
"13176" 956 14
"13178" 1064 12
"13182" 514 13
"13183" 567 25
"13184" 8 2
"13189" 6 6
"13192" 6 6
"13198" 27 3
"13200" 295 7
"13201" 1 1
"13208" 564 12
"13210" 418 10
"13212" 928 14
"13214" 408 10
"13215" 366 9
"13216" 184 6
"13218" 551 9
"13220" 670 10
"13221" 722 14
"13222" 1183 16
"13223" 201 12
"13226" 210 12
"13227" 153 10
"13230" 1 1
"13231" 6 6
"13232" 13 8
"13233" 6 6
"13234" 9 9
"13235" 45 17
"13236" 14 14
"13238" 26 5
"13239" 75 6
"13241" 335 6
"13242" 95 6
"13243" 352 5
"13244" 297 4
"13245" 45 4
"13247" 187 6
"13248" 234 8
"13250" 648 10
"13251" 517 9
"13252" 436 7
"13253" 372 10
"13254" 196 7
"13255" 365 9
"13256" 1096 11
"13258" 630 8
"13259" 243 11
"13260" 674 14
"13261" 1186 14
"13262" 257 9
"13263" 688 12
"13264" 186 7
"13265" 425 13
"13268" 458 10
"13269" 811 12
"13277" 29 11
"13278" 20 16
"13281" 78 6
"13287" 261 3
"13290" 917 11
"13291" 163 11
"13293" 160 9
"13294" 180 10
"13295" 392 9
"13296" 679 11
"13298" 368 7
"13300" 235 8
"13301" 888 9
"13302" 995 10
"13303" 1632 16
"13304" 411 6
"13305" 120 10
"13306" 160 10
"13310" 294 7
"13314" 6 6
"13315" 6 6
"13317" 31 12
"13318" 13 13
"13319" 15 9
"13324" 152 8
"13326" 18 3
"13327" 25 3
"13329" 13 4
"13332" 1286 11
"13333" 1240 16
"13334" 463 10
"13335" 468 10
"13338" 268 10
"13339" 111 10
"13341" 631 9
"13343" 728 13
"13344" 423 13
"13345" 590 12
"13346" 34 7
"13347" 2648 18
"13348" 384 7
"13350" 949 17
"13351" 60 6
"13352" 975 14
"13357" 8 8
"13358" 15 7
"13359" 6 6
"13360" 15 15
"13366" 60 8
"13369" 232 4
"13370" 19 4
"13374" 32 10
"13375" 344 7
"13376" 1688 13
"13377" 319 13
"13378" 369 10
"13379" 1274 12
"13381" 368 10
"13382" 761 12
"13383" 403 6
"13384" 414 9
"13385" 987 13
"13386" 565 10
"13387" 336 9
"13389" 1179 15
"13390" 652 14
"13391" 257 14
"13393" 227 12
"13394" 1599 15
"13398" 3 2
"13399" 27 12
"13400" 13 9
"13401" 9 6
"13402" 11 11
"13403" 45 20
"13404" 18 11
"13405" 20 11
"13410" 157 4
"13415" 399 8
"13416" 66 8
"13417" 269 9
"13419" 165 6
"13420" 464 6
"13421" 1418 15
"13422" 418 10
"13423" 831 13
"13424" 101 3
"13425" 304 11
"13426" 983 13
"13427" 1248 13
"13429" 184 12
"13430" 239 9
"13431" 153 12
"13434" 623 13
"13435" 69 9
"13436" 78 8
"13438" 565 10
"13439" 1073 11
"13445" 1 1
"13446" 6 6
"13449" 11 11
"13450" 11 11
"13451" 16 16
"13452" 4 2
"13461" 554 7
"13465" 309 5
"13467" 355 8
"13468" 201 5
"13469" 757 9
"13470" 890 11
"13471" 699 12
"13472" 247 7
"13473" 1043 13
"13474" 1271 13
"13475" 723 9
"13476" 299 13
"13479" 727 15
"13481" 234 11
"13482" 448 7
"13483" 409 13
"13484" 305 9
"13485" 1049 13
"13486" 688 14
"13487" 558 13
"13488" 554 18
"13489" 1209 20
"13490" 32 1
"13491" 24 7
"13495" 7 7
"13496" 22 11
"13497" 8 8
"13498" 20 17
"13499" 12 12
"13500" 9 9
"13510" 265 5
"13511" 61 6
"13512" 250 5
"13514" 13 3
"13515" 39 3
"13518" 3098 15
"13519" 1431 16
"13520" 207 10
"13522" 1088 14
"13526" 997 12
"13527" 491 12
"13530" 784 15
"13532" 103 8
"13533" 263 11
"13534" 329 14
"13535" 749 14
"13536" 120 11
"13538" 48 1
"13543" 5 5
"13544" 10 6
"13546" 15 15
"13556" 158 10
"13557" 23 4
"13558" 19 2
"13559" 137 9
"13560" 328 4
"13561" 40 5
"13562" 28 5
"13565" 992 12
"13566" 1461 13
"13567" 118 9
"13568" 397 11
"13570" 1036 13
"13573" 1733 13
"13574" 1291 11
"13577" 705 14
"13580" 232 13
"13581" 275 16
"13582" 1032 17
"13583" 592 14
"13584" 589 16
"13585" 1 1
"13588" 6 6
"13589" 13 8
"13590" 22 12
"13591" 31 15
"13592" 10 10
"13593" 5 5
"13604" 617 6
"13605" 176 4
"13606" 274 6
"13608" 9 1
"13609" 540 4
"13611" 275 3
"13612" 1627 13
"13613" 427 14
"13614" 99 7
"13615" 693 9
"13617" 816 13
"13618" 59 7
"13620" 379 12
"13621" 519 10
"13623" 262 7
"13624" 256 7
"13625" 356 8
"13626" 519 7
"13628" 754 15
"13630" 540 11
"13631" 90 11
"13632" 1875 15
"13633" 86 16
"13636" 45 1
"13638" 8 8
"13639" 8 8
"13640" 22 11
"13641" 30 19
"13642" 18 11
"13650" 57 4
"13651" 3 1
"13652" 167 4
"13653" 237 7
"13654" 80 4
"13656" 518 7
"13657" 475 5
"13658" 887 8
"13659" 1853 11
"13660" 895 13
"13661" 410 14
"13662" 1087 9
"13663" 1146 11
"13665" 106 6
"13669" 235 8
"13671" 738 12
"13672" 923 9
"13673" 745 9
"13675" 1173 14
"13676" 421 15
"13677" 862 19
"13679" 196 13
"13680" 400 17
"13682" 474 1
"13683" 1 1
"13684" 11 7
"13685" 14 10
"13687" 11 11
"13688" 11 11
"13689" 12 12
"13690" 9 9
"13697" 25 2
"13698" 175 9
"13700" 114 8
"13701" 557 6
"13702" 75 3
"13704" 733 6
"13705" 1458 13
"13706" 1059 13
"13707" 610 13
"13709" 634 11
"13710" 635 4
"13711" 505 12
"13721" 2 1
"13722" 1328 19
"13723" 637 14
"13724" 1254 12
"13725" 1218 20
"13726" 1156 23
"13727" 133 19
"13728" 18 6
"13729" 59 1
"13731" 2 1
"13734" 25 11
"13735" 14 8
"13736" 30 19
"13738" 19 15
"13739" 14 14
"13749" 481 6
"13750" 152 4
"13751" 10 1
"13752" 340 4
"13753" 236 3
"13754" 606 5
"13755" 1443 12
"13756" 664 12
"13757" 1157 10
"13758" 215 6
"13759" 617 10
"13760" 830 11
"13761" 268 9
"13767" 287 7
"13771" 1 1
"13772" 671 13
"13773" 1936 18
"13774" 645 11
"13775" 800 17
"13776" 388 20
"13780" 12 8
"13781" 12 7
"13782" 4 4
"13783" 10 10
"13785" 43 20
"13794" 320 5
"13795" 108 5
"13797" 47 2
"13798" 283 5
"13800" 1044 10
"13801" 1895 11
"13802" 1639 14
"13803" 915 14
"13804" 298 9
"13805" 485 13
"13806" 576 9
"13818" 10 1
"13819" 1109 20
"13820" 2157 21
"13821" 1143 14
"13822" 1658 22
"13823" 299 9
"13827" 2 1
"13829" 26 14
"13831" 34 10
"13832" 19 14
"13834" 32 23
"13835" 10 10
"13843" 195 10
"13844" 146 6
"13845" 422 7
"13846" 37 6
"13847" 781 9
"13848" 696 6
"13849" 1200 8
"13850" 1678 10
"13851" 1188 19
"13852" 1150 11
"13854" 1109 10
"13855" 457 11
"13866" 1256 22
"13867" 1274 15
"13868" 473 14
"13869" 1035 15
"13871" 14 5
"13875" 5 5
"13876" 25 14
"13877" 12 8
"13878" 21 13
"13880" 48 25
"13881" 12 12
"13887" 57 6
"13888" 14 1
"13890" 53 3
"13891" 1 1
"13892" 676 8
"13893" 1196 7
"13894" 890 7
"13895" 2372 13
"13896" 1248 11
"13897" 734 12
"13899" 180 6
"13910" 1503 19
"13911" 684 11
"13912" 161 8
"13913" 500 12
"13919" 52 1
"13920" 16 7
"13921" 7 7
"13922" 5 5
"13923" 27 12
"13924" 24 15
"13925" 32 18
"13926" 32 8
"13930" 200 5
"13932" 45 5
"13933" 413 7
"13934" 265 2
"13935" 1291 9
"13936" 739 4
"13937" 1174 5
"13938" 1807 16
"13939" 819 8
"13940" 1029 11
"13941" 724 15
"13942" 219 7
"13943" 706 9
"13953" 644 16
"13954" 1297 13
"13955" 914 17
"13958" 1 1
"13963" 1 1
"13966" 6 6
"13968" 6 6
"13972" 20 15
"13973" 11 5
"13977" 256 7
"13978" 132 4
"13979" 85 8
"13980" 1024 9
"13981" 1574 11
"13982" 246 4
"13983" 1160 9
"13984" 1862 18
"13985" 746 11
"13986" 158 8
"13987" 298 12
"13988" 1073 9
"13989" 456 6
"13993" 2 1
"13999" 463 13
"14000" 1504 16
"14001" 1864 18
"14004" 72 6
"14006" 20 5
"14011" 3 2
"14012" 4 1
"14014" 14 10
"14015" 6 6
"14016" 13 8
"14017" 13 11
"14018" 10 10
"14019" 62 9
"14020" 13 8
"14024" 93 3
"14026" 103 5
"14027" 447 8
"14028" 1165 4
"14029" 990 7
"14030" 1586 13
"14031" 349 10
"14032" 183 9
"14033" 166 6
"14034" 1225 9
"14035" 612 9
"14039" 2 1
"14040" 2 1
"14043" 195 1
"14044" 334 8
"14045" 295 10
"14046" 830 20
"14051" 16 4
"14052" 32 4
"14053" 34 4
"14059" 25 10
"14060" 5 4
"14061" 7 7
"14063" 15 10
"14064" 26 16
"14067" 36 15
"14068" 22 9
"14071" 7 3
"14072" 450 4
"14073" 1098 11
"14074" 883 8
"14075" 475 8
"14076" 1520 8
"14077" 3204 16
"14078" 512 14
"14081" 867 12
"14082" 442 6
"14088" 2 1
"14091" 10 1
"14092" 461 14
"14093" 868 18
"14094" 699 16
"14095" 519 10
"14101" 41 5
"14106" 2 2
"14107" 2 2
"14108" 14 8
"14112" 8 8
"14113" 27 14
"14114" 99 14
"14115" 189 21
"14117" 26 1
"14119" 1557 9
"14120" 765 9
"14121" 478 10
"14122" 380 5
"14123" 719 10
"14124" 1853 16
"14125" 163 10
"14128" 3144 13
"14129" 104 4
"14138" 535 10
"14139" 334 9
"14149" 17 3
"14154" 1 1
"14155" 1 1
"14156" 15 11
"14157" 14 9
"14158" 18 11
"14160" 43 23
"14164" 75 15
"14169" 182 3
"14170" 80 5
"14171" 960 9
"14172" 875 8
"14173" 552 11
"14174" 1267 12
"14175" 344 7
"14176" 60 6
"14178" 1172 11
"14179" 1577 9
"14188" 261 10
"14189" 1286 14
"14190" 744 13
"14192" 24 4
"14193" 8 6
"14194" 1 1
"14201" 9 1
"14204" 1 1
"14205" 2 2
"14206" 3 2
"14207" 9 9
"14208" 16 10
"14209" 8 8
"14210" 33 15
"14211" 22 16
"14213" 16 16
"14214" 71 19
"14215" 13 7
"14219" 460 14
"14220" 767 11
"14221" 122 5
"14222" 879 8
